"last_name","first_name","name","team","player_id","year","PC1","PC2","PC3","PC4","PC5"
"Mathisen"," Wyatt","Wyatt Mathisen","ARI",621500,2021,0.275513463516692,-3.8895771045127,-0.0443298069146811,3.23754245886464,-0.889726473381018
"Nido"," Tomas","Tomas Nido","NYM",621512,2021,0.127780866286071,-0.789361876247721,-0.431938850613537,-1.06415460005776,2.37425663593746
"Bemboom"," Anthony","Anthony Bemboom","LAA",621532,2021,2.46962365221931,0.374086843268367,-0.223831161577591,0.390430434825617,0.555969788227551
"Wisdom"," Patrick","Patrick Wisdom","CHC",621550,2021,-1.92311192587678,-3.19689200977288,0.194419384703084,-1.01285005208698,0.662558852868431
"Moroff"," Max","Max Moroff","STL",621559,2021,3.43478312280203,-3.74155199249639,-0.0450357583238412,1.01803173039322,-0.2682115381245
"Wendle"," Joey","Joey Wendle","TB",621563,2021,-1.96394358737818,1.32065258248559,0.467782501363159,-0.905072901631321,-0.742302928433166
"Olson"," Matt","Matt Olson","OAK",621566,2021,-3.80982319327592,-0.326355244469466,-1.31443887404972,-0.609892373214467,-1.61169836975924
"Dean"," Austin","Austin Dean","STL",621573,2021,-0.388931294334646,-0.0996987111806624,-0.629418624256434,0.301946744761152,-0.029645800040282
"Wood"," Alex","Alex Wood","SF",622072,2021,7.21207759446704,0.837263941130418,0.570130713859026,-1.81770488265078,-1.508278605539
"Jones"," Taylor","Taylor Jones","HOU",622100,2021,-0.300461214894648,-0.375829392744407,-0.941115815535174,0.196130936056953,-0.165986049915968
"Duffy"," Matt","Matt Duffy","CHC",622110,2021,-2.32557977265803,2.39117277974985,0.212384170986205,-0.150974942781425,0.806876931756775
"Munoz"," Yairo","Yairo Munoz","BOS",622168,2021,3.22628594007121,-1.50282767844922,0.184320249995315,3.45670907089453,-1.27062542735712
"Walton"," Donovan","Donovan Walton","SEA",622268,2021,1.18472464398737,0.622987797548067,0.670745897717165,0.385741919100484,1.00687865691223
"Castillo"," Luis","Luis Castillo","CIN",622491,2021,4.96711927258801,0.66680077020131,-0.71383076930147,-0.61929329871016,-0.21720008186021
"Crismatt"," Nabil","Nabil Crismatt","STL",622503,2021,8.90212036300244,1.35104293917106,0.164614659591822,-2.40880215701308,-2.52157842710093
"Margot"," Manuel","Manuel Margot","TB",622534,2021,-2.02597430930742,1.62112184452626,1.39041636493876,-0.61179105861181,-0.718063337657682
"Reyes"," Pablo","Pablo Reyes","MIL",622569,2021,-1.31703405253709,1.21801183187386,2.11856459653842,1.69210863858199,0.941130454642091
"Senzatela"," Antonio","Antonio Senzatela","COL",622608,2021,7.07522755455746,0.503403671739342,-1.01779962528532,0.223906794304335,-1.05431795177292
"Camargo"," Johan","Johan Camargo","ATL",622666,2021,4.67151119612487,-1.03315193058061,-0.808731263178724,2.64346640303342,-3.19745266641818
"Reyes"," Victor","Victor Reyes","DET",622682,2021,-0.653873032458084,1.30088438433616,1.20208546234786,-1.02798055168671,1.42666725825202
"Hernandez"," Elieser","Elieser Hernandez","MIA",622694,2021,6.67343397960461,0.659297514747159,-0.161639605485893,-1.23798620291085,0.403346371701816
"Mateo"," Jorge","Jorge Mateo","BAL",622761,2021,-0.751105892317417,0.00643612637686893,3.82003075542605,0.234745235592587,0.204112968311166
"Velazquez"," Andrew","Andrew Velazquez","NYY",623205,2021,-0.143928873238464,-1.12060293373444,5.26864460882685,-1.80218449864665,0.946810265530596
"Giambrone"," Trent","Trent Giambrone","CHC",623508,2021,3.93413784456765,0.174495532966604,0.234467187249451,0.417941548667827,-1.74526346841811
"Bote"," David","David Bote","CHC",623520,2021,-0.899933839133624,-0.200087009055877,-0.739483926273699,0.0428019278181487,-0.934138012606126
"Ramirez"," Harold","Harold Ramirez","CLE",623912,2021,-1.70373054527162,1.19588821260658,-0.0992937938530472,-0.801920623245195,-0.87835703621687
"Santander"," Anthony","Anthony Santander","BAL",623993,2021,-2.19234012097482,-0.00866997726991284,-1.04680408490383,0.552588746395469,-0.231379167433332
"Suarez"," Ranger","Ranger Suarez","PHI",624133,2021,3.24995300164054,1.30143766207007,-0.94022903485987,1.51458425127385,1.10402156560949
"Alonso"," Pete","Pete Alonso","NYM",624413,2021,-3.43047291849792,-0.39906427572804,-1.30809069365932,-1.06945360053883,-1.35027924311115
"Arroyo"," Christian","Christian Arroyo","BOS",624414,2021,-0.330944411774346,0.374417219556398,0.168637058340177,0.229557257083567,1.27978154808015
"Biggio"," Cavan","Cavan Biggio","TOR",624415,2021,-1.25116232181188,-0.239535430172834,0.234820737543029,0.250812720741367,-0.0862390256371054
"Conforto"," Michael","Michael Conforto","NYM",624424,2021,-2.46301312018473,0.382442312542315,-1.00228478787806,-0.452051850367647,-0.533541170666628
"Frazier"," Adam","Adam Frazier","PIT",624428,2021,-2.70729749449071,3.06082192747825,0.00408250234303863,0.53425221274186,0.672224046363089
"Trevino"," Jose","Jose Trevino","TEX",624431,2021,-0.42040137888352,1.38886301698884,-1.14430048187874,0.060309455018179,0.29082895841566
"Gordon"," Nick","Nick Gordon","MIN",624503,2021,-1.60540261546781,0.608426816372572,2.37438993786372,-1.39408834309555,0.82749168884694
"McGuire"," Reese","Reese McGuire","TOR",624512,2021,-0.708219123170065,1.08820876767365,-0.908486226080367,0.865352684971048,1.25867815416962
"Nunez"," Dom","Dom Nunez","COL",624513,2021,-1.23416654608634,-2.06729342588719,-1.25935866549339,1.03184645361517,-0.414517977435789
"Soler"," Jorge","Jorge Soler","KC",624585,2021,-2.52684671099258,-1.17065194164648,-1.20914894526538,-0.819277350977576,-1.68640552354934
"Sosa"," Edmundo","Edmundo Sosa","STL",624641,2021,-1.11979161099565,0.771965025741486,1.11037687283018,-0.458737591596035,0.0406833512153103
"Heredia"," Guillermo","Guillermo Heredia","ATL",628338,2021,-1.42322926486717,-0.368838891201204,-0.579202690029717,0.144458967509259,-0.243519660843764
"Hernandez"," Yadiel","Yadiel Hernandez","WSH",628450,2021,-1.19557441043215,0.797083610051953,-0.928878655132369,-1.64741914096852,0.735556682361045
"Ibanez"," Andy","Andy Ibanez","TEX",628451,2021,-1.55769611411778,0.732494468786179,-0.641024983134815,0.638536976974258,0.479966527069733
"Urias"," Julio","Julio Urias","LAD",628711,2021,3.67533402693757,1.22394246102895,-1.36133783317649,0.861113714591414,-0.000294849881256658
"Cronenworth"," Jake","Jake Cronenworth","SD",630105,2021,-2.90666695130323,2.08160706196453,-0.341867885440984,0.116968527182929,-0.626978048945484
"Crowe"," Wil","Wil Crowe","PIT",640444,2021,4.80003011174809,0.444540125401702,-1.15813600818848,0.709966923199523,-0.367659947918577
"Frazier"," Clint","Clint Frazier","NYY",640449,2021,-0.278414110868362,-1.15148632700671,-0.0378164516979659,0.304502015082677,-0.39354546299806
"Meadows"," Austin","Austin Meadows","TB",640457,2021,-3.14039238122231,-0.562079769802334,-0.376709960651656,0.52522767027071,-1.29182870734968
"Mercado"," Oscar","Oscar Mercado","CLE",640458,2021,0.0932322361377326,0.367416710585133,2.02674130318437,1.11861056404071,-0.266486217071517
"Pinder"," Chad","Chad Pinder","OAK",640461,2021,-1.54732753872556,-0.460322912022075,-1.02120315724817,-2.01432970989517,0.0174801686698736
"Alzolay"," Adbert","Adbert Alzolay","CHC",640470,2021,7.011020487863,2.44767834503572,-0.78539492451446,-1.30306107867932,-1.90413649601166
"Lopez"," Pablo","Pablo Lopez","MIA",641154,2021,6.2524571570423,-1.83290652077216,-0.650827304267216,-1.96361174536678,0.0667384126884808
"Anderson"," Tim","Tim Anderson","CWS",641313,2021,-2.52324578643992,1.65000812104716,1.02383833702123,-2.57913571769422,-0.28938173463865
"Bauers"," Jake","Jake Bauers","SEA",641343,2021,-0.990876584976086,-0.603459554024082,0.837172487963772,1.08317375935189,0.133601813488847
"Bellinger"," Cody","Cody Bellinger","LAD",641355,2021,-1.21998573777255,-1.04831038305518,0.126509180130048,0.952082549725645,-1.10505866318125
"Calhoun"," Willie","Willie Calhoun","TEX",641432,2021,-1.90993475465922,1.62954351472586,-1.12120540092654,1.19177872756166,-0.161476587758165
"Collins"," Zack","Zack Collins","CWS",641470,2021,-0.91183911533949,-1.59619129354439,-0.630848620221239,0.699830575661828,1.46188907069788
"Crawford"," J.P.","J.P. Crawford","SEA",641487,2021,-2.58742926537029,2.6567135454933,-0.685142219939487,-0.311768390878648,-0.773130277918449
"Davis"," Jonathan","Jonathan Davis","TOR",641505,2021,0.333163367950215,-0.191581643732224,3.22627721489667,0.50155855935267,-1.03334606587493
"Dozier"," Hunter","Hunter Dozier","KC",641531,2021,-2.08009974422878,-1.01523014890365,0.0938289094822731,-0.798488985775294,-1.3034412777705
"Engel"," Adam","Adam Engel","CWS",641553,2021,-2.20199590870301,-0.483263162865544,2.9833871373693,0.239748076497709,0.266357313306225
"Fargas"," Johneshwy","Johneshwy Fargas","CHC",641561,2021,1.33399635636617,1.17150512799686,2.54482501351829,0.716548412590772,1.45028946718635
"Fowler"," Dustin","Dustin Fowler","PIT",641583,2021,0.930474173607914,-1.439496698629,1.90285944974118,2.07566646586692,-1.24461568620388
"Fraley"," Jake","Jake Fraley","SEA",641584,2021,-1.3230518531777,-0.0525728346793107,1.50941905485641,-0.543593475420702,0.589197487454687
"Garver"," Mitch","Mitch Garver","MIN",641598,2021,-2.93266180937437,-2.5184537491954,-1.10510126365022,-0.197972603426786,-0.121762683960938
"Guillorme"," Luis","Luis Guillorme","NYM",641645,2021,-0.26510996784051,2.97067072135859,-0.724888192772367,0.522738953604259,2.15426432413456
"Hampson"," Garrett","Garrett Hampson","COL",641658,2021,-1.39779989198951,0.70438296342292,2.4854556044664,-0.828977571835838,0.0240282731237341
"Heim"," Jonah","Jonah Heim","TEX",641680,2021,-0.976802300221126,0.48090036310312,-0.166949907400013,1.22703109989321,-0.476908802848541
"Hermosillo"," Michael","Michael Hermosillo","CHC",641684,2021,-0.138201492802952,-3.97503036310225,0.0622871524367297,2.41172487717835,-1.17530533543694
"Kuhl"," Chad","Chad Kuhl","PIT",641771,2021,6.85031446864868,-0.899512679794623,-1.07429400748744,-1.01954900343363,-0.888213483487403
"Lauer"," Eric","Eric Lauer","MIL",641778,2021,3.4531936657647,-1.1453986922269,-0.315538967044997,-0.549735704444692,0.796655583386584
"Lewis"," Kyle","Kyle Lewis","SEA",641786,2021,-1.39196048465717,-2.27111812618489,0.303208599083896,0.287067746632433,1.48757828936174
"Locastro"," Tim","Tim Locastro","ARI",641796,2021,-0.469486575638419,0.667263895969663,3.60421376033356,2.14931907454584,-0.784529845195291
"Mahle"," Tyler","Tyler Mahle","CIN",641816,2021,4.85414456439949,1.66860933732807,-0.580335467698423,-0.191346887900825,-0.526285480391747
"Mancini III"," Trey","Trey Mancini III","BAL",641820,2021,-2.48880140258925,-0.00620240238406894,-1.38461592146642,-1.75833140134733,-0.676680856084712
"Martin"," Jason","Jason Martin","TEX",641829,2021,-0.0601575542136272,-0.288946013736517,1.14957629617566,0.364706217035674,0.538691895381029
"McKinney"," Billy","Billy McKinney","MIL",641856,2021,-1.29439157278669,-0.21612399655255,-0.328536876624859,0.882165153380885,-0.795871626514669
"McMahon"," Ryan","Ryan McMahon","COL",641857,2021,-2.72408053809879,-0.428006471504726,-0.732500958309946,-1.37522433019655,-0.447852642360469
"Neuse"," Sheldon","Sheldon Neuse","LAD",641914,2021,1.32586787458577,-1.31788811318419,1.76841121371792,-1.14895837792326,0.395556073401635
"Nottingham"," Jacob","Jacob Nottingham","SEA",641924,2021,0.560230837410723,-5.129260404725,-0.437980759728202,1.56083201951609,-1.11693290074807
"O'Neill"," Tyler","Tyler O'Neill","STL",641933,2021,-3.70247909100832,-2.01049433694949,1.14765600461281,-1.82226756443607,-0.638658547849425
"Palacios"," Josh","Josh Palacios","TOR",641943,2021,1.07489223970898,0.486565588137932,-0.00468638349633527,-0.283679529072292,0.889715878958319
"Rogers"," Josh","Josh Rogers","WSH",642028,2021,6.7346558002967,0.986991859332629,-0.104338987786994,-0.0959273194149321,-0.56944111230968
"Sisco"," Chance","Chance Sisco","BAL",642082,2021,2.13327866215223,-0.266250597965779,-0.563292866452606,1.91626649530032,-0.0252938604293851
"Smith"," Dominic","Dominic Smith","NYM",642086,2021,-2.25180008914696,0.0910808049456101,-0.943281152128965,-0.535058866381451,0.192551183945308
"Smith"," Riley","Riley Smith","ARI",642092,2021,6.17832988789215,-2.26620368147366,0.327083147417338,0.0740771584747602,0.178744146101998
"Tellez"," Rowdy","Rowdy Tellez","MIL",642133,2021,-2.13864907912142,-0.187670990803133,-1.55549004768686,0.22212859589542,-0.421466774063805
"Valaika"," Pat","Pat Valaika","BAL",642162,2021,-0.924164624799771,-0.75698124035413,-0.341595511129646,1.13003625080627,0.424844913000471
"VanMeter"," Josh","Josh VanMeter","ARI",642165,2021,-1.35805281359733,-0.59078671022394,-0.0940085844715214,0.600801892223852,-0.705740966245783
"Wade"," Tyler","Tyler Wade","NYY",642180,2021,0.290010799775053,2.04361124226224,7.37750535295014,-0.696262749493339,-0.0646595453192042
"White"," Eli","Eli White","TEX",642201,2021,0.0359538418443468,-0.795384223230661,2.2755058985339,1.402761458655,-0.820675539397301
"Widener"," Taylor","Taylor Widener","ARI",642203,2021,8.67459642971354,0.593299670716998,-0.949610679911589,-3.07626991387606,-1.65948372491451
"Williams"," Justin","Justin Williams","STL",642211,2021,0.0185573521645,-1.29328876949246,-0.527061860288521,-1.44878711129789,1.75610358706459
"Wong"," Kean","Kean Wong","LAA",642221,2021,2.70506433407823,1.12600257297732,0.443542462843653,-0.436105426261158,1.53151632456217
"Mejia"," Francisco","Francisco Mejia","TB",642336,2021,-1.42099449124552,0.884122423701875,-0.681519692719653,1.85962042079507,-0.152261191465536
"Siri"," Jose","Jose Siri","HOU",642350,2021,-1.83770339095234,-1.91666946608286,4.26750471707358,-0.834897946332127,0.977972898661427
"Sierra"," Magneuris","Magneuris Sierra","MIA",642423,2021,0.870772058760488,2.45705379755749,3.29107975990687,0.647892595907845,0.229940068121651
"Peralta"," Freddy","Freddy Peralta","MIL",642547,2021,5.93023211245774,0.634068677369616,-1.00954782343207,-1.70408061337536,0.286506776951726
"Rosario"," Amed","Amed Rosario","CLE",642708,2021,-2.49189052690471,1.8644862816028,0.621981197952577,-1.55623660717033,-0.669750751260854
"Adames"," Willy","Willy Adames","MIL",642715,2021,-2.82184446621388,-1.14518721708442,-0.345303704996679,-1.38201801387317,-0.691729681848565
"Gutierrez"," Kelvin","Kelvin Gutierrez","BAL",642721,2021,-0.0698941318490771,0.231688090695724,-0.223740170007802,-0.921703856300753,0.165240465079901
"Alcantara"," Sergio","Sergio Alcantara","CHC",642727,2021,-0.516282627528884,-0.0697240717714511,0.0179337706525516,-0.0831831775882989,0.664435577282871
"Estrada"," Thairo","Thairo Estrada","SF",642731,2021,-1.20545599722049,0.554680864195921,0.607451252799811,0.980687868567661,0.366369648497092
"Leyba"," Domingo","Domingo Leyba","BAL",642736,2021,1.66129806749912,-0.0455168127987889,-0.395364941141572,2.40442089484497,-0.296156069135498
"Wynns"," Austin","Austin Wynns","BAL",642851,2021,1.35581518167454,1.51056993474074,-0.317328442316737,1.39990944383564,0.541779712783526
"Benintendi"," Andrew","Andrew Benintendi","KC",643217,2021,-2.95771040643814,0.67834961546168,0.166760947818845,-0.775218911281573,-0.102107096504457
"Cooper"," Garrett","Garrett Cooper","MIA",643265,2021,-2.47693473693865,-0.0942728874957812,-1.10886379099756,-1.37921782998147,1.03886800097503
"Craig"," Will","Will Craig","PIT",643269,2021,1.6574650644801,0.62284070877934,-0.672830747424551,0.267049625093094,0.413750472123454
"Dubon"," Mauricio","Mauricio Dubon","SF",643289,2021,-0.905922118812752,0.686087549480762,0.63031612288607,0.842220129648553,-0.291925831388347
"Jansen"," Danny","Danny Jansen","TOR",643376,2021,-0.963308443419691,-1.12131403128992,-0.449450161146154,1.39188811097074,0.780153222829633
"Kemp"," Tony","Tony Kemp","OAK",643393,2021,-2.3393691370348,1.80078432789382,0.119164349743743,1.21552389324472,0.881090768326636
"Kiner-Falefa"," Isiah","Isiah Kiner-Falefa","TEX",643396,2021,-2.17811895431924,3.52372873866643,1.10443794984305,-0.667041036759556,-0.828834762857234
"Long Jr."," Shed","Shed Long Jr.","SEA",643418,2021,1.40053405320174,1.03034445657027,-0.100164013123564,-1.25858024673023,1.38922706749992
"McNeil"," Jeff","Jeff McNeil","NYM",643446,2021,-1.95913939785435,1.4594068399886,-0.474771614146563,0.657360201607122,-0.761211376544405
"Schwindel"," Frank","Frank Schwindel","CHC",643524,2021,-2.14498863448213,0.268370753672264,-0.576087685346615,0.388948273106989,1.09698028584714
"Tauchman"," Mike","Mike Tauchman","SF",643565,2021,0.72064238318484,-0.789718406105578,1.11789724714504,-0.484295183304245,1.27019165118392
"Chang"," Yu","Yu Chang","CLE",644374,2021,-1.59541284399246,-0.774236672541763,-0.208523218619881,1.28700145961973,-0.275141649857834
"Tromp"," Chadwick","Chadwick Tromp","SF",644433,2021,0.513104153961288,-0.0726376531709083,-0.282515332503254,4.45724069787901,-0.635809953183418
"Alcantara"," Sandy","Sandy Alcantara","MIA",645261,2021,7.55053595827771,-2.37167751718367,-0.313110515921,-2.60741943248339,-0.0095157847773599
"Albies"," Ozzie","Ozzie Albies","ATL",645277,2021,-3.52900215503114,0.0705336841507407,0.98325060235694,-0.357921205838323,-1.35734774778881
"Robles"," Victor","Victor Robles","WSH",645302,2021,-0.519555426368396,-0.307197483205284,1.78917547198894,1.35541836095669,-0.0509569691043566
"Ford"," Mike","Mike Ford","NYY",645801,2021,-0.0211497628263371,-2.27211567559244,-1.56677325990175,0.363205534010839,0.166028243146954
"Devers"," Rafael","Rafael Devers","BOS",646240,2021,-3.58338555306546,-0.25926063887518,-0.934046840993612,-1.84744680990808,-1.17457246012254
"Naylor"," Josh","Josh Naylor","CLE",647304,2021,-0.88007769583807,0.978730545572734,-0.730870446815033,0.337428209473008,0.236825253624484
"Toro"," Abraham","Abraham Toro","SEA",647351,2021,-2.16274256194032,1.34493014522153,0.381971985654043,0.484195704066168,-0.779687967144709
"Diaz"," Aledmys","Aledmys Diaz","HOU",649557,2021,-1.54185936089259,0.33230310163106,-0.525811044871588,0.784649437852098,0.345754797604534
"Urias"," Luis","Luis Urias","MIL",649966,2021,-2.61783782130747,0.253801156724406,-0.666105479346026,-0.147341809295216,-1.05329404571779
"Diaz"," Lewin","Lewin Diaz","MIA",650331,2021,-0.620093076840747,-1.49715823565321,-0.93301887032614,2.21538697829399,0.320669722676683
"Arraez"," Luis","Luis Arraez","MIN",650333,2021,-3.09518505328285,3.01670385966301,-1.08377325390137,0.229035025709014,0.812836383253034
"Jimenez"," Eloy","Eloy Jimenez","CWS",650391,2021,-0.953965381134277,-0.406693175454003,-0.885256457458817,-1.23503909789682,-0.253683222136718
"Torres"," Gleyber","Gleyber Torres","NYY",650402,2021,-2.06000439352745,0.575240560079809,0.751852427779101,-0.886927641612182,0.00283534452284343
"Castro"," Willi","Willi Castro","DET",650489,2021,-0.677261063508143,0.778683757877879,1.36155869723355,-0.546751019041407,-0.318212409343384
"Diaz"," Yandy","Yandy Diaz","TB",650490,2021,-2.31387718043003,1.48501762027589,-1.29288233771828,-0.835470310702158,-1.21890694386627
"De La Cruz"," Bryan","Bryan De La Cruz","MIA",650559,2021,-2.23558515617456,0.390313877291644,-0.403976400727308,0.00611826886871977,0.979914263781228
"Rengifo"," Luis","Luis Rengifo","LAA",650859,2021,0.732261406002134,0.728917912930597,0.0748579400894675,0.329259811516471,-0.0668709911886745
"Pozo"," Yohel","Yohel Pozo","TEX",650968,2021,-0.678028798266991,1.30604083950652,-1.09546880665346,2.05822744854018,1.36565528550267
"Adams"," Riley","Riley Adams","WSH",656180,2021,-0.814854569883464,-1.58644530260874,-0.509920855708103,-0.418366108099804,1.06931178716975
"Allen"," Greg","Greg Allen","NYY",656185,2021,-3.06435451765622,-0.52318968597844,4.93451471233277,2.61728583713079,0.469981580570612
"Bradley"," Bobby","Bobby Bradley","CLE",656252,2021,-1.1028404125909,-2.43254621188765,-0.866197167581242,-1.38129847212406,-0.336366843668083
"Chapman"," Matt","Matt Chapman","OAK",656305,2021,-2.40279093145849,-1.45215734106125,-0.561309096345324,-0.696342823798417,-2.18021090484214
"Chavis"," Michael","Michael Chavis","BOS",656308,2021,-0.151793504712086,-0.873744719555558,0.893347011897207,-0.699281101792198,0.128820506598936
"Deichmann"," Greg","Greg Deichmann","CHC",656364,2021,1.97962714378081,-2.85383481577729,0.0687441800600453,3.79284466302344,0.708988924760755
"Diaz"," Isan","Isan Diaz","MIA",656371,2021,-0.0673086841284074,-0.312500280647498,-0.715703626784979,-0.318771554900357,-0.0880689153231931
"Ellis"," Drew","Drew Ellis","ARI",656403,2021,1.00118780916881,-1.94333496168103,0.152614051757603,3.16026109849799,-0.856665156073371
"Fairchild"," Stuart","Stuart Fairchild","ARI",656413,2021,1.77656547894083,-1.27039657884257,0.239094851325946,2.40187359818279,0.256063559839194
"Flaherty"," Jack","Jack Flaherty","STL",656427,2021,0.337104185782452,-0.742876722590834,-0.803528049583633,1.70384556318487,1.63892597305615
"Gilbert"," Tyler","Tyler Gilbert","ARI",656457,2021,9.41165574999994,-0.20004567122315,-0.0382588805783416,-1.91243033839833,-1.07556052985342
"Gittens"," Chris","Chris Gittens","NYY",656467,2021,1.51604813380993,-1.29417563411307,-1.22464046322972,-0.844426059935842,-0.731803606657474
"Harrison"," Monte","Monte Harrison","MIA",656509,2021,2.48009859100281,1.68142946988015,4.0013648220743,-0.783352945982617,0.591429212893056
"Haseley"," Adam","Adam Haseley","PHI",656514,2021,1.36656010928689,0.440452164697433,-0.309397029767437,2.10585653480051,1.67926950298921
"Hill"," Derek","Derek Hill","DET",656537,2021,-0.857936090949324,0.248429504673702,3.19290829789139,-0.0899464952557412,1.66394985135167
"Hilliard"," Sam","Sam Hilliard","COL",656541,2021,-0.509714659434032,-2.20469600981342,1.14209276511534,-1.04642151632213,-0.0852495726225579
"Hoffman"," Jeff","Jeff Hoffman","CIN",656546,2021,3.56964841063432,2.27534088017711,-1.19328584253781,0.853465363589233,2.58342748399559
"Holloway"," Jordan","Jordan Holloway","MIA",656548,2021,2.99818794658019,-3.1042512386396,-0.062569487991259,1.88227420036141,-1.31256983731667
"Hoskins"," Rhys","Rhys Hoskins","PHI",656555,2021,-3.09619575811517,-1.50539329006895,-0.837541898089689,-0.225499935410531,-1.16139170872088
"Jackson"," Alex","Alex Jackson","MIA",656577,2021,0.996751781476784,-4.58818044295495,0.0778807807817739,0.600200177390138,-0.0284832935607352
"Joe"," Connor","Connor Joe","COL",656582,2021,-2.74660951037263,-0.601980690592841,-1.00417041362095,0.629932177828464,0.898726715532978
"Keller"," Mitch","Mitch Keller","PIT",656605,2021,4.64967934694328,1.91585240046643,-0.825672154657533,-1.58220462840145,0.678790814375564
"Luplow"," Jordan","Jordan Luplow","CLE",656669,2021,-1.10495409994631,-2.21596462291673,0.14803139479,1.57651182902932,-0.300896414842309
"McKinstry"," Zach","Zach McKinstry","LAD",656716,2021,-0.7385797920842,0.105804150580191,0.0166284704784251,0.0728521392936265,0.78101851172335
"Megill"," Tylor","Tylor Megill","NYM",656731,2021,4.24522587760907,-0.237170948851079,-1.47333231604557,-3.24806193371654,1.31232699030992
"Mullins II"," Cedric","Cedric Mullins II","BAL",656775,2021,-3.6200793993134,1.15296984943125,1.72021364677175,-0.771489518438327,-0.911747343207141
"O'Hearn"," Ryan","Ryan O'Hearn","KC",656811,2021,-1.29970438184425,-0.887591362058664,-0.616268680768927,-0.148356870247574,0.0856957738079994
"Padlo"," Kevin","Kevin Padlo","TB",656821,2021,1.08860351325809,-6.32340000666284,-0.151447564286789,1.07568296196474,3.36155715524834
"Peters"," DJ","DJ Peters","TEX",656847,2021,-0.699697865437301,-1.93760499787983,0.299695525140704,-0.0116734010657121,-0.989909163244081
"Peterson"," David","David Peterson","NYM",656849,2021,6.04207237792802,0.164369101511156,0.0438521104740293,-1.92700585935216,-0.208953263657395
"Rivera"," Emmanuel","Emmanuel Rivera","KC",656896,2021,-0.959009815766421,0.595585986720998,0.586604551691902,0.0918445894117594,2.63976709288313
"Schwarber"," Kyle","Kyle Schwarber","WSH",656941,2021,-3.43463453033715,-1.3559425158098,-1.2343560775192,-1.32827724383861,-0.568433464010973
"Smith"," Pavin","Pavin Smith","ARI",656976,2021,-2.57722765470977,1.55476669109731,-1.32268921322552,-0.538666020309337,-0.606012444827244
"Steele"," Justin","Justin Steele","CHC",657006,2021,4.1836039255232,2.93322337559453,-0.681500347521684,-1.63970699171427,0.461547684828891
"Stokes Jr."," Troy","Troy Stokes Jr.","PIT",657011,2021,1.06270365389791,-1.04620623452288,4.93329593183133,1.67922155379366,0.94860850885983
"Thomas"," Lane","Lane Thomas","WSH",657041,2021,-2.40116652997397,0.570016700795172,1.04420437903482,-0.185990074173049,-0.290931938454129
"Toussaint"," Touki","Touki Toussaint","ATL",657053,2021,7.029388158666,-0.430220856269209,0.116606942739236,-1.82622432382475,-1.10897084221115
"Tucker"," Cole","Cole Tucker","PIT",657061,2021,-0.227338620930012,1.03413761353037,0.713558254476822,-0.0135136907704891,-0.00905998461703157
"Verdugo"," Alex","Alex Verdugo","BOS",657077,2021,-3.07754274322105,1.9582615550978,-0.812279195759065,-1.11092713066359,-0.603349950723142
"White"," Evan","Evan White","SEA",657108,2021,0.830886302591361,-1.06141653317022,-0.095456053188154,1.93788059201839,0.36565869046406
"Wong"," Connor","Connor Wong","BOS",657136,2021,-2.67328319710567,-4.80288490591594,-0.857461008852292,-1.46795997844719,5.74251148319163
"Alvarez"," Eddy","Eddy Alvarez","MIA",657193,2021,-0.837815299564494,-1.56059766949931,1.1856972961719,1.37049807621628,1.12578187672743
"Webb"," Logan","Logan Webb","SF",657277,2021,3.83911247502802,-1.20315584386136,-0.996140252942461,-0.104665344485981,-1.05927461408553
"O'Grady"," Brian","Brian O'Grady","SD",657434,2021,-0.159800024746931,-1.99455509239572,-0.382832080855887,2.00394548509979,0.0179434513581106
"DeJong"," Paul","Paul DeJong","STL",657557,2021,-1.52242035000608,-0.875466830779212,-0.00642931441877503,0.0019759622319703,-1.39393649119629
"Laureano"," Ramon","Ramon Laureano","OAK",657656,2021,-2.25855865513029,-0.281156809575728,1.45022011716621,-0.812855285196971,-0.552235823595078
"Sheets"," Gavin","Gavin Sheets","CWS",657757,2021,-1.93034755777094,0.399604977686935,-1.10450925983293,0.481283063595913,-0.401078239518977
"Fuentes"," Joshua","Joshua Fuentes","COL",658069,2021,-0.611826081549919,0.42744126565983,-0.675067019786127,1.19917524445477,-0.753597031180071
"Olivares"," Edward","Edward Olivares","KC",658668,2021,-0.233132593080927,0.695747591664417,1.80464199495618,0.606696858979889,-0.106502040728902
"Moncada"," Yoan","Yoan Moncada","CWS",660162,2021,-3.10341145243726,0.00526641630129857,-0.763958729814836,-1.43375915933252,-0.277288158177227
"Ohtani"," Shohei","Shohei Ohtani","LAA",660271,2021,-4.0863518542414,-2.03928027176417,1.34685943249543,-2.83266367509545,-1.30220687425314
"Tsutsugo"," Yoshi","Yoshi Tsutsugo","PIT",660294,2021,-0.797253623447843,-0.246905933699616,-0.882594245066011,0.536848622822652,0.0364460706040322
"Arauz"," Jonathan","Jonathan Arauz","BOS",660620,2021,1.01011822315554,0.874623805958089,-0.503837762228847,1.84667754202667,-0.198075738564575
"Ynoa"," Huascar","Huascar Ynoa","ATL",660623,2021,2.17709632218665,-1.96637788690684,-1.08790081887852,-1.56786405549393,1.12376369291962
"Hernandez"," Yonny","Yonny Hernandez","TEX",660634,2021,-0.389410706859305,3.20996746731208,3.71039911644014,0.604889490171376,1.08139252622255
