last_name, first_name,name,team,player_id,year,player_age,b_ab,b_total_pa,b_home_run,b_walk,b_k_percent,b_bb_percent,batting_avg,slg_percent,on_base_percent,b_rbi,r_total_caught_stealing,r_total_stolen_base,b_gnd_into_dp,b_gnd_into_tp,b_hit_by_pitch,b_intent_walk,b_sac_bunt,b_sac_fly,r_run,b_total_sacrifices,b_walkoff,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,flareburner_percent,poorlyunder_percent,poorlytopped_percent,poorlyweak_percent,hard_hit_percent,z_swing_percent,oz_swing_percent,oz_contact_percent,iz_contact_percent,whiff_percent,swing_percent,pull_percent,straightaway_percent,opposite_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,hp_to_1b,sprint_speed
Kieboom, Carter,Carter Kieboom,WSH,666198,2021,24,217,249,6,25,24.9,10,0.207,0.318,0.301,20,0,0,9,0,5,2,0,2,26,2,1,85.3,7.4,28.7,3.8,7,27.4,17.8,35.7,8.3,36.3,69.2,29.2,45.4,81.3,29.5,49.1,42.7,36.3,21,49,21,24.8,5.1,4.56,27.4
Luzardo, Jesus,Jesus Luzardo,MIA,666200,2021,24,15,20,0,4,30,20,0,0,0.2,0,0,0,0,0,0,0,1,0,1,1,0,77.6,-22,0,0,0,0,10,60,30,0,37.8,14.6,100,64.3,20,25.6,20,20,60,90,10,0,0,,24
Muller, Kyle,Kyle Muller,ATL,666205,2021,24,11,13,0,1,53.8,7.7,0.091,0.091,0.154,0,0,0,0,0,0,0,1,0,0,1,0,86.7,-24.1,0,0,0,20,0,60,20,20,78.6,38.9,0,50,55.2,63,40,0,60,100,0,0,0,,
Trammell, Taylor,Taylor Trammell,SEA,666211,2021,24,156,178,8,17,42.1,9.6,0.16,0.359,0.253,18,3,2,1,0,3,0,2,0,23,2,0,85.9,14.9,30.1,7.2,10.8,13.3,27.7,32.5,8.4,37.3,69.4,26.3,27.6,66.5,42.9,48.1,51.8,27.7,20.5,43.4,20.5,19.3,16.9,4.28,28
Welker, Colton,Colton Welker,COL,666213,2021,24,37,40,0,3,27.5,7.5,0.189,0.216,0.25,2,0,0,1,0,0,0,0,0,7,0,0,88.1,20.7,50,0,11.5,38.5,34.6,11.5,3.8,38.5,60.2,32.2,44.8,94,24.1,45.7,26.9,38.5,34.6,19.2,26.9,46.2,7.7,,25.4
Castro, Rodolfo,Rodolfo Castro,PIT,666801,2021,22,86,93,5,6,29,6.5,0.198,0.395,0.258,8,0,0,4,0,1,0,0,0,9,0,0,89,8.6,25.4,10.2,6.8,18.6,22,35.6,5.1,37.3,74.6,35.9,48.7,84.4,28.6,53.5,32.2,49.2,18.6,52.5,27.1,15.3,5.1,,27.4
Dalbec, Bobby,Bobby Dalbec,BOS,666915,2021,26,417,453,25,28,34.4,6.2,0.24,0.494,0.298,78,0,2,3,0,7,1,0,1,50,1,0,92.4,17.3,36.3,20.2,4.2,20.2,27.1,25.2,3.1,48.1,71.2,28.4,43.3,68.9,38.2,50.4,35.9,38.2,26,37,34,22.9,6.1,4.47,28.2
Oliva, Jared,Jared Oliva,PIT,666931,2021,26,40,43,0,3,23.3,7,0.175,0.225,0.233,2,0,2,0,0,0,1,0,0,4,0,0,82,4,16.7,0,0,23.3,23.3,50,3.3,20,75,36.8,35.7,80.7,34.1,55.9,33.3,30,36.7,60,20,13.3,6.7,,28.9
Garcia, Adolis,Adolis Garcia,TEX,666969,2021,28,581,622,31,32,31.2,5.1,0.243,0.454,0.286,90,5,16,15,0,5,0,0,4,77,4,2,91,14.8,29.2,11.5,6.1,24.3,26.1,27.9,3.3,45.9,74.5,35.8,50.6,73.8,34.2,54.1,40.2,36.3,23.5,43,30.7,19.7,6.6,4.32,28.4
Gurriel Jr., Lourdes,Lourdes Gurriel Jr.,TOR,666971,2021,28,500,541,21,32,18.9,5.9,0.276,0.466,0.318,84,3,1,8,0,2,1,1,6,62,7,0,89.8,10.5,35.6,9.6,6.9,24.4,20.7,33.1,3.2,43.1,68.4,34.3,61,83.5,24.2,50.9,34.3,38,27.7,45.4,25.2,24.4,4.9,4.53,26.6
Rooker Jr., Brent,Brent Rooker Jr.,MIN,667670,2021,27,189,213,9,15,32.9,7,0.201,0.397,0.291,16,0,0,1,0,9,0,0,0,25,0,0,91,13.1,37.8,12.6,6.7,26.1,26.9,25.2,2.5,48.7,68.3,28.6,51.7,73.2,33.4,47.8,42,31.1,26.9,37,31.9,28.6,2.5,4.57,27.3
Arozarena, Randy,Randy Arozarena,TB,668227,2021,26,529,604,20,56,28.1,9.3,0.274,0.459,0.356,69,11,20,9,0,14,4,0,5,94,5,0,89.9,7.6,29.7,8.2,5.8,20.9,23.4,36.5,4.1,42.3,66.5,24.7,50,74.4,32.4,44.2,35.4,42.6,22,49.2,20.6,22.8,7.4,4.25,28.8
Barrera, Tres,Tres Barrera,WSH,668663,2021,27,91,107,2,12,20.6,11.2,0.264,0.385,0.374,10,0,0,3,0,4,2,0,0,8,0,0,82,11.2,34.8,5.8,0,33.3,20.3,34.8,5.8,24.6,72,27.6,50,86.6,23.7,49.6,27.5,46.4,26.1,47.8,14.5,27.5,10.1,4.9,24.7
Rogers, Jake,Jake Rogers,DET,668670,2021,26,113,127,6,11,36.2,8.7,0.239,0.496,0.299,17,0,1,0,0,0,0,3,0,17,3,0,90.7,26.9,42.9,11.4,8.6,22.9,37.1,11.4,8.6,38.6,65.4,22.4,44.3,67.2,37.6,44.6,34.3,30,35.7,25.7,34.3,27.1,12.9,,27.2
Gallen, Zac,Zac Gallen,ARI,668678,2021,26,32,42,0,1,42.9,2.4,0.188,0.25,0.167,3,0,0,1,0,0,0,9,0,2,9,0,96.2,3.7,21.7,0,4.3,17.4,4.3,21.7,52.2,34.8,52.3,22,27.3,65.2,28.1,41.3,17.4,47.8,34.8,73.9,0,21.7,4.3,,26.1
Henry, Payton,Payton Henry,MIA,668721,2021,24,15,16,0,1,31.3,6.3,0.267,0.333,0.313,0,0,0,1,0,0,0,0,0,0,0,0,89.8,12.5,40,10,10,20,20,30,10,60,76.7,29.7,54.5,82.6,26.5,50.7,0,70,30,30,20,40,10,,23.9
Baddoo, Akil,Akil Baddoo,DET,668731,2021,23,413,461,13,45,26.5,9.8,0.259,0.436,0.33,55,4,18,5,0,0,1,0,3,60,3,1,86,13.8,37.4,8.8,6.5,23.1,25.9,31.3,4.4,32.3,70,23.9,54.8,73.8,30.2,46.4,37.4,36.1,26.5,40.5,30.6,22.8,6.1,4.13,28.9
Knizner, Andrew,Andrew Knizner,STL,668800,2021,26,161,185,1,20,21.1,10.8,0.174,0.236,0.281,9,0,0,7,0,4,2,0,0,18,0,0,87.5,7.8,28.7,4.1,4.9,22.1,23.8,41.8,3.3,36.9,66.6,30.1,63.6,82.6,24,46.8,23.8,41.8,34.4,51.6,18.9,20.5,9,4.76,25.7
Reynolds, Bryan,Bryan Reynolds,PIT,668804,2021,26,559,646,24,75,18.4,11.6,0.302,0.522,0.39,90,2,5,10,0,8,9,0,4,93,4,1,89.4,13.4,39.9,10.4,6.8,26.8,24.8,27,3.8,40.8,75.4,24.7,52.2,84.6,23.9,48.9,39.9,36.9,23,39.9,28.6,26.8,4.5,4.28,28.7
Kranick, Max,Max Kranick,PIT,668820,2021,24,12,14,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,78.3,-24.4,0,0,0,0,0,66.7,22.2,0,50,50,28.6,75,21.7,50,0,55.6,44.4,100,0,0,0,,21.6
Rojas, Josh,Josh Rojas,ARI,668942,2021,27,484,550,11,58,24.9,10.5,0.264,0.411,0.338,44,4,9,7,0,0,1,1,3,69,4,0,88.2,8.4,40.7,4.8,4.6,28.2,22.2,35.6,4.3,31.1,62.8,21.1,58.9,81.7,23.5,42.2,35.9,39,25.1,49.6,20.8,27.6,2,4.33,27.6
Marsh, Brandon,Brandon Marsh,LAA,669016,2021,24,236,260,2,20,35,7.7,0.254,0.356,0.315,19,1,6,3,0,2,0,1,1,27,2,0,92.1,7.9,44.2,10.9,5.4,36.7,13.6,25.9,6.8,51.7,64.9,27.3,43,76.9,33,45.5,32.7,37.4,29.9,44.9,21.1,33.3,0.7,4.26,29.1
Wilson, Bryse,Bryse Wilson,PIT,669060,2021,24,21,25,0,0,36,0,0.048,0.048,0.08,1,0,0,0,0,1,0,3,0,1,3,0,86,-13,13.3,0,0,20,6.7,46.7,26.7,26.7,52,24.3,33.3,53.8,17.1,40.2,20,46.7,33.3,80,0,13.3,6.7,,23.1
Campusano, Luis,Luis Campusano,SD,669134,2021,23,34,38,0,4,28.9,10.5,0.088,0.088,0.184,1,0,0,2,0,0,0,0,0,0,0,0,94.6,15.4,21.7,0,4.3,26.1,34.8,34.8,0,52.2,60.6,32.9,34.8,76.7,37.9,46.8,26.1,39.1,34.8,39.1,21.7,26.1,13,,25.8
Burnes, Corbin,Corbin Burnes,MIL,669203,2021,27,52,59,0,3,44.1,5.1,0.154,0.154,0.186,4,0,0,0,0,0,0,4,0,1,4,0,80,-13.3,23.3,0,0,23.3,3.3,53.3,20,16.7,50,28,53.8,71.2,24.2,41.4,26.7,46.7,26.7,73.3,0,23.3,3.3,,22.8
Murphy, Sean,Sean Murphy,OAK,669221,2021,27,393,448,17,40,25.4,8.9,0.216,0.405,0.306,59,0,0,7,1,12,0,0,3,47,3,0,89.2,15.4,31.9,11.3,5.7,24.1,23.8,30.1,4.6,42.6,66.2,29.3,51.4,81.6,27.8,47.6,41.5,37.2,21.3,40.1,28,23.4,8.5,4.69,25.8
Senzel, Nick,Nick Senzel,CIN,669222,2021,26,111,124,1,12,12.9,9.7,0.252,0.315,0.323,8,5,2,3,0,0,0,0,1,18,1,0,88.9,10.5,33.3,4.2,5.2,32.3,21.9,35.4,1,39.6,79.2,28.6,65.1,89.1,17.8,52.5,37.5,36.5,26,45.8,25,25,4.2,4.37,29.1
Edman, Tommy,Tommy Edman,STL,669242,2021,26,641,691,11,38,13.7,5.5,0.262,0.387,0.307,56,5,30,4,0,6,1,2,4,91,6,0,87.6,9.5,31.7,4.3,5.8,25.4,23.6,36.2,4.5,35.3,65.6,28.2,70.1,90.7,14.9,47.4,41.1,34.6,24.3,46.9,23.7,24.5,4.9,4.22,28.9
Solak, Nick,Nick Solak,TEX,669256,2021,26,458,511,11,34,20.9,6.7,0.242,0.362,0.313,49,5,7,11,0,15,0,2,2,57,4,0,86.9,7,29.3,6.5,4.2,20.3,21.7,40.3,6.2,33.6,64,29.8,62.7,81.7,24.8,46,30.1,43.1,26.8,54.6,19.7,20,5.6,4.23,29
Smith, Will,Will Smith,LAD,669257,2021,26,414,501,25,58,20.2,11.6,0.258,0.495,0.365,76,0,3,11,0,18,4,0,11,71,11,1,90.1,19.3,37,10.5,9,23.1,32.4,21.3,2.8,43.6,62.5,20.8,65.1,83.2,21.2,41.9,34.3,41,24.7,31.2,41.4,21.6,5.9,4.46,27.8
Johnson, Daniel,Daniel Johnson,CLE,669288,2021,26,77,81,4,4,33.3,4.9,0.221,0.377,0.259,5,0,1,0,0,0,0,0,0,9,0,0,89.3,20.5,36,8,6,24,36,26,0,44,76.8,26.2,27.9,68.9,42,50.8,44,36,20,28,34,26,12,,28.3
Espinal, Santiago,Santiago Espinal,TOR,669289,2021,27,222,246,2,22,12.2,8.9,0.311,0.405,0.374,17,1,6,4,0,1,0,1,0,32,1,0,84.8,13.1,35.8,1.6,2.6,30.1,29,31.6,5.2,22.8,67.2,25.7,66.4,89.9,15.3,47.3,38.9,30.6,30.6,43,20.2,26.9,9.8,4.33,27.3
Hiura, Keston,Keston Hiura,MIL,669374,2021,25,173,197,4,14,39.1,7.1,0.168,0.301,0.254,19,0,3,6,0,7,0,2,1,16,3,1,90.7,16.3,34.3,15.2,7.1,17.2,29.3,26.3,5.1,41.4,74,30.9,44.8,56.2,47,52.1,36.4,29.3,34.3,37.4,30.3,22.2,10.1,4.59,27.3
Burger, Jake,Jake Burger,CWS,669394,2021,25,38,42,1,4,35.7,9.5,0.263,0.474,0.333,3,0,0,2,0,0,0,0,0,5,0,0,98,9.5,34.8,13,4.3,26.1,21.7,34.8,0,60.9,71.6,33.3,36.1,79.2,38.2,48.9,43.5,43.5,13,47.8,30.4,21.7,0,,27.7
Rogers, Trevor,Trevor Rogers,MIA,669432,2021,24,43,46,0,1,58.7,2.2,0.07,0.07,0.087,0,0,0,0,0,0,0,2,0,0,2,0,80.7,-17.6,11.1,0,0,11.1,11.1,50,27.8,11.1,66.7,37.3,14.3,51.8,46.4,52.8,27.8,33.3,38.9,77.8,11.1,11.1,0,,23.5
Long, Sammy,Sammy Long,SF,669674,2021,26,10,11,0,0,36.4,0,0.1,0.1,0.091,0,0,0,0,0,0,0,1,0,0,1,0,78.6,-16.1,28.6,0,0,28.6,0,42.9,28.6,14.3,75,57.1,50,58.3,15,66.7,28.6,0,71.4,71.4,0,28.6,0,,
Hays, Austin,Austin Hays,BAL,669720,2021,26,488,529,22,28,20.2,5.3,0.256,0.461,0.306,71,3,4,9,0,9,0,3,1,73,4,1,88.8,12.5,32.2,9.1,5.2,21,27,33,4.7,39.2,64.4,29.4,50.2,86.9,24.6,46.4,38.4,37.1,24.4,43.4,26.8,22.6,7.3,4.42,27.4
White, Mitch,Mitch White,LAD,669952,2021,27,15,16,0,1,68.8,6.3,0,0,0.063,0,0,0,0,0,0,0,0,0,1,0,0,84.3,-6.1,0,0,0,0,25,50,25,25,47.4,30.4,0,50,52,41,0,50,50,75,25,0,0,,
Lopez, Nicky,Nicky Lopez,KC,670032,2021,26,497,565,2,49,13.1,8.7,0.3,0.378,0.358,43,2,22,9,0,4,0,12,3,78,15,0,86.8,2.8,27.6,0.7,3.9,24,19.4,44.7,7.1,26.9,64.9,24.5,66,89.2,15.4,45.1,24.9,46.1,29,58,16.9,22.1,3,4.19,28.2
Raley, Luke,Luke Raley,LAD,670042,2021,27,66,72,2,2,34.7,2.8,0.182,0.288,0.25,4,0,0,1,0,4,1,0,0,5,0,0,90.3,3.9,34.1,12.2,4.9,19.5,17.1,41.5,4.9,39,78.5,26,33.3,69.9,38.4,53.9,46.3,41.5,12.2,56.1,24.4,17.1,2.4,,28.9
Heath, Nick,Nick Heath,ARI,670084,2021,28,35,39,0,4,38.5,10.3,0.143,0.171,0.231,1,2,0,0,0,0,1,0,0,3,0,0,84.8,17.2,35,0,0,30,35,35,0,30,58.5,33.3,52,70.8,35.6,46.5,25,35,40,45,25,25,5,,29.1
Short, Zack,Zack Short,DET,670097,2021,26,156,184,6,22,32.1,12,0.141,0.282,0.239,20,0,2,4,0,0,1,0,6,21,6,0,87.5,24.3,33,4.9,11.7,15.5,41.7,21.4,4.9,33,64.8,18.5,54.1,77.7,27.5,41.7,39.8,33,27.2,27.2,38.8,19.4,14.6,4.31,28.4
Rojas, Jose,Jose Rojas,LAA,670351,2021,28,168,184,6,15,27.2,8.2,0.208,0.399,0.277,15,1,2,2,0,1,0,0,0,26,0,0,90.7,19,32.2,8.5,8.5,20.3,31.4,27.1,4.2,44.1,65.7,27.4,47.6,82.9,26.7,46,45.8,38.1,16.1,36.4,29.7,23.7,10.2,4.35,27.2
Young, Andrew,Andrew Young,ARI,670370,2021,27,91,104,6,6,43.3,5.8,0.209,0.484,0.298,15,0,0,3,0,6,0,0,1,13,1,0,88.8,13.3,44.7,17,10.6,21.3,17,27.7,6.4,46.8,60.6,36,31.2,70.7,44.5,48,19.1,46.8,34,42.6,31.9,23.4,2.1,4.59,28.2
Alvarez, Yordan,Yordan Alvarez,HOU,670541,2021,24,537,598,33,50,24.2,8.4,0.277,0.531,0.346,104,0,1,16,0,8,3,0,3,92,3,1,93.2,14.1,37.2,15.9,7.6,20.5,23.8,29.1,3,54.2,62,26.2,56.2,87.1,22.7,43.1,34.2,37.5,28.4,38,30.1,27.6,4.3,4.51,26.3
Paredes, Isaac,Isaac Paredes,DET,670623,2021,22,72,85,1,10,12.9,11.8,0.208,0.319,0.306,5,0,0,4,0,1,1,0,2,7,2,0,85.5,18,31.7,1.6,7.9,27,36.5,22.2,4.8,25.4,58.9,21,76.9,89.4,13.8,40.2,44.4,31.7,23.8,36.5,28.6,22.2,12.7,4.75,26.4
Brosseau, Mike,Mike Brosseau,TB,670712,2021,27,150,169,5,15,31.4,8.9,0.187,0.347,0.266,18,0,2,1,0,2,0,0,2,21,2,0,90.1,18.2,30.3,7.1,5.1,26.3,33.3,25.3,3,40.4,69.1,25.6,56.3,76.2,29.1,46.9,41.4,38.4,20.2,37.4,28.3,22.2,12.1,4.44,27.9
Walls, Taylor,Taylor Walls,TB,670764,2021,25,152,176,1,23,27.8,13.1,0.211,0.296,0.313,15,2,4,3,0,0,0,1,0,15,1,0,88.5,12.2,38.5,2.9,8.7,25,23.1,34.6,4.8,33.7,60,18.8,64.6,75.8,26.2,40.9,35.6,40.4,24,48.1,23.1,25,3.8,4.3,28.6
Gonzalez, Luis,Luis Gonzalez,CWS,670768,2021,26,8,11,0,3,18.2,27.3,0.25,0.5,0.455,0,0,0,1,0,0,0,0,0,2,0,0,86.9,16.1,33.3,0,16.7,16.7,33.3,33.3,0,50,65.2,18.5,60,80,25,40,33.3,50,16.7,33.3,33.3,33.3,0,,
Friedl Jr., TJ,TJ Friedl Jr.,CIN,670770,2021,26,31,36,1,4,5.6,11.1,0.29,0.419,0.361,2,0,0,0,0,0,0,0,1,9,1,0,88.1,24.3,26.7,6.7,0,20,46.7,23.3,3.3,33.3,67.6,13.2,44.4,91.3,14.5,40.4,46.7,26.7,26.7,30,30,23.3,16.7,,27.3
Oviedo, Johan,Johan Oviedo,STL,670912,2021,23,20,22,0,2,40.9,9.1,0.15,0.15,0.227,2,0,0,0,0,0,0,0,0,3,0,0,87.6,-25,0,0,0,18.2,0,63.6,18.2,36.4,68.3,38.5,60,53.6,34.9,53.8,27.3,54.5,18.2,100,0,0,0,,25.2
Garcia, Luis,Luis Garcia,WSH,671277,2021,21,236,247,6,11,17.4,4.5,0.242,0.411,0.275,22,2,0,8,0,0,1,0,0,29,0,0,86.8,4.1,32.1,5.2,4.1,23.3,19.2,43.5,4.1,30.6,71.6,34.9,57.5,84.2,24.3,52.6,43,35.2,21.8,57,16.1,23.8,3.1,4.34,27
Kelenic, Jarred,Jarred Kelenic,SEA,672284,2021,22,337,377,14,36,28.1,9.5,0.181,0.35,0.265,43,4,6,5,0,3,0,0,1,41,1,1,87.5,14.4,33.2,9.9,5.6,22,25,31,6,39.2,67.8,29.1,50.4,83.5,26.9,47.6,36.6,39.2,24.1,44,31,18.5,6.5,4.45,27.2
Kirk, Alejandro,Alejandro Kirk,TOR,672386,2021,23,165,189,8,19,11.6,10.1,0.242,0.436,0.328,24,0,0,7,0,3,0,0,2,19,2,0,92.3,14.7,31,11,6.9,22.8,25.5,33.1,0.7,46.9,65.5,24,71.9,83.8,19.3,44.9,35.9,40.7,23.4,40.7,26.9,26.2,6.2,4.91,24.7
Perdomo, Geraldo,Geraldo Perdomo,ARI,672695,2021,22,31,37,0,6,16.2,16.2,0.258,0.419,0.378,1,0,0,0,0,0,2,0,0,5,0,0,86.5,18.7,32,4,8,20,36,24,8,28,63.1,14.1,55.6,75.6,28,38.8,32,44,24,36,44,16,4,,27.5
Devers, Jose,Jose Devers,MIA,672701,2021,22,41,46,0,3,23.9,6.5,0.244,0.317,0.304,5,0,0,0,0,1,0,0,1,7,1,0,83.7,8.7,32.3,0,0,38.7,25.8,35.5,0,25.8,72.6,47.5,60.4,88.7,23.8,58,41.9,35.5,22.6,48.4,16.1,25.8,9.7,,28.8
Marcano, Tucupita,Tucupita Marcano,SD,672779,2021,22,44,50,0,6,18,12,0.182,0.205,0.28,3,1,0,2,0,0,0,0,0,7,0,0,85.1,-0.9,20,0,2.9,28.6,14.3,54.3,0,31.4,60.6,21.3,65,89.5,16.9,41,31.4,40,28.6,65.7,17.1,17.1,0,4.25,28.6
Robert, Luis,Luis Robert,CWS,673357,2021,24,275,296,13,14,20.6,4.7,0.338,0.567,0.378,43,1,6,4,0,5,1,0,2,42,2,0,91.2,13.8,39.4,12.5,6.5,26.4,22.7,26.9,2.8,45.1,84.9,39.9,49.2,83.2,28.2,61.5,41.2,36.6,21.8,37.5,24.1,31.5,6.9,4.4,28
Akiyama, Shogo,Shogo Akiyama,CIN,673451,2021,33,162,183,0,14,21.9,7.7,0.204,0.253,0.279,12,3,2,1,0,4,1,1,1,16,2,0,86.5,1.9,29.8,0.8,5.6,23.4,19.4,43.5,6.5,31.5,63.7,26.8,65.4,82.9,22.7,44.3,25.8,37.9,36.3,56.5,12.9,27.4,3.2,4.1,28.1
Kim, Ha-Seong,Ha-Seong Kim,SD,673490,2021,26,267,298,8,22,23.8,7.4,0.202,0.352,0.268,34,1,6,6,0,4,1,2,3,27,5,0,86.8,13,31.3,4.5,6,19.9,29.4,34.8,4.5,32.2,61.2,24.2,62.7,83.2,21.6,44.5,46.8,37.8,15.4,41.8,21.4,23.9,12.9,4.39,28.4
Miller, Brian,Brian Miller,MIA,675649,2021,26,11,11,0,0,27.3,0,0.273,0.273,0.273,0,0,0,0,0,0,0,0,0,1,0,0,80.1,10,25,0,0,37.5,25,12.5,25,12.5,79.2,47.6,80,89.5,13.8,64.4,75,0,25,50,25,25,0,,
Smith, Kevin,Kevin Smith,TOR,675656,2021,25,32,36,1,3,30.6,8.3,0.094,0.188,0.194,1,0,0,0,0,1,0,0,0,2,0,0,86.7,36.5,19,14.3,9.5,9.5,57.1,9.5,0,33.3,83.1,29.3,47.1,72.2,33.8,57.7,33.3,42.9,23.8,19,47.6,4.8,28.6,,
Clement, Ernie,Ernie Clement,CLE,676391,2021,25,121,133,3,7,14.3,5.3,0.231,0.339,0.278,9,1,0,3,0,2,0,3,0,16,3,0,86.7,15,33.3,3.8,1,29.5,32.4,25.7,7.6,24.8,62.6,33.5,72.2,88,16.4,48.4,25.7,41.9,32.4,39,28.6,26.7,5.7,4.3,28.4
Barrero, Jose,Jose Barrero,CIN,676480,2021,23,50,56,0,3,30.4,5.4,0.2,0.32,0.286,3,0,1,2,0,3,0,0,0,4,0,0,89.3,20.6,24.2,9.1,0,15.2,42.4,33.3,0,36.4,73.2,32.1,36.1,80.3,34.6,51.2,45.5,48.5,6.1,36.4,39.4,18.2,6.1,,27.9
Reks, Zach,Zach Reks,LAD,676646,2021,28,10,10,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93.6,16,33.3,0,33.3,0,33.3,33.3,0,33.3,80.8,25,40,71.4,34.6,56.5,0,66.7,33.3,33.3,33.3,33.3,0,,
Meyers, Jake,Jake Meyers,HOU,676694,2021,25,146,163,6,10,30.7,6.1,0.26,0.438,0.319,28,0,3,0,0,4,0,2,1,22,3,1,89.5,9.9,40.4,10.1,8.1,26.3,18.2,33.3,4,36.4,67.5,26.8,53.8,78.4,29.2,46,30.3,41.4,28.3,44.4,24.2,29.3,2,4.33,29.2
Trejo, Alan,Alan Trejo,COL,676701,2021,25,46,50,1,3,30,6,0.217,0.326,0.26,3,0,0,2,0,0,1,0,1,7,1,0,87.7,10.9,40.6,3.1,9.4,31.3,21.9,31.3,3.1,40.6,67.4,38.5,74.3,71,26.8,53,34.4,43.8,21.9,50,18.8,28.1,3.1,,27
McCormick, Chas,Chas McCormick,HOU,676801,2021,26,284,320,14,25,32.5,7.8,0.257,0.447,0.319,50,2,4,5,0,4,0,0,7,47,7,1,90.3,18.6,35.8,10.2,6.4,26.2,31,23,3.2,49.2,67.9,25.3,44.8,71.5,35.5,46.6,38.5,34.8,26.7,35.3,40.1,20.9,3.7,4.32,28.8
Peacock, Matt,Matt Peacock,ARI,676840,2021,27,16,17,0,1,23.5,5.9,0.25,0.25,0.294,2,0,1,1,0,0,0,0,0,3,0,0,79.4,-11.3,16.7,0,0,16.7,16.7,50,16.7,25,54.3,55,45.5,68.4,36.7,54.5,25,58.3,16.7,66.7,16.7,16.7,0,,26.6
Franco, Wander,Wander Franco,TB,677551,2021,20,281,308,7,24,12,7.8,0.288,0.463,0.347,39,1,2,2,0,2,0,0,1,53,1,0,88.2,9.7,33.9,4.9,4.9,28.6,24.9,33.5,3.3,37.6,71.7,28.5,73.5,88,16.4,49.4,36.3,40,23.7,45.3,22,25.7,6.9,4.24,28.5
Weathers, Ryan,Ryan Weathers,SD,677960,2021,22,27,28,1,1,25,3.6,0.148,0.259,0.179,1,0,0,0,0,0,0,0,0,3,0,0,89.7,-11,10,5,0,15,10,45,25,40,58.2,43.6,29.4,84.4,22.4,52.1,25,45,30,80,15,5,0,,22.5
Gray, Josiah,Josiah Gray,LAD,680686,2021,24,22,24,0,1,50,4.2,0.045,0.045,0.083,0,0,0,0,0,0,0,1,0,0,1,0,86.3,-5.6,27.3,0,0,27.3,0,36.4,36.4,36.4,61.4,31.4,18.2,55.6,44.7,48.1,27.3,18.2,54.5,63.6,0,36.4,0,,
Duran, Jarren,Jarren Duran,BOS,680776,2021,25,107,112,2,4,35.7,3.6,0.215,0.336,0.241,10,1,2,1,0,0,0,0,1,17,1,0,89.9,7.1,36.8,4.4,5.9,29.4,17.6,35.3,2.9,40,69.8,34.3,44.6,75.9,34.7,51.7,27.9,36.8,35.3,48.5,20.6,23.5,7.4,4.17,29.3
Jeffers, Ryan,Ryan Jeffers,MIN,680777,2021,24,267,293,14,22,36.9,7.5,0.199,0.401,0.27,35,1,0,6,0,4,0,0,0,28,0,0,89.2,14,35.8,14.5,3.8,24.5,21.4,32.7,3.1,44,67,28,43.8,76.1,34.2,46.3,42.8,34.6,22.6,43.4,28.9,20.1,7.5,4.75,25.8
Miller, Owen,Owen Miller,CLE,680911,2021,25,191,202,4,9,26.7,4.5,0.204,0.309,0.243,18,0,2,7,0,1,0,0,1,17,1,0,86.4,6,35.5,5.8,8,21,15.2,42.8,5.8,32.6,64.3,34.3,58.8,82.2,26.2,48.9,29,39.9,31.2,55.8,15.9,24.6,3.6,4.32,29.1
Vaughn, Andrew,Andrew Vaughn,CWS,683734,2021,23,417,469,15,41,21.5,8.7,0.235,0.396,0.309,48,1,1,14,1,6,0,0,5,56,5,0,91.1,9.7,33.6,10.9,6.9,21.2,23.7,34.9,1.9,47.3,64.1,29,55.3,85.8,24.6,45.4,30.8,38.3,30.8,43.9,27.7,24.6,3.7,4.66,26.4
