"last_name","first_name","name","team","player_id","year","Age","HR.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","HBP.","IBB.","SacBunt.","SacFly.","Sac.","Walkoff","SweetSpot.","Barrel.","SolidContact.","Flare.Burner.","Under.","Topped.","Poor.Weak.","HardHit.","HPto1B","SprintSpeed"
"Bote"," David","David Bote","CHC",623520,2021,-0.162638372,0.009277482,0.167688134,-0.102206305,-0.046550414,0.038546438,0.297746532,-0.478112274,-0.57571644,1.481310384,0.312715975,-0.540844416,-0.090934086,0.606581017,-0.224029433,1.137539481,-0.374478922,0.718275694,0.236510121,-0.43161281,0.305517274,-0.093791755,-0.268622006,0.783771574,-0.286174947,0.265808383
"Ramirez"," Harold","Harold Ramirez","CLE",623912,2021,-0.436950097,-0.277630292,-0.888619202,0.80840157,0.426132856,0.374584463,0.426175116,-0.134861268,-0.109675971,0.614173454,0.212134402,0.795543898,-0.702738134,1.1501875,-0.312666127,-0.460692573,-0.709969994,0.020803475,0.596064447,0.03443516,-0.510453082,0.973342921,-0.630219053,1.06080137,-0.779921163,1.064402434
"Santander"," Anthony","Anthony Santander","BAL",623993,2021,-0.436950097,0.715538599,-0.552521413,0.452076749,0.669425715,0.150559113,0.437601424,-0.411372516,-0.438694391,0.476750015,-0.117385868,-0.540844416,-0.213294895,0.715302313,-0.242490278,-0.460692573,0.408333577,0.427662269,0.287875024,1.099687665,0.556585076,-0.976603168,-0.552733971,0.7679413,0.43798617,-0.361658372
"Suarez"," Ranger","Ranger Suarez","PHI",624133,2021,-0.711261821,-1.143454263,-0.792591262,-0.247375676,-0.164721231,-0.611127077,-0.950360003,-0.629532178,-0.57571644,-1.071443357,2.281439988,-0.540844416,1.74447806,-1.024238431,4.412337538,-0.460692573,-0.654054815,-1.19977291,-1.38148435,-0.391665842,0.096294106,-0.772877457,1.375783611,-2.176489673,2.742135177,-2.415185932
"Alonso"," Pete","Pete Alonso","NYM",624413,2021,-0.436950097,1.622023151,0.431764968,0.729218277,1.267231027,0.811433896,1.093738998,-0.443114632,-0.341545614,0.965719218,0.560504881,2.785909476,-0.702738134,1.1501875,-0.358560307,1.137539481,0.408333577,1.667612882,0.724476707,-0.218562309,0.033527155,-0.491541952,-0.406373262,1.068716507,0.042989197,-0.418700804
"Arroyo"," Christian","Christian Arroyo","BOS",624414,2021,-0.711261821,0.390592711,-0.768584278,0.729218277,0.75284041,0.542603476,0.908253815,-0.3944418,-0.280404603,-0.723014026,1.945896993,-0.540844416,1.74447806,-1.024238431,-0.375612833,-0.460692573,0.520163934,0.233919986,0.108097861,0.18090738,-0.186157171,0.168141302,-0.208355831,0.134730338,-0.38492419,0.665105409
"Biggio"," Cavan","Cavan Biggio","TOR",624415,2021,-0.711261821,0.030603017,1.199988484,0.227724085,0.134181425,0.542603476,-0.000691708,0.094130405,-0.030293547,-0.157164796,-0.517661771,0.286443591,-0.213294895,0.715302313,-0.116133497,-0.460692573,0.21822197,-0.114816124,0.056732957,0.260801318,0.671657818,-0.404230933,-0.432201622,-0.126469184,-0.516589848,0.893275137
"Conforto"," Michael","Michael Conforto","NYM",624424,2021,-0.162638372,0.302429102,1.12796753,0.333301809,0.328815712,0.811433896,0.450705846,-0.546896145,-0.471912111,0.898984597,0.994503071,0.730354226,-0.702738134,1.1501875,-0.406109993,4.334003589,0.229405006,0.582656096,-0.020314398,0.646955351,-0.008317478,-0.132596652,-0.518296157,0.451335819,-0.154509289,0.151723519
"Frazier"," Adam","Adam Frazier","PIT",624428,2021,0.385985077,-0.780104039,-0.024367746,1.296698546,0.516498775,1.057861781,-0.482690873,0.243786463,0.155637274,-0.081106934,0.337784959,0.848999435,1.132674011,-0.480631948,-0.359004466,-0.460692573,0.855655005,-1.006030626,-0.17440911,1.472526042,0.117216422,-0.151999101,-0.458029983,-0.664698502,-0.483673433,0.208765951
"Trevino"," Jose","Jose Trevino","TEX",624431,2021,0.111673352,-0.407829386,-0.864612217,0.425682318,0.022961832,-0.073466237,0.146613896,-0.289248902,-0.361990817,1.535052535,-0.755223947,0.762134193,0.276148343,0.280417127,-0.126314577,-0.460692573,0.29650322,-0.366681092,0.262192573,0.247485661,-0.008317478,0.303958442,-0.32888818,0.26137253,0.931732385,-1.274337287
"Gordon"," Nick","Nick Gordon","MIN",624503,2021,-0.711261821,-0.30484192,-0.480500459,0.438879534,0.1272302,0.228967986,0.286903201,1.745226597,2.136178218,0.928540995,0.214821482,-0.540844416,-0.702738134,1.1501875,-0.3958441,-0.460692573,0.53134697,0.117674616,0.36492238,1.29942251,-0.6569093,0.255452321,-0.656047413,1.116207329,-0.450757019,0.665105409
"McGuire"," Reese","Reese McGuire","TOR",624512,2021,-0.711261821,-0.931683471,-0.168409655,0.610443336,0.043815506,0.419389533,-0.899208893,-0.629532178,-0.57571644,0.082948754,-0.11150716,-0.540844416,0.520869963,0.062974534,-0.29218381,-0.460692573,0.92275322,-0.696042973,-0.405551177,0.860005852,0.368284224,-0.462438279,-0.165308564,-0.039402677,-0.088676461,-0.247573507
"Nunez"," Dom","Dom Nunez","COL",624513,2021,-0.711261821,0.695607887,1.272009439,-0.234178461,0.433084081,0.240169253,0.659905324,-0.629532178,-0.57571644,-1.071443357,-0.755223947,1.075253081,-0.702738134,1.1501875,-0.414541284,-0.460692573,0.92275322,0.621404553,0.673111803,-0.098721403,1.12148763,-1.228835001,-0.216965285,-0.205620554,0.503818998,-0.817997829
"Soler"," Jorge","Jorge Soler","KC",624585,2021,0.111673352,1.05058964,0.839883711,0.214526869,0.662474491,0.452993336,0.479309182,-0.629532178,-0.57571644,0.257449903,-0.059111647,-0.540844416,-0.702738134,1.1501875,-0.312770105,-0.460692573,-0.027804816,1.202631402,0.519017092,-0.125352715,0.26367264,-0.384828485,-0.552733971,1.052886233,0.339236926,0.094681086
"Sosa"," Edmundo","Edmundo Sosa","STL",624641,2021,-0.985573545,-0.269899753,-0.576528398,0.847993217,0.363571835,0.811433896,-0.17772224,0.341821446,0.034372797,0.515845824,2.886909762,1.463738061,0.113000596,0.425378857,-0.292503268,-0.460692573,-0.217916423,-0.444178005,-0.020314398,0.487167475,-0.363996864,0.585293948,-0.320278727,-0.142299458,-0.878670406,1.691869189
"Heredia"," Guillermo","Guillermo Heredia","ATL",628338,2021,0.385985077,-0.456067081,0.383750998,0.174935222,0.120278976,0.441792069,-0.332747952,-0.629532178,-0.57571644,-0.134682515,1.056272948,1.158692902,-0.702738134,1.1501875,-0.435342156,-0.460692573,0.53134697,-0.424803777,0.673111803,0.473851819,0.179983373,-0.093791755,-0.397763808,0.079324379,-0.68117192,0.608062976
"Hernandez"," Yadiel","Yadiel Hernandez","WSH",628450,2021,1.483231974,0.28599859,-0.000360761,0.874387648,0.530401224,0.643414884,0.370270115,-0.199905807,-0.036035686,1.309490414,-0.513551704,0.144933797,-0.702738134,1.1501875,-0.344074859,1.137539481,0.06165947,-0.076067667,0.981301226,0.646955351,-1.054433319,0.594995172,-0.363325994,0.348439038,0.240487683,-0.817997829
"Ibanez"," Andy","Andy Ibanez","TEX",628451,2021,-0.162638372,0.016681381,-0.504507444,0.92717651,0.683328164,0.542603476,0.000781738,-0.629532178,-0.57571644,0.283712611,-0.241670501,-0.540844416,0.520869963,0.062974534,-0.334300243,-0.460692573,0.520163934,0.214545758,0.133780313,0.127644755,0.619352026,-0.336322363,-0.423592169,0.380099586,-0.779921163,0.722147841
"Urias"," Julio","Julio Urias","LAD",628711,2021,-0.985573545,-1.143454263,-1.824891613,-0.049417442,-0.693014297,-0.95836637,0.720707693,-0.629532178,-0.57571644,-0.102927906,0.242537038,-0.540844416,1.74447806,-1.024238431,2.727946841,-0.460692573,-1.067827136,-0.792914115,-1.38148435,-0.910976438,-0.740598567,0.517385378,1.057233832,-0.69635905,3.334630636,-2.814482957
"Cronenworth"," Jake","Jake Cronenworth","SD",630105,2021,-0.436950097,0.409531555,0.239709088,0.782007139,0.857108778,0.721823756,0.364246384,-0.188356865,-0.259037521,-0.265201265,0.330985577,3.095374958,0.520869963,0.062974534,-0.289592393,1.137539481,0.486614827,0.156423073,-0.431233629,0.473851819,0.295056115,-0.122895428,-0.458029983,0.071409242,-1.010336063,1.007360002
"Crowe"," Wil","Wil Crowe","PIT",640444,2021,-0.436950097,-1.143454263,-1.248723976,-1.976210917,-1.742649204,-1.94407791,-1.804190212,-0.629532178,-0.57571644,-1.071443357,0.948270457,-0.540844416,1.74447806,-1.024238431,1.704302901,-0.460692573,-0.765885172,-0.424803777,-0.354186273,-0.764504218,-1.263656487,0.682306191,1.289689076,-0.77551042,2.906717249,-2.529270796
"Frazier"," Clint","Clint Frazier","NYY",640449,2021,-0.436950097,0.002190998,1.704135167,-0.273770107,-0.136916333,0.508999674,-0.452945169,-0.235458292,-0.080695402,1.426585498,0.205921982,-0.540844416,-0.702738134,-1.024238431,-0.500468685,1.137539481,-0.229099458,0.776398379,-0.302821369,-0.07209009,0.054449472,-0.074389306,-0.122261297,0.609638559,0.174654854,0.208765951
"Meadows"," Austin","Austin Meadows","TB",640457,2021,-0.711261821,1.042118439,0.575806877,0.35969624,0.843206329,0.486597139,1.718039981,-0.044398127,-0.116326596,-0.630189209,-0.046155231,1.022729914,-0.702738134,1.1501875,-0.194561292,1.137539481,0.587262148,0.485784954,0.647429351,0.101013442,1.362094273,-1.180328879,-0.561343425,0.324693626,-0.549506262,0.43693568
"Mercado"," Oscar","Oscar Mercado","CLE",640458,2021,-0.436950097,0.032170509,0.287723058,0.227724085,0.224547344,0.296175591,-0.236443147,0.90635808,1.112446014,-0.80442276,-0.168305733,-0.540844416,1.74447806,-1.024238431,-0.40551528,1.137539481,-0.665237851,-0.424803777,-0.200091562,-0.271824935,0.744885927,0.226348648,-0.526905611,-0.48265035,-0.68117192,1.235529731
"Pinder"," Chad","Chad Pinder","OAK",640461,2021,0.111673352,0.032170509,-0.168409655,0.478471181,0.516498775,0.318578126,0.47146883,-0.434733389,-0.331017407,0.530680279,-0.155710896,-0.540844416,-0.702738134,1.1501875,-0.403477672,-0.460692573,0.643177327,1.958226307,0.801524063,-0.285140591,-1.221811854,0.924836799,-0.716313587,1.614860961,0.075905611,-0.07644621
"Alzolay"," Adbert","Adbert Alzolay","CHC",640470,2021,-0.711261821,-1.143454263,-1.104682066,-1.870633192,-1.666185734,-2.022486783,-1.804190212,-0.629532178,-0.57571644,0.771860221,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.184346722,-0.460692573,-2.857112849,-1.19977291,-1.38148435,-2.189279443,-2.518995496,4.456082453,0.58371389,-2.255641043,1.721726331,-1.616591881
"Lopez"," Pablo","Pablo Lopez","MIA",641154,2021,-0.985573545,-1.143454263,-1.824891613,-1.923422054,-1.499356345,-2.403329878,-1.804190212,-0.629532178,-0.57571644,0.660144809,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.790897521,-0.460692573,-0.340929815,-0.114816124,0.056732957,-2.149332474,-0.771982042,0.575592723,1.616848309,-0.917982886,1.425478601,-1.388422152
"Anderson"," Tim","Tim Anderson","CWS",641313,2021,-0.162638372,0.20914631,-0.864612217,1.349487409,0.919669799,0.744226291,0.369900133,1.198294992,1.077438739,-0.529295256,-0.628466653,0.762134193,-0.702738134,1.1501875,-0.459454333,1.137539481,0.184672863,0.3114169,0.133780313,0.713533632,-1.190428379,0.692007415,-0.380544901,0.672959656,-0.812837577,0.722147841
"Bauers"," Jake","Jake Bauers","SEA",641343,2021,-0.711261821,-0.548693743,0.455771952,0.029765851,-0.414965315,0.195364183,-0.619670217,0.417483196,0.551616687,-0.868810714,-0.311774636,0.007778157,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.60962822,-0.15356458,0.519017092,0.300748287,0.870419828,-0.675865214,-0.397763808,0.308863352,-0.483673433,0.43693568
"Bellinger"," Cody","Cody Bellinger","LAD",641355,2021,-0.711261821,0.18767645,0.311730043,-0.550911634,-0.241184701,-0.353497924,0.215728108,0.018869495,0.035157207,-0.708634424,-0.555671736,0.63037231,-0.702738134,1.1501875,-0.306763744,1.137539481,0.195855899,0.175797301,0.801524063,-0.098721403,1.309788481,-0.947499495,-0.587171785,0.071409242,-1.043252478,0.779190273
"Calhoun"," Willie","Willie Calhoun","TEX",641432,2021,-0.436950097,-0.17582464,-0.048374731,0.57085169,0.307962039,0.430590801,-0.075484688,-0.320208345,-0.57571644,0.24722764,-0.263369897,-0.540844416,-0.702738134,1.1501875,-0.420895058,-0.460692573,-0.296197673,-0.521674918,-0.020314398,0.913268477,0.472895808,-0.423633382,-0.47524889,0.625468833,0.207571269,-0.361658372
"Collins"," Zack","Zack Collins","CWS",641470,2021,-0.711261821,-0.283339019,1.704135167,0.042963067,0.009059383,0.643414884,0.406158124,-0.092034244,-0.350654766,0.100708672,-0.45287215,-0.186292413,1.74447806,-1.024238431,-0.402637919,-0.460692573,1.124047862,0.776398379,0.852888966,0.354010912,0.859958669,-1.364652141,-0.371935448,0.815432122,0.470902584,-0.875040262
"Crawford"," J.P.","J.P. Crawford","SEA",641487,2021,-0.711261821,-0.533800701,0.191695119,0.874387648,0.273205916,0.744226291,-0.260584513,-0.101777021,-0.354734266,-0.148302637,-0.246903229,0.079621588,-0.213294895,0.715302313,-0.335993376,1.137539481,0.385967506,-0.73479143,-0.431233629,0.966531102,-0.081545587,0.362165788,-0.389154355,-0.253111376,-0.516589848,0.43693568
"Davis"," Jonathan","Jonathan Davis","TOR",641505,2021,0.111673352,-0.661493141,0.98392562,-1.065603042,-1.144843893,-0.219082714,-1.041545765,1.99345192,2.060200027,-0.414634039,1.27904609,-0.540844416,-0.702738134,1.1501875,-0.281061802,-0.460692573,-0.564590529,0.059551931,-0.559645889,-0.538138061,0.859958669,-0.064688082,-0.079214029,-0.633037953,-0.747004748,1.178487299
"Dozier"," Hunter","Hunter Dozier","KC",641531,2021,0.385985077,0.234142996,0.071660194,0.12214636,0.398327958,0.150559113,0.148769491,0.162351222,-0.023086086,0.336583169,0.145149677,-0.540844416,-0.702738134,1.1501875,-0.250756982,-0.460692573,0.240588041,0.505159183,0.955618774,0.087697786,0.441512333,-0.452737055,-0.526905611,0.665044518,-0.417840604,0.836232705
"Engel"," Adam","Adam Engel","CWS",641553,2021,0.385985077,1.242841016,0.071660194,0.597246121,1.107352862,0.721823756,0.720707693,1.686188063,1.969590405,0.786846389,1.739178584,-0.540844416,-0.702738134,1.1501875,-0.339047912,-0.460692573,0.878021077,0.466410726,0.005368053,0.5404301,-0.039700954,-0.384828485,-0.311669273,0.285117941,-1.339500207,1.691869189
"Fargas"," Johneshwy","Johneshwy Fargas","CHC",641561,2021,-0.436950097,-1.143454263,-1.3687589,0.57085169,0.335766937,-0.140673842,0.014151903,2.291196064,0.647253823,1.126341619,-0.755223947,-0.540844416,1.74447806,-1.024238431,-0.081970366,-0.460692573,0.37478447,-1.19977291,-0.7137406,0.260801318,-0.311691072,0.11963518,0.58371389,-0.799255831,-0.319091361,0.893275137
"Fowler"," Dustin","Dustin Fowler","PIT",641583,2021,-0.436950097,-1.143454263,-0.264437595,-0.471728341,-0.984965728,-0.364699192,-0.950360003,0.609001119,0.980083271,-1.071443357,0.763107986,-0.540844416,-0.702738134,1.1501875,-0.009188072,-0.460692573,-0.396844994,-1.19977291,-1.38148435,0.127644755,1.759618293,0.333062115,-0.776579762,-0.158129732,-0.845753992,0.836232705
"Fraley"," Jake","Jake Fraley","SEA",641584,2021,-0.711261821,0.619982916,2.35232376,0.042963067,0.224547344,0.889842769,0.863626441,1.127143849,1.263176417,-0.27038151,-0.228104912,-0.241309105,0.113000596,0.425378857,-0.244631977,2.735771535,0.84447197,0.001429246,-0.328503821,0.473851819,0.20090569,-0.210206447,-0.13087075,-0.015657266,-0.878670406,0.551020544
"Garver"," Mitch","Mitch Garver","MIN",641598,2021,0.385985077,1.489869503,1.248002454,0.650034983,1.253328578,0.968251641,0.94352674,-0.316489098,-0.379099863,0.032757775,0.107038649,-0.540844416,-0.702738134,1.1501875,-0.31446943,-0.460692573,0.84447197,2.171342819,1.777457235,-0.391665842,0.138138739,-0.73407256,-0.716313587,1.567370139,0.405069755,-0.646870533
"Guillorme"," Luis","Luis Guillorme","NYM",641645,2021,-0.436950097,-0.825798055,1.704135167,0.768809923,-0.17862368,1.125069386,-1.174764099,-0.160258847,-0.57571644,-0.205649274,-0.755223947,0.16825959,1.74447806,-1.024238431,-0.355603895,-0.460692573,0.408333577,-1.025404855,-0.456916081,0.979846758,-0.238462963,0.944239248,-0.621609599,-0.878407201,-0.319091361,-0.475743236
"Hampson"," Garrett","Garrett Hampson","COL",641658,2021,-0.436950097,-0.125271495,-0.216423625,0.35969624,0.301010814,0.172961648,-0.492333688,1.675440679,1.47520721,-0.31459025,-0.331074566,1.014950939,0.765591582,-0.154468059,-0.271734803,-0.460692573,0.330052327,-0.289184178,0.878571418,0.234170005,0.033527155,-0.569151747,-0.070604576,-0.213535691,-1.273667379,1.805954053
"Heim"," Jonah","Jonah Heim","TEX",641680,2021,-0.711261821,0.438833174,-0.552521413,-0.141797952,0.148083874,-0.364699192,0.400788853,0.170082294,0.17761815,0.653610517,-0.510159836,-0.540844416,-0.090934086,0.606581017,-0.183291013,2.735771535,0.363601434,0.001429246,0.313557476,0.194223036,0.556585076,-0.44303583,-0.371935448,0.316778489,0.536735413,-0.418700804
"Hermosillo"," Michael","Michael Hermosillo","CHC",641684,2021,-0.711261821,2.350763817,-1.200710006,-0.168192383,1.13515776,-0.387101727,1.813353552,-0.629532178,-0.57571644,3.690424128,1.082756817,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.184367315,2.830066582,0.750159159,-1.789809754,1.403938907,-1.578079076,-0.061995122,-0.039402677,-0.845753992,0.836232705
"Kuhl"," Chad","Chad Kuhl","PIT",641771,2021,0.111673352,-1.143454263,-0.816598247,-2.094985857,-2.006795737,-2.112096923,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,1.382773696,-0.460692573,-2.521621778,-1.19977291,-1.38148435,-0.671294624,-2.518995496,1.652428623,2.090368251,-0.039402677,3.071299321,-2.643355661
"Lauer"," Eric","Eric Lauer","MIL",641778,2021,-0.711261821,0.469261761,0.119674164,-0.696081006,-0.470575111,-0.622328344,0.318847056,-0.629532178,-0.57571644,1.126341619,1.132432005,-0.540844416,1.394875746,-0.713606155,3.775000517,-0.460692573,-2.208496778,-0.114816124,0.056732957,-0.671294624,-0.771982042,-2.121347638,2.572497646,-0.917982886,0.010072783,-0.002291049
"Lewis"," Kyle","Kyle Lewis","SEA",641786,2021,-0.711261821,0.469261761,0.791869741,0.518062827,0.384425509,0.688219954,-0.334672917,-0.073202987,0.12312371,-0.631886339,-0.280099665,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,1.604918398,1.512619056,0.287875024,0.260801318,0.859958669,-1.005706841,-0.681875773,0.300948215,-0.352007776,0.551020544
"Locastro"," Tim","Tim Locastro","ARI",641796,2021,0.111673352,-0.540136039,-0.744577293,-0.352953401,-0.588745929,-0.095868772,-0.92299365,2.025519986,1.508770013,-0.249250419,3.274195515,-0.540844416,-0.702738134,1.1501875,-0.355603895,-0.460692573,0.207038934,-1.025404855,-0.893517763,-0.151984028,1.592239758,-0.481840728,0.024099413,-1.345400286,-1.635747937,2.262293511
"Mahle"," Tyler","Tyler Mahle","CIN",641816,2021,-0.436950097,-1.143454263,-0.360465534,-2.002605348,-1.958137165,-1.85446777,-1.506643325,-0.629532178,-0.57571644,1.006462442,-0.755223947,-0.540844416,1.74447806,-1.024238431,1.896385263,-0.460692573,-1.626978922,-0.754165658,-0.17440911,-1.350393096,-1.786714408,1.768843315,1.229422902,-1.202927819,0.372153341,-0.532785668
"Mancini III"," Trey","Trey Mancini III","BAL",641820,2021,0.111673352,0.440256089,0.167688134,0.636837767,0.662474491,0.609811081,0.459291483,-0.629532178,-0.57571644,0.881264908,0.151831513,1.970921577,-0.702738134,1.1501875,-0.463782137,-0.460692573,0.576079113,0.815146836,0.673111803,0.447220506,-0.677831617,0.012921713,-0.294450366,0.649214244,0.273404098,-0.07644621
"Martin"," Jason","Jason Martin","TEX",641829,2021,-0.711261821,0.603654798,-0.576528398,0.016568635,0.120278976,-0.275089052,0.363651409,0.802344897,0.77328682,-0.67462109,-0.755223947,-0.540844416,0.520869963,0.062974534,-0.206976365,-0.460692573,0.274137149,0.272668443,0.339239928,0.660271007,-0.228001805,-0.23931012,-0.285840913,-0.039402677,-0.582422676,0.43693568
"McKinney"," Billy","Billy McKinney","MIL",641856,2021,-0.436950097,0.280604426,0.743855771,-0.194586814,0.148083874,0.094552776,-0.036761684,-0.305331342,-0.168467342,-0.424548133,-0.522413069,0.433345199,-0.702738134,1.1501875,-0.349809286,-0.460692573,-0.061353923,0.040177703,-0.148726658,0.074382129,1.100565313,-0.569151747,-0.458029983,0.047663831,-0.648255505,0.493978112
"McMahon"," Ryan","Ryan McMahon","COL",641857,2021,-0.436950097,0.683068829,0.551799892,0.623640552,0.780645308,0.665817419,1.029494601,-0.077354107,-0.055497194,0.443696331,-0.286477194,0.512067591,-0.702738134,1.1501875,-0.310880519,-0.460692573,0.978668398,0.214545758,1.135395938,0.207538692,0.138138739,-0.355724812,-0.578562332,0.760026163,0.042989197,-0.247573507
"Neuse"," Sheldon","Sheldon Neuse","LAD",641914,2021,-0.436950097,0.791804983,-1.46478684,-0.498122772,-0.095208985,-1.00317144,-0.614002644,1.637606529,0.84823144,0.686784658,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.005438744,1.280128316,-0.071679302,-0.511506748,0.431051175,0.032324161,-0.552733971,0.570062874,-0.220342118,0.151723519
"Nottingham"," Jacob","Jacob Nottingham","SEA",641924,2021,-0.711261821,2.001342022,-0.768584278,-0.748869868,0.440035305,-0.555120739,0.814222415,-0.629532178,-0.57571644,-1.071443357,2.348921369,-0.540844416,-0.702738134,1.1501875,0.00172928,-0.460692573,0.810922862,1.570741741,-0.148726658,-1.630021878,2.962651509,-1.81090846,-0.363325994,-0.039402677,0.832983142,-0.875040262
"O'Neill"," Tyler","Tyler O'Neill","STL",641933,2021,-0.711261821,1.814307108,-0.120395685,1.04595145,1.552231233,0.901044036,1.121410488,0.739141994,0.781608192,-0.123021635,0.935581472,-0.540844416,-0.702738134,1.1501875,-0.33213416,-0.460692573,1.012217505,2.26821396,0.467652188,0.247485661,0.117216422,-1.063914187,-0.423592169,1.456558221,-1.109085307,1.691869189
"Palacios"," Josh","Josh Palacios","TOR",641943,2021,-0.711261821,-1.143454263,-0.120395685,-0.089009089,-0.950209605,0.161760381,0.066104522,-0.629532178,-0.57571644,-1.071443357,2.570646094,-0.540844416,0.520869963,0.062974534,0.575669831,-0.460692573,-0.441577137,-0.463552233,-1.38148435,0.686902319,-0.102467904,0.536787826,-0.113651843,0.672959656,-0.91158682,0.893275137
"Rogers"," Josh","Josh Rogers","WSH",642028,2021,-0.436950097,-1.143454263,-0.120395685,-2.728452204,-2.340454516,-2.246512133,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,1.113739067,-0.460692573,-2.208496778,-1.19977291,-1.38148435,-1.416971377,-1.357806913,0.032324161,3.046017588,-2.675143306,0.010072783,-0.002291049
"Sisco"," Chance","Chance Sisco","BAL",642082,2021,-0.711261821,-1.143454263,0.191695119,-0.762067084,-1.026673075,-0.342296657,-0.857776009,-0.629532178,-0.57571644,-0.299248599,0.927746454,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.709969994,-0.831662572,-0.405551177,0.114329098,0.242750323,0.274854769,-0.13087075,-1.931120425,1.030481629,-1.046167558
"Smith"," Dominic","Dominic Smith","NYM",642086,2021,-0.711261821,-0.109291066,-0.264437595,0.491668396,0.182839997,0.363383196,0.50617388,-0.356970895,-0.347462167,0.594142583,0.519805322,1.062821565,-0.702738134,1.1501875,-0.225431266,1.137539481,1.056949648,0.059551931,0.36492238,1.219528572,0.190444531,-0.685566439,-0.50107725,0.562147737,-0.352007776,-0.304615939
"Smith"," Riley","Riley Smith","ARI",642092,2021,-0.711261821,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.828878874,-0.460692573,0.274137149,-1.19977291,-1.38148435,-0.671294624,0.964570254,0.032324161,0.661198971,-1.353315423,0.010072783,-0.002291049
"Tellez"," Rowdy","Rowdy Tellez","MIL",642133,2021,-0.711261821,0.409531555,-0.120395685,0.465273965,0.537352449,0.374584463,0.371106442,-0.629532178,-0.57571644,0.082948754,0.104385512,2.395445407,-0.702738134,1.1501875,-0.430933583,1.137539481,0.53134697,1.047637576,0.596064447,0.021119504,0.221828007,-0.530346849,-0.406373262,1.132037603,0.66840107,-0.932082694
"Valaika"," Pat","Pat Valaika","BAL",642162,2021,0.111673352,-0.333982902,-0.456493474,-0.075811874,-0.324599396,-0.252686517,-0.057028748,-0.240318815,-0.331258717,-0.188935119,-0.258118801,-0.540844416,-0.090934086,0.606581017,-0.178776045,-0.460692573,1.090498755,-0.26980995,1.238125745,0.380642224,1.006414887,-1.122121533,-0.320278727,-0.094808636,-0.187425704,0.151723519
"VanMeter"," Josh","Josh VanMeter","ARI",642165,2021,-0.711261821,-0.225265576,0.719848786,0.069357498,0.120278976,0.284974323,0.476362722,0.109928833,-0.018386293,-0.028698658,-0.529923106,-0.540844416,-0.702738134,1.1501875,-0.354669272,1.137539481,-0.083719994,-0.192313037,0.49333464,0.140960411,1.278405006,-0.588554195,-0.638828506,0.237627119,-0.549506262,0.094681086
"Wade"," Tyler","Tyler Wade","NYY",642180,2021,-0.436950097,-1.143454263,0.815876726,0.80840157,-0.095208985,0.901044036,-1.127014523,5.506400534,5.121302631,0.278377339,-0.273546201,-0.067034012,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.721153029,-0.986656398,-1.098977379,-0.378350185,-0.771982042,1.002446594,0.566494983,-1.582854396,-1.405333036,1.349614595
"White"," Eli","Eli White","TEX",642201,2021,-0.436950097,0.127170486,0.143681149,-0.392545047,-0.199477354,-0.140673842,-0.46522921,1.04324854,0.625017988,-0.494247302,0.514653682,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.028110363,0.117674616,-0.405551177,-0.57808503,0.964570254,-0.113194203,-0.251403099,-0.862576927,-1.339500207,2.148208647
"Widener"," Taylor","Taylor Widener","ARI",642203,2021,-0.436950097,-1.143454263,-0.480500459,-1.897027623,-1.902527369,-1.798461433,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.755026251,-0.460692573,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-2.518995496,3.272533085,2.090368251,-2.675143306,2.676302348,-2.3581435
"Williams"," Justin","Justin Williams","STL",642211,2021,-0.711261821,0.26597823,1.151974515,-0.616897712,-0.526184908,-0.017459899,-0.227408878,-0.261420926,-0.57571644,-0.1110667,-0.245419059,1.560733982,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.68790947,0.931392206,0.031050505,1.485841698,-0.939360577,-0.006480736,-0.544124518,1.448643084,0.339236926,0.151723519
"Wong"," Kean","Kean Wong","LAA",642221,2021,-0.711261821,-1.143454263,-1.104682066,-0.524517203,-0.720819195,-1.00317144,-0.018908869,0.504037168,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.869162152,-0.460692573,0.833288934,0.040177703,-0.84215286,-0.058774434,-0.960282894,0.100232732,1.057233832,-1.495787889,-0.615339091,0.493978112
