last_name,first_name,name,team,player_id,year,AB,PA,BB.,AVG,SLG,OBP,CSSB.,SB.,HBP.,SacBunt.,SacFly.,SweetSpot.,Barrel.,SolidContact.,Flare.Burner.,Under.,Topped.,Poor.Weak.,HardHit.,OutofZoneContact.,InZoneContact.,Whiff.,StraightAway.,Popup.,SprintSpeed
Brujan, Vidal,Vidal Brujan,TB,660644,2021,-1.038574867,-1.051568559,-1.824891613,-1.712266605,-1.805210225,-2.179304528,6.17188393,7.967970871,-0.755223947,-0.702738134,-1.024238431,-0.967179815,-1.19977291,-1.38148435,0.061066473,0.964570254,0.032324161,-0.294450366,-1.353315423,1.198348397,0.847746271,-0.940942342,0.78392023,0.913877168,1.178487299
Acuna Jr., Ronald,Ronald Acuna Jr.,ATL,660670,2021,0.411891012,0.537336086,1.440058333,1.006359804,1.802475317,1.371497271,1.578434581,1.474310731,0.990857811,-0.702738134,1.1501875,0.978668398,2.73319544,0.287875024,0.234170005,0.127677581,-1.228835001,-0.458029983,1.662351784,0.445837309,-0.041353477,-0.050635104,-0.565322548,0.317885491,1.520741892
Ruiz, Keibert,Keibert Ruiz,WSH,660688,2021,-0.706733965,-0.718564592,-0.312451564,0.874387648,0.502596326,0.688219954,-0.629532178,-0.57571644,0.699844161,-0.702738134,-1.024238431,-0.050170887,-0.715417202,-0.739423052,1.312738166,0.66119666,-0.249011344,-0.561343425,-0.26894165,2.076278,1.36466473,-1.807820442,-0.35345798,0.977733419,-0.646870533
Tejeda, Anderson,Anderson Tejeda,TEX,660731,2021,-1.092097593,-1.094383355,-0.408479504,-1.897027623,-1.902527369,-1.72005256,6.158321783,7.950934604,-0.755223947,-0.702738134,-1.024238431,-1.582246779,-1.19977291,-1.38148435,-0.671294624,0.964570254,0.032324161,0.661198971,-0.039402677,-2.403950051,-0.434211505,2.385995232,-0.453814881,-1.448804125,-0.002291049
Sanchez, Jesus,Jesus Sanchez,MIA,660821,2021,0.037231929,0.018801336,0.095667179,0.584048905,1.05869429,0.531402209,-0.459473417,-0.57571644,0.07955616,-0.702738134,1.1501875,0.799739827,1.260754087,0.159462765,0.127644755,-0.426763815,0.226348648,-0.492467797,0.704620204,0.041710984,0.186090645,0.136797999,-0.00778421,-0.746385362,0.608062976
Park, Hoy,Hoy Park,PIT,660829,2021,-0.49264306,-0.461675817,1.055946575,-0.154995167,-0.004843066,0.240169253,-0.009899186,-0.18653641,-0.289602121,0.520869963,0.062974534,-0.17318428,0.059551931,-0.533963437,0.43390485,0.546123917,-0.249011344,-0.311669273,-0.69635905,-0.153384483,0.237782491,-0.30835562,-0.409211814,-0.065252016,0.893275137
Gutierrez, Vladimir,Vladimir Gutierrez,CIN,661269,2021,-1.001108959,-0.975453367,-0.672556338,-1.527505587,-1.707893082,-1.708851292,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-2.588719992,-1.19977291,-1.38148435,-1.363708752,-0.907977101,0.158440078,2.538059832,-1.155436997,-0.515704636,-2.543238814,0.066510585,2.26697221,0.190172988,-1.388422152
Contreras, William,William Contreras,ATL,661388,2021,-0.305313518,-0.295173833,0.647827832,0.108949144,0.433084081,0.352181928,-0.629532178,-0.57571644,-0.000161552,-0.702738134,1.1501875,-0.296197673,0.912017978,0.031050505,0.127644755,-0.332613389,0.420373134,-0.621609599,0.84709267,-0.432092293,-0.527256827,0.980246961,1.207649367,-0.874097864,0.151723519
Varsho, Daulton,Daulton Varsho,ARI,662139,2021,0.342311468,0.323262107,0.455771952,0.518062827,0.697230613,0.508999674,0.188640269,0.452041522,-0.755223947,1.74447806,-1.024238431,0.095208577,0.214545758,0.981301226,-0.018827465,0.357823066,-0.66616399,-0.061995122,0.482996367,0.578223519,0.279135967,-0.41378674,0.181778825,1.084160505,0.95031757
Jones, Jahmai,Jahmai Jones,BAL,663330,2021,-0.81913169,-0.832737381,-0.480500459,-0.762067084,-0.991916953,-0.711938485,0.279684901,0.566408421,0.214821482,-0.702738134,-1.024238431,-0.17318428,-0.73479143,-0.123044206,-0.298456247,1.560856283,-0.355724812,-0.354716541,-0.553886583,-0.536607722,0.351504552,-0.331784758,-0.085839577,1.658866765,0.893275137
Nootbaar, Lars,Lars Nootbaar,STL,663457,2021,-0.59433624,-0.585363005,0.695841801,0.425682318,0.592962245,0.486597139,0.416276971,0.300088065,-0.755223947,0.520869963,0.062974534,-0.754702137,-0.26980995,-0.456916081,0.154276067,0.629813184,0.071129059,-0.363325994,0.18222116,0.578223519,-0.134398799,-0.214639069,-0.275402612,0.083745903,0.95031757
Nevin, Tyler,Tyler Nevin,BAL,663527,2021,-1.102802138,-1.089626156,3.504659035,1.04595145,2.129182871,1.931560647,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.967179815,0.950766434,1.469267812,-2.895009228,3.297408579,-1.044511739,-0.776579762,-0.039402677,0.613061996,-0.299812706,0.23051455,-2.929285103,0.913877168,-1.103209991
Hoerner, Nico,Nico Hoerner,CHC,663538,2021,-0.380245335,-0.366531826,0.575806877,1.2571069,0.224547344,1.237082061,1.047885141,0.741227037,0.477304365,-0.702738134,1.1501875,0.039293399,-0.889785257,-0.148726658,0.939899789,-0.426763815,0.604696396,-0.294450366,0.047663831,1.142606835,0.971806701,-1.116660876,-0.063538044,-0.25682077,1.178487299
Riley, Austin,Austin Riley,ATL,663586,2021,1.980106889,1.974010346,0.071660194,1.270304115,1.350645721,1.069063049,-0.573486864,-0.57571644,0.510817191,-0.702738134,1.1501875,0.553713041,1.280128316,0.827206515,0.300748287,-0.207079488,-0.695267663,-0.337497634,0.910413766,0.424934224,0.093045322,0.031366879,-0.074688811,0.190172988,0.608062976
Madrigal, Nick,Nick Madrigal,CWS,663611,2021,-0.107279431,-0.152457847,-0.600535383,1.296698546,0.613815919,0.867440234,-0.085128832,-0.347763325,0.219333287,-0.702738134,1.1501875,-0.352112851,-0.986656398,-1.098977379,0.79342757,-0.813826676,1.652428623,-0.449420529,-0.823001242,1.790602494,1.995305249,-2.299832337,0.739317163,-0.98052495,0.779190273
Larnach, Trevor,Trevor Larnach,MIN,663616,2021,0.213856926,0.256661313,0.647827832,0.214526869,0.092474077,0.565006011,-0.489043589,-0.39923987,1.10107559,-0.702738134,1.1501875,0.441882684,0.640778781,0.236510121,0.220854349,-0.071084429,-0.006480736,-0.397763808,0.577978011,-1.316989591,-0.485903351,1.284825753,-0.431513347,-0.639958277,-0.133488643
Mountcastle, Ryan,Ryan Mountcastle,BAL,663624,2021,1.680379623,1.612463181,-0.14440267,0.636837767,1.044791841,0.419389533,-0.103144928,-0.197871759,-0.278478044,-0.702738134,1.1501875,0.900387148,1.086386032,0.185145217,0.114329098,0.619352026,-0.66616399,-0.483858343,0.467166093,0.19500028,-0.072368584,0.417947653,-0.498417948,-0.214249936,0.779190273
McKenna, Ryan,Ryan McKenna,BAL,663630,2021,-0.273199883,-0.238087439,1.103960545,-0.313361754,-0.491428785,0.195364183,-0.390366224,-0.275285015,-0.046155231,1.74447806,-1.024238431,1.045766612,0.19517153,-0.328503821,1.219528572,-0.144312538,-0.80198113,0.110193948,0.016003283,-0.341512255,-0.827069533,0.745955583,0.772769463,-0.341962438,1.46369946
Hayes, Ke'Bryan,Ke'Bryan Hayes,PIT,663647,2021,0.759788733,0.708595269,0.047653209,0.663232199,0.252352242,0.497798406,0.458598743,0.654466381,-0.578852019,-0.702738134,1.1501875,-0.385661958,-0.211687265,-0.071679302,0.420589193,-0.709215092,1.070355164,-0.526905611,0.949989451,0.578223519,1.075190393,-0.894084066,1.062689399,-0.767670779,0.608062976
Tucker, Kyle,Kyle Tucker,HOU,663656,2021,1.530515989,1.52207639,0.407757983,1.151529175,1.53137756,0.968251641,0.443758395,0.603982989,-0.632043606,-0.702738134,1.1501875,1.247061255,1.047637576,1.597680072,0.367326568,0.26367264,-0.986304393,-0.526905611,1.084546781,0.808157463,0.785716056,-0.905798635,0.360191093,-0.278106187,0.379893247
Cameron, Daz,Daz Cameron,DET,663662,2021,-0.626449875,-0.628177801,0.263716073,-0.168192383,0.155035098,0.072150241,1.925945148,2.634379643,0.459441599,-0.702738134,-1.024238431,0.676726434,0.292042671,0.210827669,0.18090738,0.703041293,-0.210206447,-0.64743796,0.736280752,0.215903366,-0.196429014,0.324231102,0.984634032,-0.129108267,0.836232705
India, Jonathan,Jonathan India,CIN,663697,2021,1.669675077,1.82653716,0.887897681,0.821598786,0.850157554,1.169874456,0.288728937,0.289397793,1.790568773,-0.213294895,0.715302313,0.307686256,0.660153009,-0.071679302,0.740164945,-0.269846439,-0.278115017,-0.234184192,0.388014723,0.285580319,0.49624172,-0.343499327,-0.364608747,-0.150393684,1.007360002
Raleigh, Cal,Cal Raleigh,SEA,663728,2021,-0.433768061,-0.471190216,-0.696563323,-0.352953401,-0.192526129,-0.543919472,-0.629532178,-0.57571644,-0.283309941,-0.702738134,1.1501875,0.743824648,0.117674616,0.955618774,-0.018827465,0.692580135,-0.549749298,-0.389154355,0.110984927,0.522481957,-0.785716056,0.593666187,-0.877544018,1.446012595,0.151723519
Neidert, Nick,Nick Neidert,MIA,663734,2021,-1.118858956,-1.118169353,0.167688134,-2.728452204,-2.340454516,-2.112096923,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-1.582246779,-1.19977291,-1.38148435,-2.895009228,-0.771982042,3.272533085,0.661198971,-2.675143306,-1.825631345,-0.434211505,0.277372826,1.408363169,-1.448804125,-0.002291049
Fortes, Nick,Nick Fortes,MIA,663743,2021,-1.011813504,-1.013510963,0.287723058,1.098740313,2.365524506,0.912245304,0.504981659,0.849417873,-0.755223947,-0.702738134,-1.024238431,1.414806791,3.004434636,0.852888966,-1.163973907,0.66119666,-1.09301786,-0.406373262,1.456558221,-0.08370753,1.530078636,-1.022944324,-0.286553379,3.170131376,-0.133488643
Grisham, Trent,Trent Grisham,SD,663757,2021,1.295015994,1.331788409,0.623820847,0.465273965,0.530401224,0.609811081,0.797085848,0.718552576,0.039955584,-0.213294895,0.715302313,0.016927327,-0.192313037,0.159462765,0.473851819,0.096294106,-0.219907671,-0.208355831,0.245542256,0.466740395,0.454888243,-0.74179467,-0.163894945,0.317885491,1.235529731
Woodford, Jake,Jake Woodford,STL,663765,2021,-1.081393048,-1.080111757,-1.824891613,-1.263561275,-1.568868591,-1.921675375,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-1.414501243,-1.19977291,-1.38148435,-0.471559779,-2.518995496,2.971795131,0.790340774,0.205966571,-1.247312638,-1.023498547,1.249682046,-0.108141111,-1.448804125,-2.187016203
Terry, Curtis,Curtis Terry,TEX,663799,2021,-0.936881687,-0.94691017,-0.816598247,-1.553900018,-1.41594165,-1.40641707,-0.629532178,-0.57571644,0.699844161,-0.702738134,-1.024238431,-0.09490303,0.098300388,-0.533963437,-0.671294624,2.711583708,-1.257938674,-0.492467797,-1.353315423,0.578223519,0.806392795,-0.167780793,0.661261796,2.808279286,-0.817997829
Vierling, Matt,Matt Vierling,PHI,663837,2021,-0.797722599,-0.808951383,-0.576528398,1.547445642,0.989182045,1.035459246,0.34209869,0.644810314,0.151831513,-0.702738134,1.1501875,-0.005438744,-0.463552233,0.108097861,2.231518451,-0.907977101,-0.210206447,-0.277231459,1.583200413,0.097452547,0.671993996,-0.402072172,-0.308854913,-1.044381201,1.406657028
Rivas III, Alfonso,Alfonso Rivas III,CHC,663845,2021,-0.94223396,-0.94215297,0.143681149,1.468262349,0.502596326,1.304289666,-0.629532178,-0.57571644,0.670148898,-0.702738134,-1.024238431,0.542530006,-0.50230069,-0.456916081,1.379316448,-0.280307597,0.614397621,-0.776579762,-0.134384321,0.055646375,0.454888243,-0.191209931,-0.977900919,-1.448804125,-0.247573507
Gonzalez, Romy,Romy Gonzalez,CWS,663853,2021,-1.006461231,-1.018268163,-1.104682066,0.57085169,0.05076673,0.016143903,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.25146553,0.640778781,1.058348582,-0.365034529,-0.531375399,0.032324161,-0.363325994,0.3405239,-0.264867607,0.527256827,-0.085778811,0.081421924,-1.448804125,0.836232705
Stephenson, Tyler,Tyler Stephenson,CIN,663886,2021,0.695561461,0.737138466,0.623820847,1.04595145,0.655523266,1.057861781,-0.629532178,-0.57571644,0.287212914,-0.702738134,1.1501875,0.587262148,-0.15356458,-0.277138918,1.006478071,-0.311691072,0.236049872,-0.406373262,0.348439038,0.585191215,1.1062055,-1.034658893,-0.42036258,-0.682529111,0.094681086
Williams, Luke,Luke Williams,PHI,663897,2021,-0.653211238,-0.661478197,0.407757983,0.504865612,-0.143867557,0.486597139,0.97145959,0.429836886,-0.755223947,-0.702738134,-1.024238431,-0.765885172,-1.19977291,0.339239928,-0.058774434,-0.562758874,0.944239248,0.144631762,-0.672613639,0.306483404,1.013160178,-1.022944324,0.594357195,0.25402924,1.235529731
Rodgers, Brendan,Brendan Rodgers,COL,663898,2021,0.893595548,0.79898206,-0.720570308,1.019557019,0.926621024,0.632213616,-0.629532178,-0.57571644,0.42285532,-0.702738134,1.1501875,-0.184367315,0.001429246,0.210827669,0.28743263,-0.499991924,0.430074359,-0.440811076,0.482996367,0.72454512,0.558271935,-0.589505274,0.37134186,-0.61867286,0.037638654
Blankenhorn, Travis,Travis Blankenhorn,NYM,663905,2021,-1.054631685,-1.061082958,-0.816598247,-0.432136694,0.377474284,-0.711938485,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.274137149,2.675072755,0.339239928,0.660271007,-0.426763815,-0.607956644,-0.776579762,3.126652133,-1.247312638,1.1062055,-0.003776828,-2.683968234,1.382156343,-0.989125126
Paddack, Chris,Chris Paddack,SD,663978,2021,-0.990404413,-0.975453367,-1.248723976,-2.345732953,-2.138869004,-2.246512133,-0.629532178,-0.57571644,0.907711074,1.74447806,-1.024238431,-1.056644101,-1.19977291,-1.38148435,-0.990870375,-1.776253249,-1.122121533,4.139418182,-0.411414117,-2.174016108,-3.09117238,1.905697906,2.200067609,-1.448804125,-0.002291049
Lowe, Nathaniel,Nathaniel Lowe,TEX,663993,2021,1.803481893,1.878866355,1.175981499,0.755612708,0.544303673,0.957050374,-0.154251494,0.021313574,-0.537643651,-0.702738134,1.1501875,0.06165947,0.640778781,-0.225774014,0.247485661,-0.782443201,1.021849042,-0.578562332,0.92624404,0.661835862,0.413534767,-0.53093243,0.282135726,-1.172093703,0.322850815
Happ, Ian,Ian Happ,CHC,664023,2021,1.311072812,1.369846005,0.959918635,0.254118516,0.67637694,0.553804744,0.242630074,0.320665536,-0.10248313,0.928739329,-0.299429788,0.028110363,0.970140663,-0.071679302,0.047750817,-0.269846439,0.187543751,-0.414982715,0.625468833,-0.34847995,-0.268797598,0.499949635,-0.520719481,-0.490960357,0.551020544
France, Ty,Ty France,SEA,664034,2021,1.87841371,1.916923952,-0.120395685,1.111937528,0.75284041,1.080264316,-0.629532178,-0.57571644,2.145958082,-0.702738134,1.1501875,0.564896077,0.117674616,-0.020314398,1.059740696,-0.186157171,-0.084090531,-0.466639436,0.403844997,0.717577425,1.209589192,-1.046373462,0.137175758,-0.278106187,-0.817997829
Lowe, Brandon,Brandon Lowe,TB,664040,2021,1.685731895,1.750421968,0.839883711,0.531260043,1.295035925,0.766628826,-0.108578185,-0.003113702,0.266872668,-0.702738134,1.1501875,0.710275541,1.512619056,0.339239928,0.047750817,0.410128858,-0.792279906,-0.406373262,0.736280752,-0.076739835,-0.351504552,0.55852248,-0.230799545,0.147602154,0.493978112
Bader, Harrison,Harrison Bader,STL,664056,2021,0.786550096,0.732381267,-0.216423625,0.795204354,0.857108778,0.587408546,0.732907832,0.609131296,0.115639778,-0.702738134,1.1501875,-0.419211065,0.156423073,0.236510121,-0.311771904,0.650735501,-0.190803998,-0.260012552,-0.166044869,0.229838756,0.671993996,-0.390357603,-0.163894945,0.658452164,1.577784324
Stevenson, Andrew,Andrew Stevenson,WSH,664057,2021,-0.150097612,-0.161972246,-0.360465534,0.293710162,0.016010607,0.217766718,-0.190171867,-0.299762355,0.884289412,0.928739329,-0.299429788,-0.273831601,-0.03731921,-0.225774014,0.780111914,-0.489530765,0.274854769,-0.199746378,0.870838081,-0.996475609,0.423873136,0.054796016,0.739317163,-0.341962438,1.46369946
Fletcher, David,David Fletcher,LAA,664058,2021,2.172788703,1.988281945,-0.696563323,0.729218277,-0.088257761,0.262571788,0.619841245,0.732130782,-0.6501965,1.394875746,-0.713606155,-0.050170887,-1.19977291,-1.124659831,0.726849288,-0.123390221,0.692007415,-0.096432936,-1.432466793,2.069310305,1.664477435,-2.170972079,-0.253101079,0.10503132,0.551020544
Haggerty, Sam,Sam Haggerty,SEA,664059,2021,-0.71743851,-0.728078991,-0.28844458,-0.273770107,-0.317648171,-0.297491587,2.917954155,3.137801144,-0.012210424,1.74447806,-1.024238431,0.53134697,-0.211687265,1.238125745,-0.857713812,-0.573220032,0.750214761,0.101584494,0.411760134,-0.641123151,0.072368584,0.359374808,-1.14516242,-0.001395765,1.577784324
Gonsolin, Tony,Tony Gonsolin,LAD,664062,2021,-1.08674532,-1.084868956,-0.552521413,-0.405742263,-0.706916746,-0.678334682,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-1.213206601,-1.19977291,1.186760841,-2.895009228,-1.472879656,2.622551056,0.945310936,-1.092115901,-1.247312638,-0.413534767,1.062248944,1.408363169,-1.448804125,0.037638654
Kingery, Scott,Scott Kingery,PHI,664068,2021,-1.076040775,-1.084868956,-1.824891613,-2.028999779,-1.972039615,-2.448134948,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.25146553,-1.19977291,-1.38148435,-2.895009228,3.454325955,-0.423633382,0.454572087,-2.675143306,-1.825631345,-3.256586286,3.639454106,-2.572460566,-1.448804125,-0.002291049
Brubaker, JT,JT Brubaker,PIT,664141,2021,-0.974347595,-0.970696167,0.407757983,-1.685872174,-1.791307776,-1.215995522,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-2.980126242,-1.19977291,-0.302821369,-1.230552189,-2.079626843,2.457630242,0.661198971,-1.685751178,-0.884992485,-0.434211505,-0.062349673,1.876695373,-0.554816608,-0.5898281
Lucchesi, Joey,Joey Lucchesi,NYM,664192,2021,-1.124211229,-1.122926552,0.359744013,-2.728452204,-2.340454516,-2.022486783,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-2.518995496,0.032324161,2.090368251,1.282425206,-1.825631345,-4.290423203,3.311446176,3.270541219,-1.448804125,-0.002291049
Moore, Dylan,Dylan Moore,SEA,664238,2021,0.599220554,0.618208478,0.719848786,-0.339756185,-0.018745515,0.049747706,2.77287537,2.876343125,-0.014181261,-0.702738134,1.1501875,0.274137149,0.466410726,-0.225774014,-0.258509278,1.299327323,-0.879590925,-0.191136924,-0.039402677,0.299515709,0.155075537,-0.249782776,-0.052387277,1.424727178,0.95031757
Garlick, Kyle,Kyle Garlick,MIN,664247,2021,-0.647858966,-0.666235397,-0.480500459,0.333301809,0.891864901,0.094552776,-0.175045029,-0.004806496,-0.10248313,-0.702738134,1.1501875,0.665543398,1.357625229,0.878571418,0.234170005,0.096294106,-0.772877457,-0.397763808,0.585893148,-0.564478503,0.289474337,0.101654292,0.092572691,0.743593832,0.037638654
Florial, Estevan,Estevan Florial,NYY,664314,2021,-1.070688503,-1.056325759,2.976505367,1.230712468,1.482718988,1.886755577,0.608325553,0.979234651,-0.755223947,-0.702738134,-1.024238431,0.542530006,0.175797301,2.291106273,-0.990870375,-1.023049844,0.265153545,0.454572087,2.414289801,-0.780477056,-0.454888243,1.015390668,-0.977900919,-1.448804125,1.235529731
Lopez, Alejo,Alejo Lopez,CIN,664670,2021,-1.054631685,-1.065840158,-1.824891613,0.716021061,-0.526184908,-0.118271307,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.274137149,-1.19977291,-1.38148435,1.539104323,-1.357806913,2.195697186,-0.776579762,-1.353315423,0.863899025,0.330827813,-0.601219843,0.78392023,-1.448804125,-0.361658372
Straw, Myles,Myles Straw,HOU,664702,2021,1.840947801,1.859837557,0.695841801,0.847993217,0.078571628,0.856238966,1.578299683,1.735447494,-0.536279542,-0.213294895,0.715302313,1.291793398,-0.947907941,-0.636693244,0.966531102,0.514740442,-0.035584409,-0.414982715,-0.601377405,1.560668551,1.23026593,-1.702389322,0.159477291,-0.83152703,1.46369946
Isbel, Kyle,Kyle Isbel,KC,664728,2021,-0.770961236,-0.780408186,0.191695119,0.913979295,0.67637694,0.733025024,0.344078711,0.647297542,-0.755223947,-0.702738134,-1.024238431,0.13994072,-0.463552233,-0.405551177,0.620324038,1.037798362,-0.821383579,-0.13087075,-0.284771924,0.118355632,0.754700949,-0.484074154,-0.79948865,1.360870926,0.836232705
Higgins, P.J.,P.J. Higgins,CHC,664731,2021,-1.054631685,-1.056325759,0.095667179,-2.160971935,-2.04155186,-1.697650025,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-1.962469993,-1.19977291,-1.38148435,-1.124026938,1.665467867,1.332288221,-0.776579762,-1.622430081,-0.08370753,0.765039318,-0.238068207,0.293286493,-0.022681182,-0.247573507
Bohm, Alec,Alec Bohm,PHI,664761,2021,0.85612964,0.80849646,-0.048374731,0.531260043,0.036864281,0.374584463,-0.201291892,-0.037776834,-0.420244238,-0.702738134,1.1501875,0.274137149,0.07892616,0.49333464,1.206212916,-0.834748993,0.459178032,-0.716313587,1.242849521,0.940543673,-0.134398799,-0.156066224,0.572055662,-0.895383281,0.608062976
Wade Jr., LaMonte,LaMonte Wade Jr.,SF,664774,2021,0.620629644,0.637237276,0.263716073,0.610443336,1.010035718,0.576207279,0.144990186,0.258220413,0.161354433,0.695671118,-0.092341603,0.732641613,0.853895293,0.544699544,0.513798787,0.567046234,-1.170627655,-0.337497634,0.657129381,0.153194109,1.023498547,-0.940942342,-0.788337884,0.488168827,-0.133488643
Tom, Ka'ai,Ka'ai Tom,PIT,664789,2021,-0.599688512,-0.542548209,1.248002454,-0.894039239,-0.734721644,0.072150241,-0.261261641,-0.113108614,1.870462909,-0.702738134,1.1501875,0.128757684,-0.424803777,0.339239928,-0.404981498,-0.008317478,0.032324161,0.256554657,-0.356008158,-0.49480155,-0.268797598,0.55852248,0.43824646,0.530739661,0.779190273
Mazeika, Patrick,Patrick Mazeika,NYM,664850,2021,-0.754904418,-0.761379388,-0.720570308,-0.220981245,-0.491428785,-0.207881447,-0.629532178,-0.57571644,1.653164711,-0.702738134,1.1501875,-0.206733387,-0.889785257,0.287875024,-0.098721403,0.347361907,0.245751096,-0.216965285,-0.98921912,0.745448206,1.199250823,-0.812082084,-0.208498012,1.297014675,-0.532785668
Zavala, Seby,Seby Zavala,CWS,664874,2021,-0.679972602,-0.680506996,-0.432486489,-0.313361754,0.273205916,-0.454309332,-0.629532178,-0.57571644,-0.083654013,1.74447806,-1.024238431,-0.050170887,0.524533411,0.441969736,-0.990870375,0.096294106,-0.249011344,0.144631762,0.055578968,-1.95104986,-0.940791594,1.694835665,-1.17861472,-0.682529111,-0.5898281
Mendick, Danny,Danny Mendick,CWS,664901,2021,-0.299961246,-0.290416633,0.503785922,0.174935222,-0.345453069,0.329779393,-0.386320753,-0.57571644,-0.004221052,0.520869963,0.062974534,-0.206733387,-0.889785257,-0.559645889,0.327379599,0.776269402,-0.462438279,0.058537227,-0.419329254,0.794222072,0.144737168,-0.41378674,-0.119291878,0.956448002,-0.07644621
Brown, Seth,Seth Brown,OAK,664913,2021,0.326254651,0.28520451,-0.024367746,0.095751929,0.996133269,0.027345171,0.179832941,0.237639178,-0.527721437,-0.702738134,1.1501875,0.29650322,1.493244827,0.724476707,-0.418297154,0.828575194,-0.646761541,-0.690485227,0.506741778,-0.634155456,0.113722061,0.511664204,-0.375759513,1.403441761,0.779190273
McCarthy, Jake,Jake McCarthy,ARI,664983,2021,-0.861949871,-0.84225178,0.911904666,0.174935222,0.252352242,0.643414884,2.326706433,1.65239411,1.240298092,1.74447806,-1.024238431,-1.336219993,-0.676668745,0.005368053,-1.816441067,0.587968551,0.468879256,0.38569646,-1.606599807,-0.905895571,-1.199250823,1.554260838,-1.156313187,-1.448804125,1.920038918
Walsh, Jared,Jared Walsh,LAA,665120,2021,1.658970532,1.607705982,0.143681149,0.92717651,1.197718781,0.766628826,-0.424156088,-0.403725875,-0.277663113,-0.702738134,1.1501875,0.307686256,0.989514891,-0.097361754,0.567061413,-0.730137409,0.265153545,-0.440811076,0.593808285,0.682738948,0.196429014,-0.238068207,0.482849528,-0.214249936,0.151723519
Maton, Nick,Nick Maton,PHI,665155,2021,-0.551518059,-0.552062608,-0.000360761,0.650034983,0.335766937,0.553804744,0.018083105,0.237793922,0.311085553,0.520869963,0.062974534,0.743824648,0.020803475,-0.405551177,1.099687665,1.016876046,-1.015408066,-0.449420529,0.095154653,-0.181255264,-0.186090645,0.371089377,-0.264251846,-0.384533272,0.265808383
Celestino, Gilberto,Gilberto Celestino,MIN,665482,2021,-0.861949871,-0.880309376,-0.672556338,-0.933630886,-0.338501845,-1.059177777,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.53134697,0.098300388,-0.251456466,-1.709915816,0.964570254,1.109160061,-0.587171785,-0.213535691,0.842995939,0.434211505,-0.577790705,-0.453814881,0.913877168,0.893275137
Tatis Jr., Fernando,Fernando Tatis Jr.,SD,665487,2021,1.380652356,1.4221752,0.911904666,0.993162588,1.906743686,1.035459246,1.35732839,1.575853165,-0.499387768,-0.702738134,1.1501875,0.251771077,2.926937723,0.49333464,-0.391665842,-0.384919181,-0.336322363,-0.544124518,1.72567288,-0.634155456,-0.24812086,0.792813858,-0.130442645,0.168887571,1.46369946
Guerrero Jr., Vladimir,Vladimir Guerrero Jr.,TOR,665489,2021,2.055038706,2.145269529,1.12796753,1.37588184,1.83723144,1.449906144,-0.386292949,-0.331277942,-0.154851964,-0.702738134,1.1501875,0.29650322,1.725735567,0.90425387,-0.098721403,-0.510453082,0.032324161,-0.67326632,1.717757743,-0.243964521,0.392858028,-0.027205966,-0.163894945,-0.427104106,0.037638654
Pache, Cristian,Cristian Pache,ATL,665506,2021,-0.84054078,-0.851766179,-1.128689051,-1.263561275,-0.908502258,-1.395215802,-0.629532178,-0.57571644,0.271882945,1.74447806,-1.024238431,-1.213206601,-0.231061494,0.544699544,-1.896335004,-0.426763815,0.682306191,0.945310936,-0.498480624,-1.512085058,-0.134398799,1.050534375,-1.100559353,1.744008433,1.235529731
Marchan, Rafael,Rafael Marchan,PHI,665561,2021,-0.899415779,-0.908852573,-0.120395685,0.320104594,0.064669179,0.161760381,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.519858387,-1.19977291,-0.765105504,1.858680075,0.72396361,-0.656462766,-0.363325994,-1.171267271,2.236534991,0.682332365,-1.421239668,1.675981571,1.595010514,0.608062976
Soto, Juan,Juan Soto,WSH,665742,2021,1.509106899,1.93595275,3.504659035,1.402276271,1.371499395,2.166787264,0.086863082,-0.069517499,-0.541635962,-0.702738134,1.1501875,-0.128452137,1.376999457,-0.020314398,0.220854349,-0.730137409,0.430074359,-0.509686704,1.496133906,0.362224966,0.765039318,-0.940942342,0.78392023,-0.61867286,0.151723519
Taveras, Leody,Leody Taveras,TEX,665750,2021,-0.24643852,-0.295173833,-0.648549353,-0.603700497,-0.463623887,-0.745542287,3.319862298,3.934359222,-0.377692784,1.74447806,-1.024238431,-0.240282494,-0.017944982,-0.277138918,-0.005511809,-0.698753933,0.847227005,-0.027557308,0.150560612,0.383128052,-0.134398799,-0.2029245,0.583206428,0.041175069,1.691869189
