"last_name","first_name","name","team","player_id","year","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"Wallach"," Chad","Chad Wallach","MIA",595453,2021,0.979647381385871,-1.61732075212821,-1.21377093270454,-0.72351827442257,0.542091171427115,-0.268123605481742,0.375297616790883,0.23473255329374,-1.27275152979344
"Alfaro"," Jorge","Jorge Alfaro","MIA",595751,2021,-0.886472116007492,1.35139960872118,0.456450183926089,-1.66082952704482,0.0293751022094076,-0.216890595938223,0.0580701191920742,-0.0334244995332708,-0.176996961295774
"Profar"," Jurickson","Jurickson Profar","SD",595777,2021,-0.35661714005942,0.968009082532493,-1.00882221762144,-0.494846721596115,0.231303119403576,-0.940331605222218,0.201611605333398,-0.325875535810389,0.644760573339993
"Baez"," Javier","Javier Baez","CHC",595879,2021,-3.27573859216979,0.882794309410409,2.1129930039107,-0.843610137927092,-1.08387765695128,-0.639156746801489,-0.556764282021673,-0.309202965172308,-0.99033930189435
"Cave"," Jake","Jake Cave","MIN",595909,2021,0.751922267454217,0.949670186910783,-0.0551294059702218,0.242136308876582,1.21593785599328,0.882755512976329,0.855339256552109,-0.73004706723362,0.00244978514585695
"Evans"," Phillip","Phillip Evans","PIT",595943,2021,-0.0224648923758326,0.330049287512441,-1.00635928670521,-1.00462459569912,-0.0534201855498894,0.520933134637635,-0.0682652766006179,-0.747231645223635,0.586475357397654
"Gallagher"," Cam","Cam Gallagher","KC",595956,2021,1.05695510430694,-0.882495929001284,-1.35590659367327,-0.0579113341518768,2.36319943406969,0.0792315637463619,0.470260239168354,0.330561486165757,-0.159959409708625
"Hedges"," Austin","Austin Hedges","CLE",595978,2021,1.26724524647382,-1.38073964778425,-0.21821743926762,0.555867765582704,0.182566061915399,-0.271489704775198,0.229439134383255,0.451029801605011,-0.686818505583518
"Heineman"," Scott","Scott Heineman","CIN",595981,2021,0.32767498327885,0.132685394223148,-1.01595666926845,2.05234388206311,-3.84782230106717,-0.204538843740403,-1.84134198267398,-0.802903254273118,-0.277094135812524
"Lindor"," Francisco","Francisco Lindor","NYM",596019,2021,-1.71871682189702,0.599402921338169,0.908286508995431,0.540293729242693,-0.127682130691926,0.203444486225163,0.57050705022312,-0.155601725145709,0.809717166177885
"Nogowski Jr."," John","John Nogowski Jr.","ATL",596056,2021,-0.428005675327141,-0.654423995888487,-2.10066775743148,0.405822473741014,1.70411067764366,-0.236642031934933,-0.433567567530098,0.97105105496584,-0.472440385339234
"Odor"," Rougned","Rougned Odor","NYY",596059,2021,-0.459892203076817,-0.338919376351754,0.38326484176203,1.56275502723957,-0.345478388760186,0.51481529817598,-0.220802868986435,-1.13634507564114,0.284978434526127
"Slater"," Austin","Austin Slater","SF",596103,2021,-1.92213079992451,2.24348089424793,0.825280812610875,-0.550601488420255,-0.197111094028104,-0.509808220751717,1.56397690404016,-0.803045807571268,-0.171989650559478
"Story"," Trevor","Trevor Story","COL",596115,2021,-2.95966681728065,1.31314832226833,0.941026640353127,0.21550319431503,-0.611607668269772,-0.910197453279441,-0.618396376273943,0.603707013029998,-0.224637538652128
"Stubbs"," Garrett","Garrett Stubbs","HOU",596117,2021,2.89664935616088,0.942996983383903,0.206865563859144,0.304181518761438,0.243366970861047,1.21676078528015,-0.418077612126317,0.427741511924305,0.844827012210578
"Vogelbach"," Daniel","Daniel Vogelbach","MIL",596129,2021,-1.34000638419043,-2.02040972772276,-0.657842730173151,-0.62222303190755,-0.363734203148701,-0.0171231774402979,1.52899812997077,0.404668685755209,1.68813561478615
"Weaver"," Luke","Luke Weaver","ARI",596133,2021,5.00076167673424,0.554546180584549,0.449947162502119,-0.253562671803853,1.49642193038636,0.819851051770693,-0.569751119397074,0.021360385263043,0.304757761580732
"Sanchez"," Gary","Gary Sanchez","NYY",596142,2021,-1.97119749304379,-2.04002646571857,-0.0692164265471962,0.560344608579261,-1.12299220630507,-0.348641491907185,0.206671487741913,-0.00131203967481187,0.600497667620637
"Kepler"," Max","Max Kepler","MIN",596146,2021,-2.5590568002751,0.154480590265791,1.11259700502526,0.0979778035150135,-0.558468439041531,-0.689640762127283,-1.09821314424165,1.62681663605467,0.668204957557783
"Gomber"," Austin","Austin Gomber","COL",596295,2021,6.82115466113434,-1.67153806521101,1.49631987192153,1.58318806204287,0.357252828750958,-0.714210497264011,-0.377359515629153,-0.44488823605391,0.383561151901471
"Quinn"," Roman","Roman Quinn","PHI",596451,2021,-0.0670183683529255,6.24809352567671,-0.355521879942996,0.515618700309063,0.242025565061563,-2.6239344243963,-0.446363022053623,-2.05536080259545,-0.474667684331311
"Franco"," Maikel","Maikel Franco","BAL",596748,2021,0.0910775992491115,-1.4694161939335,-0.952585445309202,-0.948958947649751,-0.502808156300218,0.138512416204287,0.0228869002563288,0.167653913112307,-1.2783763730571
"Garcia"," Robel","Robel Garcia","HOU",596825,2021,1.12565976970125,0.219292469430602,-0.997234156205015,0.0283307050837976,0.607454046336774,0.0700996836263737,-1.47708338075363,0.905104008426583,0.531166116218891
"Choi"," Ji-Man","Ji-Man Choi","TB",596847,2021,-2.13180461046956,-1.44772368648796,-0.70186727501365,0.948967213983514,0.13910368607435,0.419159319269462,1.65741584414842,-0.274630673629712,0.954220464622053
"Bradley Jr."," Jackie","Jackie Bradley Jr.","MIL",598265,2021,-0.148594540353889,0.787673509508367,-0.560785809507709,-0.661349004975912,-0.545478636640091,-1.18384543377137,-0.643177497004256,0.436587302781171,-0.37459851049501
"Motter"," Taylor","Taylor Motter","COL",600301,2021,0.213097911850344,-0.293561951525528,-2.31175008226474,0.252114101913099,0.0447950055728374,-0.347849993638495,-0.0518679724499225,0.331029729838633,0.611817159817319
"La Stella"," Tommy","Tommy La Stella","SF",600303,2021,-1.16480859987101,-1.41521193456632,-0.660076833415289,-0.250810699165695,0.702044701808663,-0.355382636085211,0.180882973412535,0.686172205210617,-0.783155905056273
"Severino"," Pedro","Pedro Severino","BAL",600474,2021,-1.23867888296648,-1.10888411574682,-0.393500314991668,-0.0668040151194592,0.233191000930827,0.555205226957654,0.0194083821230626,0.372508361974336,-0.144422939516382
"Nunez"," Renato","Renato Nunez","DET",600524,2021,-0.442502372206644,-0.640352867853156,-0.435464319964389,1.14825577009883,-1.94966818920309,0.907565365294079,0.219569748585456,-0.824787178950546,-0.745214014374734
"Candelario"," Jeimer","Jeimer Candelario","DET",600869,2021,-1.67758590739599,-0.472073744039819,-0.662724691662061,-0.0298994959639124,0.836495382686163,1.08376016812724,0.677783258198999,-0.461374397526317,0.440111860745364
"Daza"," Yonathan","Yonathan Daza","COL",602074,2021,0.371141557142824,1.00672337095164,-0.506367523910685,-1.1981503816671,1.67600362187945,1.04498911500088,0.0504349587916715,-1.07490891021609,0.492239203273021
"Urias"," Ramon","Ramon Urias","BAL",602104,2021,-1.79042253877685,-0.340131681524023,0.291670819802808,-1.36959441661184,0.849032580540203,0.426660443457909,-0.244313125346365,-0.286740083766782,0.526269249122061
"Rondon"," Jose","Jose Rondon","STL",602922,2021,-1.43457380020474,0.683660578518492,-0.223748044921396,0.981032346853725,0.746036115387067,0.0738075639214913,-0.350970870764164,0.835062718293026,-0.357428643707758
"Ahmed"," Nick","Nick Ahmed","ARI",605113,2021,0.283299488747014,0.890080010944257,-0.14441777341011,-0.778099327533154,0.31258541131298,-0.484570183947892,-0.196679511344204,0.515616137438704,0.406252856025606
"Anderson"," Brian","Brian Anderson","MIA",605119,2021,-1.33265822755916,0.465915309882935,-0.505293744936912,-0.0776747460040218,-0.379002393999275,0.18759961575499,0.618279526389129,-0.544362438335485,0.230593470754175
"Barnes"," Austin","Austin Barnes","LAD",605131,2021,0.20006294476705,-0.273717467843879,-0.323479082567914,0.323188331588551,0.545271814029883,-0.591566153560398,0.53288038092124,-1.06149288273489,0.641119196033611
"Bell"," Josh","Josh Bell","WSH",605137,2021,-2.36827393182597,-1.81953102881966,0.253592534373554,-1.69552644128918,-0.752426546828829,0.584332325666773,0.653758360098926,-0.613829917907829,0.0911919998268485
"Betts"," Mookie","Mookie Betts","LAD",605141,2021,-2.65516421510052,0.0998567007975128,-0.039337526186764,0.608832429546757,-0.126717759523524,-0.43052846292514,-0.0783724038268734,-0.0238121047550824,0.0890538718298891
"Caratini"," Victor","Victor Caratini","SD",605170,2021,-1.63103731326929,-1.83640103211822,0.803364019006216,-2.42893488486372,-0.602714386121344,-1.20752685760446,-1.45798315730295,1.20532645099948,1.24869617101232
"Davies"," Zach","Zach Davies","CHC",605200,2021,6.41651353671452,-1.16190343220296,2.07502331499676,1.04225150596258,1.68963062146878,-0.00643935356941006,-0.551892351136841,-0.0861690671684415,-0.485475335798869
"Davis"," J.D.","J.D. Davis","NYM",605204,2021,-2.36777795267891,-0.768186986087006,-0.278033845360135,-0.713143983281567,0.566989288922915,0.250539873821271,-0.144102018724892,-1.43074912835378,-0.148120836042457
"Garcia"," Aramis","Aramis Garcia","OAK",605244,2021,1.37028579145612,-0.814846039085321,-0.532037029598327,-0.269173831335168,0.0601500360056416,0.173887741128376,0.274183670172922,-2.35323840797338,-0.862050931093675
"Houser"," Adrian","Adrian Houser","MIL",605288,2021,3.03657527641945,-0.441353715947524,1.70474569479761,0.970490822549425,-1.04987181621097,1.47923991323516,0.215053839462821,-0.121020528770274,-0.557493893413375
"Lopez"," Jack","Jack Lopez","BOS",605346,2021,3.25856217666092,-0.0868070405022468,0.494945790143792,3.32026647114419,0.0866799877724715,0.000712082975094021,-0.682260291574909,0.532234435161163,0.598877573795508
"Machin"," Vimael","Vimael Machin","OAK",605353,2021,3.37230575937328,-0.242610622179146,-1.12923285315298,-0.383476824557092,-0.827337907687998,-0.0699725593690793,-0.222500849275121,-0.775778686669016,1.35766365465656
"Martini"," Nick","Nick Martini","CHC",605361,2021,-1.2246717586382,-0.774584900525316,-0.914260085704942,0.375556006852475,2.15662049326821,-0.44989924440902,0.398003203377463,1.18911347274612,0.24279653628528
"Musgrove"," Joe","Joe Musgrove","SD",605397,2021,5.08371347643951,0.342817348919746,0.613596354320264,0.425894015100117,-0.284253987378064,0.429958810121982,-1.12021138543404,0.60817214257405,-0.118222359497903
"Nola"," Aaron","Aaron Nola","PHI",605400,2021,4.61118942615827,-1.06637780926036,1.40744326434559,0.391933743338752,1.88687429083318,0.151339087437022,0.439585307650952,-0.27552921101648,1.21400000304963
"Panik"," Joe","Joe Panik","MIA",605412,2021,0.311902011044014,-0.183988565661957,-0.906710081412587,-0.914046225221545,0.873617956169642,-0.976210152164339,-0.277143315331874,0.407197350662358,0.576407820648026
"Perez"," Michael","Michael Perez","PIT",605421,2021,0.585171847666304,-1.04181944389918,-0.953339904366339,0.529606563411591,-1.11300732932233,0.234793983626771,0.936889712319027,0.34528654671498,0.0545284940265686
"Ross"," Joe","Joe Ross","WSH",605452,2021,3.23767060892704,0.691368597049004,1.28961061753961,0.474228204264931,3.13806625548734,0.42942949196409,-1.61145651237572,-1.7959588393263,0.0117193455601751
"Snell"," Blake","Blake Snell","SD",605483,2021,6.37208457577431,-2.77624014888034,-0.633905298752012,-1.41603497555497,0.504875561403761,-0.581535357567535,1.73564187890798,0.00487599892327034,-1.4241553587999
"Thompson"," Zach","Zach Thompson","MIA",605507,2021,6.83992655372427,-1.07068008973705,2.31983592918983,0.509411535509418,0.695927039018046,0.290000421858535,-0.285443697654515,-0.199329583181816,-0.255381405021251
"Woodruff"," Brandon","Brandon Woodruff","MIL",605540,2021,5.69614685775493,-2.89865028271615,-0.39226105428191,-0.297517724287409,1.94421323360682,-0.521466699701237,1.78411118626694,0.577490576267137,-0.897182919482903
"Zimmer"," Bradley","Bradley Zimmer","CLE",605548,2021,-1.80072996654838,2.62940088074794,0.421456062962954,0.0902845150616893,-0.37137771646638,-0.940763210946644,-0.318899352498992,-1.41533205728275,-0.698276724696429
"Castro"," Harold","Harold Castro","DET",605612,2021,-0.851621044622428,-0.46637753722234,-0.37966446562246,-0.46755367632907,2.57413275149188,0.427695010852262,0.289935751610696,0.274644599280466,-0.110092510241351
"Arcia"," Orlando","Orlando Arcia","ATL",606115,2021,-0.445059616010024,-0.197191436307847,0.121167208922221,-1.37753805716419,-0.746134885854012,0.0659807415405262,-0.716185272640775,1.22978932206616,-0.180707138972203
"Tapia"," Raimel","Raimel Tapia","COL",606132,2021,-0.168442400495647,2.44810864818263,1.1136409503295,-3.32401853642427,-0.504223776234402,-0.116076624060481,-0.554273537907911,0.775946917940849,0.256255622129887
"Aquino"," Aristides","Aristides Aquino","CIN",606157,2021,-2.43585906031919,-0.0462338414184361,0.880594311001017,1.45404772332782,-1.32578380205,0.142644512018123,-0.801521482414469,1.54735522867258,0.533714219415507
"Hernandez"," Teoscar","Teoscar Hernandez","TOR",606192,2021,-3.69223950440638,0.219861850592228,1.36913842201187,0.371759039605569,-0.00307615506892393,0.630906399113132,0.150840450912837,-0.159814941686519,-1.40127645731417
"Mercedes"," Yermin","Yermin Mercedes","CWS",606213,2021,-1.62547440655596,-1.02875733285316,-0.369184772639741,-0.398621474759753,0.176549741461314,-0.144406143968574,-1.06973660253293,0.852575993997897,-0.191464136726283
"Peraza"," Jose","Jose Peraza","NYM",606299,2021,-0.596896818755756,0.309716273404551,-1.38671623738705,1.24780172999587,-0.842773058842443,0.188350617706217,-0.608336716419472,-0.607699066940092,-0.446071146488253
"Marte"," Ketel","Ketel Marte","ARI",606466,2021,-2.90128770424293,-0.989749871953967,0.597565978713194,-1.13337583931798,0.631090036446329,0.788616718177205,0.0549610108364502,-0.16113859043303,-0.236321736144797
"Greiner"," Grayson","Grayson Greiner","DET",606988,2021,0.773455157582963,-0.339382473109244,-0.471470746621833,0.644359179196256,0.993304863775027,0.630449168669084,0.820321589400209,0.351230764977316,0.924913427323359
"Haase"," Eric","Eric Haase","DET",606992,2021,-2.60678001980485,-0.889694473933291,0.344366750196245,0.514035060671442,-0.741830010894353,0.7155353217628,0.0598607726090611,-0.217495255314077,-1.14667997641445
"Hager"," Jake","Jake Hager","ARI",606993,2021,1.3034318317732,0.69436292781161,-2.57563443770793,-0.317363817546312,1.63417540720353,0.773762766362394,-0.148682829224079,1.02796719640977,0.814422195378061
"Nimmo"," Brandon","Brandon Nimmo","NYM",607043,2021,-1.21415555791555,1.41887304411125,-0.135320017591238,-0.211741859639201,1.61947773797372,0.823497791884071,0.776035575108779,-1.13926309718882,1.72487431531089
"Peterson"," Jace","Jace Peterson","MIL",607054,2021,-1.73687507540482,1.44922311556275,-0.364980509373833,-0.0410826645680761,0.70987287455602,-0.686407744323073,0.274919184311343,0.575349388970244,0.123566540901816
"Wilson"," Jacob","Jacob Wilson","HOU",607111,2021,2.32063451369091,-0.97571733760074,-1.09810004447633,-0.447193908001436,-1.7683431551821,-0.196260321965339,0.376919426971499,-0.0707942441398747,0.131261777584157
"Fedde"," Erick","Erick Fedde","WSH",607200,2021,7.61245326896992,-0.499858084913517,1.58207641461423,0.68500984748195,-0.968129434777774,0.180323936143815,-1.04579806786365,0.612248625832312,0.00385293487843583
"Turner"," Trea","Trea Turner","WSH",607208,2021,-3.5495072851552,2.48581295152349,1.10381573748126,-1.0460439182503,0.30057886723934,0.0150605840911087,-0.205282307380729,-0.424655992159897,-0.564296230503866
"Gant"," John","John Gant","STL",607231,2021,7.90801482225482,0.0817723179224874,3.07632718310624,2.48662543172699,1.88113818710693,0.104757442754213,-1.87314875680643,-0.21980430417669,0.485718127165351
"Smith"," Kevan","Kevan Smith","ATL",607345,2021,1.59387556057907,-0.921642078681612,-1.90884160911986,-1.39616519308492,0.0450438981955722,-0.742140840956623,0.123368744322319,0.789121964029598,0.525819673161882
"Beaty"," Matt","Matt Beaty","LAD",607461,2021,-1.16035400297427,0.428086369539002,-0.856612031566116,-0.0352846499035677,-0.0666697119836759,-0.0944475245439116,-0.581217125075687,-1.80195372125663,-0.606288770549214
"Blandino"," Alex","Alex Blandino","CIN",607468,2021,0.645068642110541,-0.0289390561113322,-1.80803842614224,0.743190572220963,0.6930889232426,-0.910628192886082,0.93757433177521,-1.30702965220522,0.408618483156943
"Freeland"," Kyle","Kyle Freeland","COL",607536,2021,4.20310214452762,-0.962072645666758,1.60202696918552,2.57981481699703,2.08623486086009,-0.332440142649591,-1.15282222952197,0.269885319434285,0.327872695977458
"Pillar"," Kevin","Kevin Pillar","NYM",607680,2021,-1.69860889343492,0.339381090559847,-0.442596111000713,1.10374309796933,0.0573324413989051,-0.862231826992607,-0.799576084624006,-0.28068637993167,-1.90870136074523
"Stallings"," Jacob","Jacob Stallings","PIT",607732,2021,-1.68589228159276,-2.54954647409056,0.16643869530722,-1.90139935993381,1.19329937468077,-2.13692657509001,-0.818486762908617,2.28547092244987,1.38076373018941
"Ramirez"," Jose","Jose Ramirez","CLE",608070,2021,-4.23261710800178,0.655617404371984,2.30690419221168,-0.541512744887592,-0.825202727780837,-1.37592845483216,-1.16707783444378,1.05472648022237,0.39829066274494
"Bregman"," Alex","Alex Bregman","HOU",608324,2021,-2.19110503280209,-1.42102661834508,-0.500365730930513,-0.416171843298415,0.03332021782171,0.00769217099203984,-0.282222160549643,-0.0510867448313415,0.36965973500834
"De Jong"," Chase","Chase De Jong","PIT",608328,2021,7.33362300147214,-0.692269970521723,2.28970930298718,0.614313426680665,0.683116864086063,0.343839660281198,-0.552282580098855,-0.176200306404508,-0.18431537647809
"Fried"," Max","Max Fried","ATL",608331,2021,2.09420166386941,-0.464104185066548,1.54824671484897,0.0765220094922641,2.31684665746374,0.853673383943146,0.530793631203605,0.0107201729780379,1.424808601337
"Gallo"," Joey","Joey Gallo","TEX",608336,2021,-3.0329609318435,-1.0663912894789,1.08786078913251,1.09793811418697,-1.98430636803478,0.168043828463038,-0.325767305654767,0.218098770108962,0.775429255444864
"Kelly"," Carson","Carson Kelly","ARI",608348,2021,-2.01668360760875,-1.5796341523564,-0.996272394002276,0.38937564261389,0.163374920158157,-0.0499888802307569,-0.130359694502128,-0.449929498010671,0.032785815036239
"Seager"," Corey","Corey Seager","LAD",608369,2021,-3.18843365543715,-1.32449454829466,0.414970997653237,-0.16442261470473,-0.143436063475957,0.8070237860812,0.593449193839914,-0.618640532462999,0.230264817791393
"Williams"," Nick","Nick Williams","CWS",608384,2021,2.06375819253526,0.479581912491257,-4.8429795884003,1.09138619681758,-2.58282740424096,-4.10866344010653,-4.20940642884155,-7.85387945248576,0.140048265810255
"Winker"," Jesse","Jesse Winker","CIN",608385,2021,-2.97290532065898,-1.60592654209037,0.157334127323811,-0.641521441994461,0.0778911806661542,0.331856443296735,0.823782114740088,-1.15805833871213,0.362178236480097
"Godoy"," Jose","Jose Godoy","SEA",608422,2021,1.93635318677225,-0.633463056294601,-1.97431632710831,-0.974010411745135,-1.45250024910584,0.297018488465929,-0.157927849813718,-0.0823535908347016,0.24983647450369
"Marquez"," German","German Marquez","COL",608566,2021,2.16725334381476,-1.15213794329102,1.69517270157751,0.7088109172262,2.76355434359773,1.32538609903184,0.628741190010594,-0.480245138796864,-1.11434837970652
"Mazara"," Nomar","Nomar Mazara","DET",608577,2021,-0.619087781666867,-0.647239781769785,-0.854051791219245,-0.424640246710385,-0.681863787412471,1.20889486106267,0.337985991571149,0.491057214805123,0.0524878618181357
"Murphy"," Tom","Tom Murphy","SEA",608596,2021,-1.47704180027974,-1.18854172359142,-0.523307234064421,-0.0312988028738884,-0.399207128165194,-0.412382640707607,-0.622581290757048,0.725979363183366,0.613429506868214
"Guzman"," Ronald","Ronald Guzman","TEX",608597,2021,3.33028184399638,-1.22277826691777,-0.422058932589039,-0.545922632677995,-4.41104781938462,1.03789197229243,0.2002739460365,1.40596877718732,-1.51329209530564
"Jankowski"," Travis","Travis Jankowski","PHI",608671,2021,0.568231389608236,2.18144457036709,0.49608405502414,-1.04569849706937,0.792334504212285,-0.346146236085895,0.20429973401254,-0.227681479020579,1.96953608398531
"Mayfield"," Jack","Jack Mayfield","LAA",608686,2021,-0.1756073990559,0.674760659269994,0.147781594201076,0.975882928253423,-0.334311209689747,-0.511313642451199,0.39255479036123,-0.186573939778307,-0.459532229672014
"Plawecki"," Kevin","Kevin Plawecki","BOS",608700,2021,0.0401711507993006,-0.938817137174721,-0.718009959454031,0.235552752173065,1.03258148074737,0.00454881342106525,1.00672736510411,-1.19897120692668,0.141725291184024
"Refsnyder"," Rob","Rob Refsnyder","MIN",608701,2021,-1.64387406705066,-0.33178512088178,-0.983188749986572,0.265055712397936,0.673213622028133,0.207160691441617,0.875160352594403,0.331408234242558,0.913963580253545
"Mondesi"," Adalberto","Adalberto Mondesi","KC",609275,2021,-1.3100304694978,6.42461439008445,3.45656340255455,0.80942042699851,-1.38679999413872,-1.91229987571574,3.94041998673988,-0.372898796352236,-1.56261190381748
"Andujar"," Miguel","Miguel Andujar","NYY",609280,2021,-0.688595340199187,-0.187066544400735,-0.808832414980624,-1.28072856640235,-0.310027629146274,1.02711314770709,-0.547163135590587,-0.440026745207773,-0.603065252036027
"Vosler"," Jason","Jason Vosler","SF",613564,2021,-1.2796125631417,0.0249034228697658,-0.59417100896317,-0.0427188735389203,-1.66327437802651,-1.18397863752914,0.168243415181668,-0.592225589053632,-0.294834459719306
"Cordero"," Franchy","Franchy Cordero","BOS",614173,2021,0.970149408029397,1.52011241822955,-0.0382779577236575,0.795208382026327,0.251470517254079,1.28107632826481,0.796867943685257,0.175135962233421,0.749772386558752
"Reyes"," Franmil","Franmil Reyes","CLE",614177,2021,-3.20250019261207,-1.86424806659928,1.93393445150008,-0.946204660655564,-1.20052475994673,0.625021653316844,0.126157248837899,0.0990349799119442,-0.435965121860127
"Torrens"," Luis","Luis Torrens","SEA",620443,2021,-1.89303150908413,-1.13106642738421,0.589610118544183,-1.1014109110401,-0.162055834415315,1.308030265504,-0.0696954493196793,0.387175410214862,-0.0180742417881142
"Robertson"," Daniel","Daniel Robertson","MIL",621002,2021,0.84640900688498,-0.390969515372197,-0.9404483614518,0.334328953817631,-0.405596211277791,-0.224170302439167,-0.792801953680854,-1.11233731016155,0.808159918733135
"Lopes"," Tim","Tim Lopes","MIL",621005,2021,-0.351706061449897,3.40752886984399,-2.50329408872273,4.97983767872099,-0.894172143956379,-1.63327556610511,2.46002019531149,3.32943471445641,0.815961957643864
"Martin Jr."," Richie","Richie Martin Jr.","BAL",621006,2021,0.842464739289437,1.70352126814672,-0.390286027113885,-0.394539671732365,0.369670241616216,1.14482071066151,-0.542614139938652,-0.0997031429929753,0.0891482247906182
"Schrock"," Max","Max Schrock","CIN",621011,2021,-1.63341602933342,0.617822705176489,-0.635079670935824,0.387157243806179,2.23121067212799,0.643816048435907,-1.05148291458585,1.2125171464832,-0.760524053131154
"Swanson"," Dansby","Dansby Swanson","ATL",621020,2021,-2.78648503003127,0.217710940674728,1.43942454728665,-0.107124506877271,-0.181053334298484,0.313308218643545,-1.10037725084418,0.905104000887836,0.185536937029891
"Newman"," Kevin","Kevin Newman","PIT",621028,2021,0.436732951887229,1.19752705426212,0.194442133043177,-0.635435188493647,0.779138163303188,0.324437001591535,-1.06137765488234,0.793711552059706,0.426602149555296
"Taylor"," Chris","Chris Taylor","LAD",621035,2021,-2.38787290481493,0.712178227533279,0.46020078542107,0.640901173715913,0.35256635833107,-0.32129946293723,-0.0304603220869847,-0.0563769870004531,0.0595798930200552
"Correa"," Carlos","Carlos Correa","HOU",621043,2021,-2.89721205163822,-1.29423694475313,0.422565143780123,-0.687420464477707,0.176376554284805,0.466033996564153,-0.38665205047784,0.182366104526108,0.718604561626347
"Eflin"," Zach","Zach Eflin","PHI",621107,2021,8.05764405186084,-1.48475976528157,0.993596369242536,0.655243851461374,-1.81855812029986,-0.622717269786158,-0.591682818795315,-0.519134192706291,-0.528827802750608
"Buehler"," Walker","Walker Buehler","LAD",621111,2021,5.45652416425294,-0.749982068874249,1.36851836053118,0.524187882266987,0.0584144432600003,0.630832438030133,0.49486639755893,0.075840381072028,1.02580942551547
"Mills"," Alec","Alec Mills","CHC",621219,2021,6.25878886824338,0.221884383792978,1.12572675331888,2.69295200077151,-0.350070679139555,0.15426966080095,-0.288955705172265,0.657123443606591,0.626399253524729
"Dahl"," David","David Dahl","TEX",621311,2021,-0.366968962139184,0.896237247440386,-0.38149523834153,0.0339717091660385,0.728565640270137,0.944321394301275,-0.0624985787038249,0.250397435164986,-0.694122986550045
"Phillips"," Brett","Brett Phillips","TB",621433,2021,-2.54303598270327,2.2676305513708,2.107327076212,0.489371922233991,-1.04273680220637,-0.819122990438496,0.841547917247404,1.03273729075983,0.913917017556207
"Taylor"," Tyrone","Tyrone Taylor","MIL",621438,2021,-2.2952831157545,0.753998085515696,0.179193191302792,0.0980722952445728,-0.606616602297084,-0.109816126051094,-0.88065334302118,-0.720320620137635,-1.00415588274485
"Buxton"," Byron","Byron Buxton","MIN",621439,2021,-3.66673911899643,2.08421993986025,1.79442667333586,0.788279650473468,-0.971163551224556,1.1414146905119,0.653020947784933,-1.39800384249897,-1.57245791572347
"Brinson"," Lewis","Lewis Brinson","MIA",621446,2021,-0.51481059535147,0.608850991076241,-0.193599765991165,-0.0661119321297591,0.358345511820077,1.35929379037397,-0.318016055330061,-0.0470407843308582,-0.615910676460723
"Bolt"," Skye","Skye Bolt","OAK",621450,2021,2.56481761790776,6.32031745023073,1.63887638938659,0.221461935078907,-1.52180764254202,-1.20743278121877,2.14360295070687,1.30962607797604,-1.22067941566114
"Duggar"," Steven","Steven Duggar","SF",621453,2021,-2.01494912549514,1.16466130736402,-0.032587866454083,0.299262467578355,0.400208160968959,0.425919818574659,0.286644966217655,0.0786176459618669,0.303816866782997
"Rios"," Edwin","Edwin Rios","LAD",621458,2021,0.697225568259239,-0.613300755153728,-2.31006770804429,1.15216947905922,-4.24312787087415,-0.143184432900387,0.754984625516171,-1.45718402838524,1.72936618589177
"Stewart"," DJ","DJ Stewart","BAL",621466,2021,-1.09599406537745,-0.515437115192429,-0.868051760220119,1.03333981426616,-0.566430741024292,0.50695780298896,-0.0696939723377283,-0.0419107684988601,0.7200404752685
"Ward"," Taylor","Taylor Ward","LAA",621493,2021,-1.78346163862058,0.0336721298441661,0.295795798377507,1.25854369204039,0.479294926411017,0.66999980897383,0.421139515170225,-1.57400641768649,0.269377740885989
"Mathisen"," Wyatt","Wyatt Mathisen","ARI",621500,2021,-0.776618330200953,-0.356585579204765,-1.37463998536656,2.40380146778538,0.609745176403507,-0.860541515372515,-2.29158160776707,-1.1010043050751,-0.823316883871407
"Nido"," Tomas","Tomas Nido","NYM",621512,2021,-0.57671228719199,-0.617897024837174,-0.955052215807735,-0.00708948783577665,1.08975556057119,0.42497166317451,0.544284525076838,-0.590708929451256,-0.823913686593365
"Bemboom"," Anthony","Anthony Bemboom","LAA",621532,2021,2.02976857916959,0.0968872789891607,-1.78820653882623,-1.81782248683883,-0.105200204684561,0.28012456533093,0.2394043016649,-0.0202028366853105,-0.108709833951903
"Wisdom"," Patrick","Patrick Wisdom","CHC",621550,2021,-3.3743257469212,-0.560373821129772,0.871894444019563,1.71552998072427,-0.407013849774671,0.652778248501901,0.893679796283283,-0.687162481960751,-0.682818794601724
"Moroff"," Max","Max Moroff","STL",621559,2021,2.18651322011031,0.135354507226865,-1.92424197309154,3.10565733499131,-1.00753273590455,0.62842533696539,-1.32465870330657,2.13947121781708,-2.01616291675372
"Wendle"," Joey","Joey Wendle","TB",621563,2021,-1.71885124907239,0.754597950511095,0.522797759022277,-1.61316516037573,0.246334748296034,-0.756634021873519,-1.49929973931457,0.178306413761246,-0.533611691710086
"Olson"," Matt","Matt Olson","OAK",621566,2021,-4.02499520256262,-2.10077896404514,1.9356845142451,-0.598993864287196,-1.19843245784237,-0.406488018617333,-1.07803544657836,0.547815340317402,1.04329960035672
