"","Age","AB","PA","HR.","K.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","HBP.","IBB.","SacBunt.","SacFly.","R.PA","Sac.","Walkoff","AvgEV.MPH.","AvgLA.°.","SweetSpot.","Barrel.","SolidContact.","Flare.Burner.","Under.","Topped.","Poor.Weak.","HardHit.","ZoneSwing.","OutofZoneSwing.","OutofZoneContact.","InZoneContact.","Whiff.","Swing.","Pull.","StraightAway.","Oppo.","GB.","FB.","LD.","Popup.","HPto1B","SprintSpeed"
"1",3.403414045,0.294141015,0.232875316,1.448620258,-1.102427739,-0.696563323,0.386090672,0.669425715,0.139357846,1.513055525,-0.305578167,-0.168777394,1.837624796,0.424561032,2.785909476,-0.702738134,1.1501875,-0.11405595,-0.347773351,-0.460692573,0.659057683,0.192093114,-0.17318428,0.563281868,-0.379868725,-0.018827465,0.274133799,0.313659667,-0.587171785,0.47508123,-0.444318683,0.306423154,0.536417348,1.1062055,-0.74179467,-0.181222672,1.017566314,-1.000202452,-0.21466266,-0.147763657,0.352189264,-0.325373233,0.211458405,1.919224817,-2.472228364
"2",2.580478872,1.34853872,1.327031209,0.189086535,-0.47939299,-0.000360761,0.650034983,0.342718161,0.497798406,0.995918349,-0.629532178,-0.57571644,1.470909608,-0.091314563,-0.540844416,-0.702738134,1.1501875,-0.259201342,-0.113795347,1.137539481,0.889544674,-0.000975895,0.21822197,0.408288041,0.801524063,0.154276067,-0.269846439,0.11963518,-0.492467797,1.203273836,0.252292174,0.126386434,0.417966528,0.413534767,-0.261497344,0.1834755,-0.240800503,-0.018934977,0.309608108,0.052743049,0.270722194,-0.030152047,-0.682529111,1.458395016,-1.616591881
"3",2.580478872,-0.808427144,-0.804194183,0.071925933,0.801289548,-0.600535383,0.333301809,0.175888772,0.116955311,0.46174379,-0.629532178,-0.57571644,2.241160096,1.035629163,-0.540844416,1.74447806,-1.024238431,-0.014865783,0.368720099,-0.460692573,0.281897154,0.288627619,-0.072536958,0.602030324,0.416287284,0.820058883,-0.813826676,-0.035584409,-0.173918017,0.451335819,-0.191005645,0.306423154,-1.358795763,-0.527256827,1.273111184,0.32618348,1.273024239,-1.055956286,-0.454003662,0.363874145,0.005954219,-0.437838446,-0.448389523,0.701317485,-0.418700804
"4",3.129102321,-0.872654416,-0.823222982,-1.143454263,0.507078695,-0.840605232,-1.105194689,-1.242161037,-1.529631012,-0.742671578,-0.629532178,-0.57571644,0.93355347,-0.755223947,-0.540844416,1.74447806,-1.024238431,-1.93878055,3.775000517,-0.460692573,-0.220983553,-0.512608771,-1.749992314,-0.773539887,-0.277138918,-1.44360269,-1.608874715,-0.452737055,3.157940484,-0.783425557,0.442276953,1.590685092,-1.491181972,-0.299812706,0.394518515,1.340995783,0.355267989,1.408363169,-1.867255296,1.926443646,-1.256785357,-1.520316128,-0.98052495,2.149639718,-1.958846474
"5",2.854790597,1.177265997,1.074899634,-0.095188835,-0.972628833,-0.600535383,0.597246121,0.231498568,0.273773056,0.936009061,-0.3377681,-0.209213198,1.006462442,-0.016922959,0.481099589,-0.702738134,1.1501875,-0.175317312,-0.35713522,2.735771535,0.17713034,0.51065698,0.363601434,-0.192313037,0.596064447,0.979846758,0.410128858,-0.588554195,-0.544124518,-0.173960006,1.126222158,1.158596963,0.842995939,0.49624172,-0.472359585,1.404421552,0.762108389,-0.342307213,-0.567975568,-0.389754509,0.596590472,-0.002035743,-0.043966599,1.162147286,-2.3581435
"6",2.580478872,-0.005586252,-0.000227462,0.005329757,-0.877442968,-0.648549353,0.227724085,0.036864281,0.217766718,-0.532086907,-0.629532178,-0.57571644,0.755026352,2.355205098,-0.540844416,0.276148343,0.280417127,-0.743770628,-0.043000898,-0.460692573,-0.409563817,0.443082827,-0.217916423,-0.444178005,-0.097361754,-0.151984028,0.797191719,0.090531507,-0.440811076,-0.522226035,0.391614345,-0.089657631,0.550352738,0.806392795,-0.74179467,0.120049731,1.178410193,-0.632227149,-0.761727808,-0.265302071,0.179071741,0.152603926,0.211458405,1.162147286,-1.217294855
"7",3.403414045,1.567981898,1.602948782,1.472100817,-0.548619073,0.263716073,0.768809923,1.114304087,0.677018686,1.087721002,-0.418847122,-0.311061665,0.487998613,0.081938514,5.449861827,-0.702738134,1.1501875,0.691822434,-0.15219783,1.137539481,1.203845115,0.172786213,0.106391613,1.435122142,0.698794255,-0.271824935,0.043988314,-0.181102774,-0.518296157,1.480303632,0.847577815,0.21040357,0.090484851,-0.051691846,0.312516533,0.437178575,0.118732873,-0.108141111,-0.03230761,-0.334442314,0.22998866,0.040138712,0.488168827,0.405069755,-0.418700804
"8",1.483231974,1.42882281,1.384117604,-0.454655613,-0.938015791,0.239709088,0.68962663,0.453937754,0.598609814,0.495437989,-0.395907323,-0.380069172,-0.015423448,-0.365763344,1.277265269,-0.702738134,1.1501875,0.058241458,-0.416457875,1.137539481,0.449524056,-0.454688068,-0.40802803,-0.231061494,-0.225774014,0.327379599,-0.437224973,0.934538023,-0.492467797,0.63338397,-0.064349125,-0.269694351,0.585191215,0.878761379,-0.788652946,-0.276361325,-0.392182978,0.382492627,0.081664296,0.460670485,-0.778166324,0.208836532,-0.10782285,-0.582422676,0.493978112
"9",1.483231974,-0.214324884,-0.185758244,1.884868076,-0.834176666,0.719848786,-0.234178461,0.711133063,0.240169253,1.311469049,-0.629532178,-0.57571644,0.198387965,0.923700852,-0.540844416,-0.702738134,1.1501875,0.573724857,-0.391820093,-0.460692573,-0.137170102,0.848527747,0.151123756,0.834521064,0.056732957,-0.471559779,0.849497511,-0.481840728,-0.354716541,-0.126469184,-0.646969115,-0.545750656,-0.257899912,1.054513655,-0.495788723,-0.847193246,0.894568054,-0.030085744,-1.035260383,-0.673229507,0.983559052,-0.494071053,0.786164666,1.195063701,-0.932082694
"10",1.757543699,0.52964101,0.485006891,-0.617678497,-1.033201655,-0.648549353,1.072345881,0.467840203,0.744226291,-0.22864107,-0.283240106,-0.140717148,-0.71318376,1.045891933,-0.540844416,0.520869963,0.062974534,1.050212458,-0.241455406,1.137539481,-1.142931514,0.10521206,0.60962822,-0.61854606,-0.328503821,0.79342757,-0.248924122,0.003220488,0.127412855,-1.012964531,0.264957825,0.726508835,0.905705197,0.568610304,-0.753509239,0.627455882,-0.401644382,0.092572691,0.389388442,-0.203075852,-0.26899714,0.996093028,-0.341962438,-0.648255505,0.379893247
"11",2.031855423,-1.102802138,-1.108654954,-1.143454263,-1.180307082,-1.824891613,1.982953756,0.141132649,0.957050374,-0.401469167,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,0.855654845,-0.500468685,-0.460692573,-0.828631073,-0.580182924,-0.654054815,-1.19977291,-1.38148435,-0.671294624,-0.771982042,3.272533085,-0.776579762,-2.018186933,1.354203893,2.718915206,2.403759677,0.320489444,-1.60867277,2.625367604,-0.19349348,-1.379328522,1.643079408,2.424253399,-1.521553333,-1.885828073,-1.448804125,0.405069755,-0.475743236
"12",2.031855423,0.176391017,0.209089318,1.011083367,-0.392860386,1.055946575,0.716021061,1.010035718,0.889842769,1.300113419,-0.362911814,-0.40825712,0.961290624,-0.515212717,1.196460394,-0.702738134,1.1501875,1.110202576,-0.345149731,-0.460692573,1.497192193,0.549270782,0.37478447,1.396373686,0.827206515,0.380642224,0.00214368,-0.501243176,-0.776579762,1.670266921,-0.279665208,-1.289902433,0.32738649,0.227444122,-0.343499327,-0.926475457,0.043041636,0.181778825,-0.248854231,-0.48655085,0.851175064,0.02608056,-0.320677021,0.43798617,-0.361658372
"13",2.306167148,-1.118858956,-1.113412153,-1.143454263,0.913781933,1.872184062,-2.728452204,-2.340454516,-1.31680693,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.568833467,-0.500468685,-0.460692573,0.680011046,-0.734638132,0.274137149,-1.19977291,-1.38148435,1.539104323,-0.771982042,1.652428623,-0.776579762,1.282425206,0.999565638,-0.629767792,-1.247312638,-1.592108851,1.788552217,0.690881651,-0.19349348,-2.304842164,2.589046228,1.276525358,-0.666149104,-0.704943329,-1.448804125,0.010072783,-0.002291049
"14",3.403414045,-1.049279412,-1.051568559,-1.143454263,0.913781933,-1.824891613,-1.078800257,-1.471551447,-1.753656363,-1.804190212,-0.629532178,-0.57571644,3.690424128,-0.755223947,-0.540844416,1.74447806,-1.024238431,-2.230736498,1.237908906,-0.460692573,-3.950682123,-3.370030115,-1.347403029,-1.19977291,-1.38148435,-2.05612288,-2.518995496,0.439775583,4.070542554,-2.675143306,1.721507799,2.046778117,-0.634155456,-1.984966879,1.038819806,2.863214237,-0.978790066,-2.070676062,3.307069236,2.714642421,-2.366774178,-2.166991107,-0.10782285,0.898815971,-0.932082694
"15",2.580478872,-0.883358961,-0.880309376,-1.143454263,1.908906879,-1.824891613,-1.052405826,-1.332526956,-1.776058898,-1.487446753,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,-0.488418812,2.051021007,-0.460692573,-1.331511779,-0.609143276,-0.564590529,-1.19977291,-0.559645889,0.114329098,-0.834748993,-0.384828485,1.720161751,-2.160659399,-1.761546486,0.726508835,-1.944082164,-1.1062055,1.42540058,-0.355643536,-0.903098828,-0.208498012,1.30116369,0.681919264,-0.391197745,-0.789292239,-0.065252016,3.66379478,-3.042652686
"16",1.757543699,-1.070688503,-1.075354557,-1.143454263,0.057109154,-0.672556338,0.57085169,-0.602648378,0.161760381,-0.869042835,1.637606529,2.272179336,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,0.855654845,-0.500468685,-0.460692573,-0.095263376,1.331200272,1.347708576,-1.19977291,4.114560359,0.913268477,0.472895808,-1.122121533,-0.776579762,0.720450478,1.759504755,0.258413362,-0.397253817,-0.144737168,0.359374808,1.610555301,0.714801366,-1.780756126,0.959247972,-0.866822189,2.001897419,-1.04233897,0.062460486,0.010072783,-0.002291049
"17",2.306167148,-0.920824869,-0.932638571,-0.269899753,1.657962327,-0.888619202,-0.524517203,-0.456672662,-0.846353695,-0.649008176,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,-0.959869485,-0.057352832,-0.460692573,-0.241936915,-0.918053691,1.023400541,0.350165356,-0.354186273,1.366000791,-1.263656487,-0.481840728,0.600932797,0.490911504,-1.368911275,-1.325909777,-1.386666544,-0.485903351,0.757670152,-1.196034975,-1.451860298,2.523439846,-0.830110952,0.536724753,-1.144768137,0.321301746,0.25402924,0.010072783,-0.002291049
"18",2.031855423,0.476118284,0.49927849,-0.193569719,-0.453433209,0.623820847,0.306907378,0.20369367,0.464194604,0.538991552,-0.505944144,-0.420469723,0.407971811,-0.159968821,-0.029872411,-0.702738134,1.1501875,-0.143915083,-0.243662913,1.137539481,0.135223614,0.433429377,-0.09490303,-0.03731921,-0.379868725,0.367326568,0.713502452,-0.200505222,-0.440811076,-0.229365965,0.16363261,-0.125664975,0.3134511,0.434211505,-0.320070189,0.009054635,1.045950528,-0.576473315,-0.659153093,-0.396668533,0.474389868,-0.030152047,0.296600074,0.734233899,-1.046167558
"19",2.306167148,-1.118858956,-1.113412153,-1.143454263,-0.418820167,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,-2.230736498,2.976286497,-0.460692573,-2.02297275,-0.869786439,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-0.426763815,2.622551056,0.945310936,-2.675143306,-2.166847348,2.490868693,1.079897578,2.284779585,-1.901536993,0.278614153,-0.505719833,0.293286493,0.309608108,2.196090595,-2.366774178,-3.052654665,2.808279286,0.010072783,-0.002291049
"20",2.306167148,-0.861949871,-0.875552177,-1.143454263,1.424324297,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.49247442,-0.629532178,-0.57571644,-0.102927906,-0.755223947,-0.540844416,1.132674011,-0.480631948,-2.230736498,0.934382647,-0.460692573,-0.325750366,-1.410379666,-0.888898565,-1.19977291,0.082415409,-2.895009228,-0.730137409,2.622551056,0.454572087,-0.862576927,-0.140343037,-0.569755552,-0.780477056,-1.633462328,0.617095325,0.088336846,-1.726241032,1.564473904,0.469168776,1.995583889,-0.910550312,-1.843653618,-1.448804125,4.025875338,-3.270822415
"21",1.757543699,-1.054631685,-1.032539761,-1.143454263,2.194464472,-0.216423625,-1.01281418,-1.436795324,-0.801548625,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.57288504,-0.540844416,1.74447806,-1.024238431,-0.07026256,2.512719129,-0.460692573,-2.043926112,0.047291357,-0.396844994,-1.19977291,-1.38148435,-0.471559779,-1.567030081,-1.432560711,3.915572391,-1.234588367,-3.509406454,-1.157875505,-2.299434622,-2.884404997,2.409424369,-2.845104967,0.960797886,-2.137580662,1.039028306,1.691366818,-2.366774178,-0.494071053,0.488168827,0.010072783,-0.002291049
"22",1.757543699,1.57333417,1.593434383,-0.082952265,-1.067814697,0.407757983,0.834796001,0.516498775,0.889842769,0.827719403,-0.429566905,-0.324527461,-0.182067344,0.564837888,0.019576493,-0.702738134,1.1501875,0.590500937,-0.383979469,4.334003589,0.093316889,0.008677555,0.151123756,0.156423073,-0.482598533,0.979846758,-0.311691072,0.032324161,-0.371935448,0.388014723,0.03697609,-0.377716383,0.905705197,0.775377687,-0.917513204,-0.149509787,0.033580231,0.494000294,-0.545181187,-0.05788134,-0.095879618,0.377534353,-0.192964519,-0.779921163,0.551020544
"23",1.757543699,-0.990404413,-0.984967766,-1.143454263,-1.119734259,-0.024367746,-1.593491665,-1.548014917,-0.801548625,0.159619263,-0.629532178,-0.57571644,0.561196955,2.736939568,-0.540844416,-0.702738134,-1.024238431,-0.610381045,-0.500468685,-0.460692573,0.072363526,0.259667268,-1.5263316,-0.541049147,0.390604832,-1.523496628,1.090104154,1.147964959,-0.776579762,0.055578968,0.416945649,-0.413723727,0.975382149,1.250942669,-1.198662858,-0.419069305,0.572880296,0.05912039,-0.750330618,0.004344879,0.087421288,-1.112629729,1.488583429,0.767150313,-1.445464584
"24",1.757543699,0.818663731,0.851311255,0.205520024,0.160948279,0.815876726,-0.458531125,-0.25508715,0.004942636,-0.144632914,-0.629532178,-0.57571644,0.307327912,0.064532733,-0.067034012,-0.702738134,1.1501875,-0.202122463,-0.4474196,-0.460692573,0.17713034,0.732686342,-0.005438744,-0.095441895,0.287875024,0.234170005,0.954109095,-0.607956644,-0.389154355,-0.047317814,-0.672300418,-0.713784928,-0.188222959,0.12406043,0.101654292,-0.863049688,0.449882036,-0.375759513,-0.157676707,-0.763111823,0.932642133,0.251010988,0.019889652,1.557144259,-1.84476161
"25",2.306167148,-0.658563511,-0.642449399,1.017917764,0.359973268,0.095667179,0.267315731,0.815401431,0.553804744,0.825911755,-0.629532178,-0.57571644,0.106750682,2.362779181,-0.540844416,1.74447806,-1.024238431,0.276956475,-0.298692725,-0.460692573,0.470477418,1.128477812,-0.206733387,0.369539584,1.520632716,0.753480601,0.514740442,-1.636286422,-0.079214029,0.902498629,0.670258688,-0.425726175,0.027775594,-0.423873136,0.511664204,-0.022658249,1.083796147,-0.933297852,-0.351428947,-0.880650237,1.411261166,-0.789292239,0.956448002,1.096314457,-1.103209991
"26",2.031855423,-1.097449866,-1.089626156,-1.143454263,-0.972628833,-1.824891613,0.795204354,-0.02569674,-0.555120739,0.377820314,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,0.928739329,-0.299429788,-1.03047319,3.2660161,-0.460692573,-0.577190719,-2.800476536,-1.213206601,-1.19977291,-1.38148435,-0.231877966,-1.127661428,0.032324161,1.52214432,-0.039402677,1.632848235,-0.509743312,-0.780477056,0.134398799,-0.858940359,1.547129532,-0.19349348,-0.453814881,0.685715398,1.732850964,-1.684487471,-0.241024322,-1.448804125,0.010072783,-0.002291049
"27",1.757543699,-1.022518049,-0.999239364,-1.143454263,-0.314981043,0.119674164,-1.81784433,-1.860820022,-1.529631012,-1.804190212,2.096480839,2.848600269,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,-1.646824624,2.553437888,-0.460692573,-2.358226554,-2.047507398,-2.555170885,-1.19977291,-1.38148435,-1.829756723,-0.845210151,1.458404137,1.634067216,-2.358537825,-0.798956938,-0.329706591,-0.34847995,-0.475564982,-0.659792688,-0.16536623,-2.965685041,0.293286493,3.272877664,1.919529622,-1.552103484,-1.928002528,0.25402924,1.622977088,-1.559549448
"28",1.757543699,0.197800108,0.18530332,0.161778969,-0.963975572,0.359744013,0.663232199,0.44698653,0.643414884,0.667737801,1.541132534,1.787431118,0.040276688,-0.266809469,-0.540844416,-0.702738134,1.1501875,0.790905376,-0.421451533,-0.460692573,0.260943791,-0.271272509,-0.206733387,-0.366681092,0.210827669,-0.045458777,-0.081545587,0.818123332,-0.526905611,0.300948215,-0.165674341,-0.809804512,-0.278802997,1.064852024,-0.718365532,-0.577633728,-0.278646122,0.02566809,0.309608108,0.121883293,0.107788056,-0.100442805,-0.427104106,-0.615339091,1.121444866
"29",1.483231974,0.465413739,0.461220893,-0.187381557,-0.955322312,-0.072381715,0.966768157,0.467840203,0.800232629,-0.034478186,-0.398729492,-0.285790644,0.417609678,0.666005376,0.887077348,-0.213294895,0.715302313,-0.032579876,-0.171996169,-0.460692573,0.239990428,0.10521206,0.956302327,0.253294215,0.133780313,0.833374539,-0.050162112,-0.258712568,-0.47524889,0.198051434,0.530936516,-0.041647839,0.85693133,0.930453225,-0.905798635,0.231044826,-0.212416289,0.270984959,-0.009513229,-0.424324631,0.403106182,0.92580227,-0.937954115,0.010072783,-0.361658372
"30",1.757543699,1.402061447,1.555376787,1.205356261,-0.427473428,1.560093258,0.201329653,0.745889185,0.699421221,0.932826472,-0.061340267,-0.040410203,0.114083824,-0.26851127,0.198434229,-0.702738134,1.1501875,0.705099172,-0.224872237,1.137539481,0.344757242,0.443082827,0.307686256,0.543907639,0.775841611,0.007803848,0.26367264,-0.287816241,-0.440811076,0.451335819,-0.431653032,-1.217887745,-0.08370753,0.330827813,-0.249782776,-1.037470552,1.263562835,-0.509568715,-1.001068811,-0.507292923,0.739157844,-0.016093895,0.041175069,-0.68117192,1.121444866
"31",1.483231974,0.524288737,0.546850485,1.098119588,0.143641758,0.767862756,0.056160282,0.502596326,0.273773056,0.420013899,0.00584724,0.062795657,0.905180892,-0.562286732,-0.540844416,-0.702738134,1.1501875,0.574298722,-0.313184908,-0.460692573,0.617150958,0.539617332,-0.050170887,1.067011804,0.185145217,-0.218562309,0.410128858,-0.384828485,-0.492467797,0.617553696,-0.077014777,-0.569755552,-0.08370753,-0.279135967,0.394518515,-0.498351516,0.904029458,-0.364608747,-0.716139046,-0.396668533,0.820624913,-0.620594419,0.445597993,0.14173844,0.43693568
"32",1.483231974,-1.027870322,-1.018268163,-1.143454263,0.732063465,0.359744013,-2.253352444,-2.090210432,-1.00317144,-1.804190212,1.637606529,2.272179336,-1.071443357,3.477701553,-0.540844416,-0.702738134,-1.024238431,-0.921358345,-0.500468685,-0.460692573,-0.283843641,-1.014588196,-2.051934279,-1.19977291,-1.38148435,-2.05612288,0.096294106,1.050952715,-0.234184192,-0.846746653,-0.203671297,0.63048925,-1.825631345,0.279135967,0.617095325,0.215188384,1.982629588,-2.070676062,-0.260251422,0.986136335,-1.093851218,-1.295385701,1.211873007,-1.273667379,1.349614595
"33",2.306167148,1.67502735,1.736150369,0.980610753,-1.033201655,0.575806877,0.940373726,0.933572248,1.001855444,0.987499733,-0.444636799,-0.343457704,0.21506492,0.614251932,-0.540844416,-0.702738134,1.1501875,0.840525478,-0.278910747,-0.460692573,0.78477786,0.877488099,0.587262148,0.330791128,0.827206515,0.673586663,0.682118977,-0.889292149,-0.681875773,0.712535341,-0.013686517,-0.785799616,1.247122264,0.920114856,-1.210377427,-0.59349017,-0.382721573,0.126024991,0.332402489,-0.887564262,1.003925819,0.391592505,0.041175069,0.701317485,-0.703912965
"34",1.483231974,0.936413729,0.984512842,0.767308026,-0.756297323,1.12796753,1.283501331,1.128206536,1.326692201,0.618129853,-0.629532178,-0.57571644,1.098521608,-0.601384156,1.577819988,-0.702738134,1.1501875,1.005215663,-0.400914029,-0.460692573,0.281897154,-0.126470752,0.84447197,0.369539584,0.287875024,1.019793727,-0.531375399,-0.035584409,-0.389154355,0.443420682,0.10030435,-0.869816752,1.017188321,0.196429014,-0.484074154,-0.577633728,-0.477335619,0.828523297,-0.283045803,-0.120107559,-0.004229165,0.616522932,-0.554816608,0.898815971,-1.445464584
"35",1.483231974,-0.995756686,-0.989724965,0.089799194,0.463812393,1.248002454,-1.171180766,-0.706916746,-0.454309332,-0.293567537,-0.629532178,-0.57571644,2.289874858,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.568833467,-0.500468685,-0.460692573,-0.66100417,-0.145777653,0.810922862,-1.19977291,1.058348582,1.539104323,-0.531375399,-0.423633382,0.04131832,-1.171267271,0.670258688,-0.929828992,-1.107958733,-0.671993996,0.968532392,-0.006801807,-0.19349348,2.735304414,-2.562483923,0.287819877,0.056871137,-0.38160584,-0.427104106,2.215472547,-2.015888906
"36",2.854790597,-1.102802138,-1.103897754,-1.143454263,0.463812393,-0.216423625,-2.728452204,-2.340454516,-2.291317203,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-2.230736498,-0.500468685,-0.460692573,-0.556237357,-0.995281295,0.274137149,-1.19977291,-1.38148435,-2.895009228,-0.19661833,3.272533085,0.179069576,-0.917982886,-1.622224314,-0.005640495,-1.574794316,1.199250823,-1.034658893,-0.656915939,-0.19349348,0.78392023,-0.579372759,0.509068656,-1.23641859,0.068255015,0.913877168,2.577553105,-2.301101067
"37",2.580478872,1.220084178,1.360331606,2.225970334,-0.358247345,1.632114213,0.782007139,1.573084907,1.158673189,1.843410874,-0.561407425,-0.490140644,-0.1785932,-0.231071855,1.6307866,-0.702738134,1.1501875,0.72826157,-0.330870881,-0.460692573,1.203845115,0.790607045,1.504271076,2.132594362,0.981301226,0.260801318,0.117216422,-0.928097047,-0.67326632,1.535709591,0.125635654,-0.905824096,-0.041901359,-0.031015107,0.160227137,-0.688628823,0.525573273,-0.052387277,-0.579372759,-1.039672797,1.390894399,0.489999567,-0.46967494,0.635484656,-0.932082694
"38",2.580478872,0.893595548,1.017813239,-0.059975796,-0.539965813,1.296016424,0.201329653,0.175888772,0.576207279,-0.142832965,-0.172307173,-0.116237123,-0.628478937,-0.30071244,-0.540844416,0.409632864,0.161812076,-0.028084103,0.038767739,1.137539481,-0.095263376,0.240360367,-0.184367315,-0.541049147,0.262192573,0.140960411,0.148599898,0.061427834,-0.199746378,-0.047317814,-1.406908231,-1.421929361,1.010220625,0.806392795,-1.140090014,-1.703441126,-0.165109266,0.02566809,0.184239011,-0.154677681,-0.146796536,-0.030152047,0.8287355,-1.372416622,1.064402434
"39",2.306167148,-0.883358961,-0.847008979,0.381295436,-0.410166907,2.35232376,-1.527505587,-0.825087563,-0.118271307,0.188080263,-0.629532178,-0.57571644,1.006462442,0.256997388,0.05822621,-0.702738134,1.1501875,-0.352063503,-0.172948261,-0.460692573,-0.304797004,0.462389728,-0.654054815,0.737649923,-0.097361754,-1.230552189,0.357823066,0.682306191,-0.346107087,-0.498480624,0.264957825,-0.917826544,0.383128052,-0.413534767,0.265658257,-0.530064401,1.859631327,-1.100559353,-1.115040717,0.121883293,0.688240925,-1.295385701,0.147602154,0.240487683,-0.304615939
"40",2.580478872,-1.006461231,-1.003996564,-1.143454263,1.424324297,-1.824891613,-1.48791394,-1.471551447,-2.112096923,0.92332295,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.132674011,-0.480631948,-1.630604844,2.010521164,-0.460692573,-0.472423906,0.858181198,1.582552326,-1.19977291,-0.097361754,0.43390485,1.142409946,-1.74299989,0.945310936,-1.883629603,0.353617389,0.222406018,0.097452547,-0.392858028,0.371089377,0.833589631,-0.032649601,0.293286493,-0.260251422,-1.260921576,1.197410109,1.164790849,-0.384533272,0.010072783,-0.002291049
"41",2.031855423,-0.856597598,-0.870794977,-0.44461063,0.82724933,-0.312451564,-0.313361754,-0.48447756,-0.420705529,-0.269964059,1.188901994,-0.57571644,-0.119069837,-0.755223947,-0.540844416,-0.702738134,-1.024238431,0.132281872,-0.500468685,-0.460692573,-1.394371867,-0.280925959,0.587262148,-1.19977291,-0.662375696,0.43390485,-0.19661833,0.847227005,-0.061995122,-1.353315423,0.720921295,0.774518627,0.19500028,0.351504552,-0.378643034,0.786020305,1.121641765,-0.141593411,-1.206218242,0.315475974,-0.391197745,0.855511511,-1.448804125,-0.549506262,0.493978112
"42",1.20892025,1.482345536,1.398389202,-0.890351959,-1.119734259,-0.456493474,0.478471181,-0.116062659,0.228967986,-0.461104248,0.663396476,0.831862162,0.538201992,0.019377941,1.287897491,0.346068807,0.218290671,0.165352894,-0.208061361,1.137539481,0.135223614,-0.184391455,0.352418398,-0.792914115,0.133780313,1.139634634,-0.322152231,0.265153545,-0.389154355,0.079324379,-0.140343037,0.294420706,0.682738948,1.168235715,-0.987800618,0.104193288,-0.297568931,0.549754128,-0.203265469,-0.085537438,-0.584682034,0.939860421,0.062460486,-0.121592875,-0.019403778
"43",1.757543699,-0.787018054,-0.766136587,1.154113818,0.100375456,1.248002454,-0.379347832,0.036864281,0.340980661,0.707659122,-0.629532178,-0.57571644,0.494102108,0.869038156,-0.540844416,-0.702738134,-1.024238431,0.532660405,-0.500468685,-0.460692573,0.910498036,0.385162124,1.213512148,0.815146836,-0.302821369,-0.391665842,0.964570254,-0.161700325,-0.595781239,1.116207329,0.302954781,0.234408466,0.383128052,-0.258459229,0.406233084,-0.070227576,-0.978790066,0.940030965,0.218430583,-0.887564262,0.392922799,0.757104449,0.764879249,2.577553105,-2.301101067
"44",1.483231974,-0.36954079,-0.399832223,1.078035367,-0.505352771,-0.504507444,-0.023023011,0.419181631,-0.297491587,0.605391976,-0.629532178,-0.57571644,-0.31459025,-0.755223947,-0.540844416,-0.702738134,1.1501875,-0.242570295,-0.361825081,-0.460692573,0.512384144,-0.329193212,-0.072536958,0.970140663,-0.04599685,0.314063943,-0.447686132,0.313659667,-0.483858343,0.807516985,0.61959608,0.51046477,-0.167319873,0.485903351,-0.156066224,1.008010496,0.166039896,-0.230799545,0.036075534,0.419186339,-0.431931279,-0.14261726,-0.171679101,1.524227844,-1.730676745
"45",1.757543699,1.846300074,1.959738747,0.266601906,-1.076467957,1.320023409,0.095751929,0.036864281,0.531402209,0.251998766,-0.49998818,-0.412988061,0.142200747,-0.437272796,0.652723777,-0.702738134,1.1501875,-0.066984149,-0.329005048,1.137539481,0.575244232,0.278974169,-0.318563744,0.117674616,0.441969736,0.087697786,0.138138739,0.177842526,-0.50107725,0.641299107,-0.026352169,-0.809804512,0.849963634,0.547933566,-0.683221826,-0.767911034,0.762108389,0.215231125,-1.160629479,-0.203075852,0.331822497,-0.353489536,0.424312576,0.43798617,-1.046167558
"46",1.483231974,-0.658563511,-0.666235397,-0.278905444,0.005189592,-0.480500459,0.399287887,0.099425302,0.206565451,0.031145748,0.248098176,-0.024493047,0.695847673,0.550257756,-0.540844416,0.520869963,0.062974534,0.394138378,-0.078059173,-0.460692573,0.072363526,0.549270782,0.598445184,-0.928533713,-0.277138918,0.966531102,0.964570254,-0.530346849,-0.406373262,-0.379753569,0.252292174,0.186398674,0.4597727,0.113722061,-0.226353638,0.262757711,-1.149095349,0.192929592,1.187191784,-0.929048408,0.881725215,1.221023456,-0.83152703,0.339236926,-0.418700804
