last_name,first_name,name,team,player_id,year,PC1,PC2,PC3,PC4,PC5,cluster
Fraley, Jake,Jake Fraley,SEA,641584,2021,-1.323051853,-0.052572835,1.509419055,-0.543593475,0.589197487,2
Garver, Mitch,Mitch Garver,MIN,641598,2021,-2.932661809,-2.518453749,-1.105101264,-0.197972603,-0.121762684,2
Guillorme, Luis,Luis Guillorme,NYM,641645,2021,-0.265109968,2.970670721,-0.724888193,0.522738954,2.154264324,3
Hampson, Garrett,Garrett Hampson,COL,641658,2021,-1.397799892,0.704382963,2.485455604,-0.828977572,0.024028273,2
Heim, Jonah,Jonah Heim,TEX,641680,2021,-0.9768023,0.480900363,-0.166949907,1.2270311,-0.476908803,3
Hermosillo, Michael,Michael Hermosillo,CHC,641684,2021,-0.138201493,-3.975030363,0.062287152,2.411724877,-1.175305335,4
Kuhl, Chad,Chad Kuhl,PIT,641771,2021,6.850314469,-0.89951268,-1.074294007,-1.019549003,-0.888213483,6
Lauer, Eric,Eric Lauer,MIL,641778,2021,3.453193666,-1.145398692,-0.315538967,-0.549735704,0.796655583,6
Lewis, Kyle,Kyle Lewis,SEA,641786,2021,-1.391960485,-2.271118126,0.303208599,0.287067747,1.487578289,4
Locastro, Tim,Tim Locastro,ARI,641796,2021,-0.469486576,0.667263896,3.60421376,2.149319075,-0.784529845,2
Mahle, Tyler,Tyler Mahle,CIN,641816,2021,4.854144564,1.668609337,-0.580335468,-0.191346888,-0.52628548,6
Mancini III, Trey,Trey Mancini III,BAL,641820,2021,-2.488801403,-0.006202402,-1.384615921,-1.758331401,-0.676680856,2
Martin, Jason,Jason Martin,TEX,641829,2021,-0.060157554,-0.288946014,1.149576296,0.364706217,0.538691895,3
McKinney, Billy,Billy McKinney,MIL,641856,2021,-1.294391573,-0.216123997,-0.328536877,0.882165153,-0.795871627,3
McMahon, Ryan,Ryan McMahon,COL,641857,2021,-2.724080538,-0.428006472,-0.732500958,-1.37522433,-0.447852642,2
Neuse, Sheldon,Sheldon Neuse,LAD,641914,2021,1.325867875,-1.317888113,1.768411214,-1.148958378,0.395556073,2
Nottingham, Jacob,Jacob Nottingham,SEA,641924,2021,0.560230837,-5.129260405,-0.43798076,1.56083202,-1.116932901,4
O'Neill, Tyler,Tyler O'Neill,STL,641933,2021,-3.702479091,-2.010494337,1.147656005,-1.822267564,-0.638658548,2
Palacios, Josh,Josh Palacios,TOR,641943,2021,1.07489224,0.486565588,-0.004686383,-0.283679529,0.889715879,4
Rogers, Josh,Josh Rogers,WSH,642028,2021,6.7346558,0.986991859,-0.104338988,-0.095927319,-0.569441112,6
Sisco, Chance,Chance Sisco,BAL,642082,2021,2.133278662,-0.266250598,-0.563292866,1.916266495,-0.02529386,4
Smith, Dominic,Dominic Smith,NYM,642086,2021,-2.251800089,0.091080805,-0.943281152,-0.535058866,0.192551184,2
Smith, Riley,Riley Smith,ARI,642092,2021,6.178329888,-2.266203681,0.327083147,0.074077158,0.178744146,6
Tellez, Rowdy,Rowdy Tellez,MIL,642133,2021,-2.138649079,-0.187670991,-1.555490048,0.222128596,-0.421466774,3
Valaika, Pat,Pat Valaika,BAL,642162,2021,-0.924164625,-0.75698124,-0.341595511,1.130036251,0.424844913,4
VanMeter, Josh,Josh VanMeter,ARI,642165,2021,-1.358052814,-0.59078671,-0.094008584,0.600801892,-0.705740966,3
Wade, Tyler,Tyler Wade,NYY,642180,2021,0.2900108,2.043611242,7.377505353,-0.696262749,-0.064659545,5
White, Eli,Eli White,TEX,642201,2021,0.035953842,-0.795384223,2.275505899,1.402761459,-0.820675539,2
Widener, Taylor,Taylor Widener,ARI,642203,2021,8.67459643,0.593299671,-0.94961068,-3.076269914,-1.659483725,6
Williams, Justin,Justin Williams,STL,642211,2021,0.018557352,-1.293288769,-0.52706186,-1.448787111,1.756103587,4
Wong, Kean,Kean Wong,LAA,642221,2021,2.705064334,1.126002573,0.443542463,-0.436105426,1.531516325,3
Mejia, Francisco,Francisco Mejia,TB,642336,2021,-1.420994491,0.884122424,-0.681519693,1.859620421,-0.152261191,3
Siri, Jose,Jose Siri,HOU,642350,2021,-1.837703391,-1.916669466,4.267504717,-0.834897946,0.977972899,2
Sierra, Magneuris,Magneuris Sierra,MIA,642423,2021,0.870772059,2.457053798,3.29107976,0.647892596,0.229940068,2
Peralta, Freddy,Freddy Peralta,MIL,642547,2021,5.930232112,0.634068677,-1.009547823,-1.704080613,0.286506777,6
Rosario, Amed,Amed Rosario,CLE,642708,2021,-2.491890527,1.864486282,0.621981198,-1.556236607,-0.669750751,3
Adames, Willy,Willy Adames,MIL,642715,2021,-2.821844466,-1.145187217,-0.345303705,-1.382018014,-0.691729682,2
Gutierrez, Kelvin,Kelvin Gutierrez,BAL,642721,2021,-0.069894132,0.231688091,-0.22374017,-0.921703856,0.165240465,2
Alcantara, Sergio,Sergio Alcantara,CHC,642727,2021,-0.516282628,-0.069724072,0.017933771,-0.083183178,0.664435577,2
Estrada, Thairo,Thairo Estrada,SF,642731,2021,-1.205455997,0.554680864,0.607451253,0.980687869,0.366369648,3
Leyba, Domingo,Domingo Leyba,BAL,642736,2021,1.661298067,-0.045516813,-0.395364941,2.404420895,-0.296156069,4
Wynns, Austin,Austin Wynns,BAL,642851,2021,1.355815182,1.510569935,-0.317328442,1.399909444,0.541779713,3
Benintendi, Andrew,Andrew Benintendi,KC,643217,2021,-2.957710406,0.678349615,0.166760948,-0.775218911,-0.102107097,2
Cooper, Garrett,Garrett Cooper,MIA,643265,2021,-2.476934737,-0.094272887,-1.108863791,-1.37921783,1.038868001,2
Craig, Will,Will Craig,PIT,643269,2021,1.657465064,0.622840709,-0.672830747,0.267049625,0.413750472,4
Dubon, Mauricio,Mauricio Dubon,SF,643289,2021,-0.905922119,0.686087549,0.630316123,0.84222013,-0.291925831,3
Jansen, Danny,Danny Jansen,TOR,643376,2021,-0.963308443,-1.121314031,-0.449450161,1.391888111,0.780153223,4
Kemp, Tony,Tony Kemp,OAK,643393,2021,-2.339369137,1.800784328,0.11916435,1.215523893,0.881090768,3
Kiner-Falefa, Isiah,Isiah Kiner-Falefa,TEX,643396,2021,-2.178118954,3.523728739,1.10443795,-0.667041037,-0.828834763,2
Long Jr., Shed,Shed Long Jr.,SEA,643418,2021,1.400534053,1.030344457,-0.100164013,-1.258580247,1.389227067,4
McNeil, Jeff,Jeff McNeil,NYM,643446,2021,-1.959139398,1.45940684,-0.474771614,0.657360202,-0.761211377,3
Schwindel, Frank,Frank Schwindel,CHC,643524,2021,-2.144988634,0.268370754,-0.576087685,0.388948273,1.096980286,3
Tauchman, Mike,Mike Tauchman,SF,643565,2021,0.720642383,-0.789718406,1.117897247,-0.484295183,1.270191651,2
Chang, Yu,Yu Chang,CLE,644374,2021,-1.595412844,-0.774236673,-0.208523219,1.28700146,-0.27514165,3
Tromp, Chadwick,Chadwick Tromp,SF,644433,2021,0.513104154,-0.072637653,-0.282515333,4.457240698,-0.635809953,4
Alcantara, Sandy,Sandy Alcantara,MIA,645261,2021,7.550535958,-2.371677517,-0.313110516,-2.607419432,-0.009515785,6
Albies, Ozzie,Ozzie Albies,ATL,645277,2021,-3.529002155,0.070533684,0.983250602,-0.357921206,-1.357347748,2
Robles, Victor,Victor Robles,WSH,645302,2021,-0.519555426,-0.307197483,1.789175472,1.355418361,-0.050956969,2
Ford, Mike,Mike Ford,NYY,645801,2021,-0.021149763,-2.272115676,-1.56677326,0.363205534,0.166028243,4
Devers, Rafael,Rafael Devers,BOS,646240,2021,-3.583385553,-0.259260639,-0.934046841,-1.84744681,-1.17457246,2
Naylor, Josh,Josh Naylor,CLE,647304,2021,-0.880077696,0.978730546,-0.730870447,0.337428209,0.236825254,3
Toro, Abraham,Abraham Toro,SEA,647351,2021,-2.162742562,1.344930145,0.381971986,0.484195704,-0.779687967,3
Diaz, Aledmys,Aledmys Diaz,HOU,649557,2021,-1.541859361,0.332303102,-0.525811045,0.784649438,0.345754798,3
Urias, Luis,Luis Urias,MIL,649966,2021,-2.617837821,0.253801157,-0.666105479,-0.147341809,-1.053294046,2
Diaz, Lewin,Lewin Diaz,MIA,650331,2021,-0.620093077,-1.497158236,-0.93301887,2.215386978,0.320669723,4
Arraez, Luis,Luis Arraez,MIN,650333,2021,-3.095185053,3.01670386,-1.083773254,0.229035026,0.812836383,3
Jimenez, Eloy,Eloy Jimenez,CWS,650391,2021,-0.953965381,-0.406693175,-0.885256457,-1.235039098,-0.253683222,2
Torres, Gleyber,Gleyber Torres,NYY,650402,2021,-2.060004394,0.57524056,0.751852428,-0.886927642,0.002835345,2
Castro, Willi,Willi Castro,DET,650489,2021,-0.677261064,0.778683758,1.361558697,-0.546751019,-0.318212409,2
Diaz, Yandy,Yandy Diaz,TB,650490,2021,-2.31387718,1.48501762,-1.292882338,-0.835470311,-1.218906944,3
De La Cruz, Bryan,Bryan De La Cruz,MIA,650559,2021,-2.235585156,0.390313877,-0.403976401,0.006118269,0.979914264,3
Rengifo, Luis,Luis Rengifo,LAA,650859,2021,0.732261406,0.728917913,0.07485794,0.329259812,-0.066870991,2
Pozo, Yohel,Yohel Pozo,TEX,650968,2021,-0.678028798,1.30604084,-1.095468807,2.058227449,1.365655286,3
Adams, Riley,Riley Adams,WSH,656180,2021,-0.81485457,-1.586445303,-0.509920856,-0.418366108,1.069311787,4
Allen, Greg,Greg Allen,NYY,656185,2021,-3.064354518,-0.523189686,4.934514712,2.617285837,0.469981581,2
Bradley, Bobby,Bobby Bradley,CLE,656252,2021,-1.102840413,-2.432546212,-0.866197168,-1.381298472,-0.336366844,4
Chapman, Matt,Matt Chapman,OAK,656305,2021,-2.402790931,-1.452157341,-0.561309096,-0.696342824,-2.180210905,2
Chavis, Michael,Michael Chavis,BOS,656308,2021,-0.151793505,-0.87374472,0.893347012,-0.699281102,0.128820507,2
Deichmann, Greg,Greg Deichmann,CHC,656364,2021,1.979627144,-2.853834816,0.06874418,3.792844663,0.708988925,4
Diaz, Isan,Isan Diaz,MIA,656371,2021,-0.067308684,-0.312500281,-0.715703627,-0.318771555,-0.088068915,2
Ellis, Drew,Drew Ellis,ARI,656403,2021,1.001187809,-1.943334962,0.152614052,3.160261098,-0.856665156,4
Fairchild, Stuart,Stuart Fairchild,ARI,656413,2021,1.776565479,-1.270396579,0.239094851,2.401873598,0.25606356,4
Flaherty, Jack,Jack Flaherty,STL,656427,2021,0.337104186,-0.742876723,-0.80352805,1.703845563,1.638925973,4
Gilbert, Tyler,Tyler Gilbert,ARI,656457,2021,9.41165575,-0.200045671,-0.038258881,-1.912430338,-1.07556053,6
Gittens, Chris,Chris Gittens,NYY,656467,2021,1.516048134,-1.294175634,-1.224640463,-0.84442606,-0.731803607,4
Harrison, Monte,Monte Harrison,MIA,656509,2021,2.480098591,1.68142947,4.001364822,-0.783352946,0.591429213,5
Haseley, Adam,Adam Haseley,PHI,656514,2021,1.366560109,0.440452165,-0.30939703,2.105856535,1.679269503,4
Hill, Derek,Derek Hill,DET,656537,2021,-0.857936091,0.248429505,3.192908298,-0.089946495,1.663949851,2
Hilliard, Sam,Sam Hilliard,COL,656541,2021,-0.509714659,-2.20469601,1.142092765,-1.046421516,-0.085249573,2
Hoffman, Jeff,Jeff Hoffman,CIN,656546,2021,3.569648411,2.27534088,-1.193285843,0.853465364,2.583427484,3
Holloway, Jordan,Jordan Holloway,MIA,656548,2021,2.998187947,-3.104251239,-0.062569488,1.8822742,-1.312569837,4
Hoskins, Rhys,Rhys Hoskins,PHI,656555,2021,-3.096195758,-1.50539329,-0.837541898,-0.225499935,-1.161391709,2
Jackson, Alex,Alex Jackson,MIA,656577,2021,0.996751781,-4.588180443,0.077880781,0.600200177,-0.028483294,4
Joe, Connor,Connor Joe,COL,656582,2021,-2.74660951,-0.601980691,-1.004170414,0.629932178,0.898726716,3
Keller, Mitch,Mitch Keller,PIT,656605,2021,4.649679347,1.9158524,-0.825672155,-1.582204628,0.678790814,6
Luplow, Jordan,Jordan Luplow,CLE,656669,2021,-1.1049541,-2.215964623,0.148031395,1.576511829,-0.300896415,4
McKinstry, Zach,Zach McKinstry,LAD,656716,2021,-0.738579792,0.105804151,0.01662847,0.072852139,0.781018512,2
Megill, Tylor,Tylor Megill,NYM,656731,2021,4.245225878,-0.237170949,-1.473332316,-3.248061934,1.31232699,6
Mullins II, Cedric,Cedric Mullins II,BAL,656775,2021,-3.620079399,1.152969849,1.720213647,-0.771489518,-0.911747343,2
O'Hearn, Ryan,Ryan O'Hearn,KC,656811,2021,-1.299704382,-0.887591362,-0.616268681,-0.14835687,0.085695774,4
Padlo, Kevin,Kevin Padlo,TB,656821,2021,1.088603513,-6.323400007,-0.151447564,1.075682962,3.361557155,4
Peters, DJ,DJ Peters,TEX,656847,2021,-0.699697865,-1.937604998,0.299695525,-0.011673401,-0.989909163,4
Peterson, David,David Peterson,NYM,656849,2021,6.042072378,0.164369102,0.04385211,-1.927005859,-0.208953264,6
Rivera, Emmanuel,Emmanuel Rivera,KC,656896,2021,-0.959009816,0.595585987,0.586604552,0.091844589,2.639767093,2
Schwarber, Kyle,Kyle Schwarber,WSH,656941,2021,-3.43463453,-1.355942516,-1.234356078,-1.328277244,-0.568433464,2
Smith, Pavin,Pavin Smith,ARI,656976,2021,-2.577227655,1.554766691,-1.322689213,-0.53866602,-0.606012445,3
Steele, Justin,Justin Steele,CHC,657006,2021,4.183603926,2.933223376,-0.681500348,-1.639706992,0.461547685,6
Stokes Jr., Troy,Troy Stokes Jr.,PIT,657011,2021,1.062703654,-1.046206235,4.933295932,1.679221554,0.948608509,2
Thomas, Lane,Lane Thomas,WSH,657041,2021,-2.40116653,0.570016701,1.044204379,-0.185990074,-0.290931938,2
Toussaint, Touki,Touki Toussaint,ATL,657053,2021,7.029388159,-0.430220856,0.116606943,-1.826224324,-1.108970842,6
Tucker, Cole,Cole Tucker,PIT,657061,2021,-0.227338621,1.034137614,0.713558254,-0.013513691,-0.009059985,2
Verdugo, Alex,Alex Verdugo,BOS,657077,2021,-3.077542743,1.958261555,-0.812279196,-1.110927131,-0.603349951,3
White, Evan,Evan White,SEA,657108,2021,0.830886303,-1.061416533,-0.095456053,1.937880592,0.36565869,4
Wong, Connor,Connor Wong,BOS,657136,2021,-2.673283197,-4.802884906,-0.857461009,-1.467959978,5.742511483,1
Alvarez, Eddy,Eddy Alvarez,MIA,657193,2021,-0.8378153,-1.560597669,1.185697296,1.370498076,1.125781877,4
Webb, Logan,Logan Webb,SF,657277,2021,3.839112475,-1.203155844,-0.996140253,-0.104665344,-1.059274614,4
O'Grady, Brian,Brian O'Grady,SD,657434,2021,-0.159800025,-1.994555092,-0.382832081,2.003945485,0.017943451,4
DeJong, Paul,Paul DeJong,STL,657557,2021,-1.52242035,-0.875466831,-0.006429314,0.001975962,-1.393936491,2
Laureano, Ramon,Ramon Laureano,OAK,657656,2021,-2.258558655,-0.28115681,1.450220117,-0.812855285,-0.552235824,2
Sheets, Gavin,Gavin Sheets,CWS,657757,2021,-1.930347558,0.399604978,-1.10450926,0.481283064,-0.40107824,3
Fuentes, Joshua,Joshua Fuentes,COL,658069,2021,-0.611826082,0.427441266,-0.67506702,1.199175244,-0.753597031,3
Olivares, Edward,Edward Olivares,KC,658668,2021,-0.233132593,0.695747592,1.804641995,0.606696859,-0.106502041,2
Moncada, Yoan,Yoan Moncada,CWS,660162,2021,-3.103411452,0.005266416,-0.76395873,-1.433759159,-0.277288158,2
Ohtani, Shohei,Shohei Ohtani,LAA,660271,2021,-4.086351854,-2.039280272,1.346859432,-2.832663675,-1.302206874,2
Tsutsugo, Yoshi,Yoshi Tsutsugo,PIT,660294,2021,-0.797253623,-0.246905934,-0.882594245,0.536848623,0.036446071,3
Arauz, Jonathan,Jonathan Arauz,BOS,660620,2021,1.010118223,0.874623806,-0.503837762,1.846677542,-0.198075739,3
Ynoa, Huascar,Huascar Ynoa,ATL,660623,2021,2.177096322,-1.966377887,-1.087900819,-1.567864055,1.123763693,4
Hernandez, Yonny,Yonny Hernandez,TEX,660634,2021,-0.389410707,3.209967467,3.710399116,0.60488949,1.081392526,2
Brujan, Vidal,Vidal Brujan,TB,660644,2021,1.955999458,2.705876685,9.723440218,1.904111578,-1.134934795,5
Acuna Jr., Ronald,Ronald Acuna Jr.,ATL,660670,2021,-4.348457089,-1.746408063,1.96214754,-0.988428367,-0.180481873,2
Ruiz, Keibert,Keibert Ruiz,WSH,660688,2021,-1.240266504,2.008821364,-0.891926108,3.015036424,1.142247824,3
Tejeda, Anderson,Anderson Tejeda,TEX,660731,2021,3.62068213,-0.921768918,9.522256962,-1.119725264,-1.015498446,5
Sanchez, Jesus,Jesus Sanchez,MIA,660821,2021,-1.82070028,-0.513500783,-0.762936166,-1.119212937,0.242534207,2
Park, Hoy,Hoy Park,PIT,660829,2021,-0.058435705,0.036367992,0.301535282,0.790762815,0.330636538,3
Gutierrez, Vladimir,Vladimir Gutierrez,CIN,661269,2021,6.223266775,0.753165079,-0.844621993,-0.591664496,-0.726519475,6
Contreras, William,William Contreras,ATL,661388,2021,-0.554482571,-0.930408568,-0.930591537,-1.548209926,-0.085242389,2
Varsho, Daulton,Daulton Varsho,ARI,662139,2021,-1.086429409,0.020308774,0.67541954,0.402526155,0.571436978,3
Jones, Jahmai,Jahmai Jones,BAL,663330,2021,1.045488368,-0.616377982,1.43904056,2.741222676,-0.505196414,2
Nootbaar, Lars,Lars Nootbaar,STL,663457,2021,-0.395637894,0.361114886,0.792120473,0.511360073,0.242802787,3
Nevin, Tyler,Tyler Nevin,BAL,663527,2021,-1.901220667,-3.259007911,-0.97842246,2.911793403,-0.691623809,4
Hoerner, Nico,Nico Hoerner,CHC,663538,2021,-1.973144574,2.006429495,1.351710568,0.314261141,0.661116433,2
Riley, Austin,Austin Riley,ATL,663586,2021,-3.659069426,-0.498560769,-1.116289624,-1.389884213,-0.821535918,2
Madrigal, Nick,Nick Madrigal,CWS,663611,2021,-1.478440376,4.33909678,-0.312536736,0.327939813,0.264206723,3
Larnach, Trevor,Trevor Larnach,MIN,663616,2021,-0.887527592,-1.860893268,-0.631339066,-1.161747466,-0.1738171,4
Mountcastle, Ryan,Ryan Mountcastle,BAL,663624,2021,-2.798005726,-0.795923345,-0.384828688,-0.992815197,-0.88939085,2
McKenna, Ryan,Ryan McKenna,BAL,663630,2021,0.418892022,-0.847308291,0.308967529,-0.480071023,1.940162288,2
Hayes, Ke'Bryan,Ke'Bryan Hayes,PIT,663647,2021,-1.769457049,2.081256348,0.373108475,-1.360651032,-0.561825685,3
Tucker, Kyle,Kyle Tucker,HOU,663656,2021,-4.267482848,0.136857407,-0.012569656,-1.005919402,0.032398087,2
Cameron, Daz,Daz Cameron,DET,663662,2021,-0.736712812,-0.64246611,3.35190813,0.115750837,0.756320583,2
India, Jonathan,Jonathan India,CIN,663697,2021,-3.112399117,0.32432711,0.406032066,-0.977354946,-0.695465258,2
Raleigh, Cal,Cal Raleigh,SEA,663728,2021,-0.288962036,-1.615911458,-0.682185367,1.313139201,-0.258032034,4
Neidert, Nick,Nick Neidert,MIA,663734,2021,6.338707179,1.088087546,-0.05271702,-0.624985861,-2.128443118,6
Fortes, Nick,Nick Fortes,MIA,663743,2021,-3.035619485,-2.001154165,0.623265138,1.967099767,0.161422395,4
Grisham, Trent,Trent Grisham,SD,663757,2021,-2.303478221,0.850792917,1.044081539,-0.336465007,-0.773363248,2
Woodford, Jake,Jake Woodford,STL,663765,2021,5.900537622,1.163369829,-1.127657944,-2.247725767,0.263040192,6
Terry, Curtis,Curtis Terry,TEX,663799,2021,1.583286875,-0.956463458,-0.405161696,4.691586644,-1.317868341,4
Vierling, Matt,Matt Vierling,PHI,663837,2021,-2.159971788,0.799131348,0.880417762,-0.749259322,2.091251082,2
Rivas III, Alfonso,Alfonso Rivas III,CHC,663845,2021,-0.759669484,0.623892888,-0.62184291,0.339748281,2.446929117,4
Gonzalez, Romy,Romy Gonzalez,CWS,663853,2021,0.333451307,-0.238624747,-0.353096435,-0.451495924,1.392540396,2
Stephenson, Tyler,Tyler Stephenson,CIN,663886,2021,-2.537178512,1.370129409,-1.164685215,-0.267044903,0.28385005,3
Williams, Luke,Luke Williams,PHI,663897,2021,0.235605516,1.84873832,1.454871981,0.636914327,0.486646639,2
Rodgers, Brendan,Brendan Rodgers,COL,663898,2021,-1.892719853,1.248744174,-1.149646365,-0.88834571,-0.37370546,3
Blankenhorn, Travis,Travis Blankenhorn,NYM,663905,2021,-0.738702017,-2.750411132,-1.176615022,0.841673621,0.497920246,4
Paddack, Chris,Chris Paddack,SD,663978,2021,7.10921957,-1.424815972,-0.026963341,-2.412754457,0.608526217,6
Lowe, Nathaniel,Nathaniel Lowe,TEX,663993,2021,-2.718912883,1.366832752,-0.750339138,-2.32540653,-1.044951015,3
Happ, Ian,Ian Happ,CHC,664023,2021,-1.322198228,-0.464556176,0.307789288,-1.726704913,-0.45922081,2
France, Ty,Ty France,SEA,664034,2021,-3.273946611,1.419276517,-1.500593976,-0.387721469,-0.603398816,3
Lowe, Brandon,Brandon Lowe,TB,664040,2021,-3.124942711,-1.407031282,-0.406116823,-1.286588968,-1.130493812,2
Bader, Harrison,Harrison Bader,STL,664056,2021,-2.103011651,0.349448961,1.215806895,0.231227349,-1.331454469,2
Stevenson, Andrew,Andrew Stevenson,WSH,664057,2021,-0.036701085,0.125902607,0.412558508,-0.702960622,0.688353834,2
Fletcher, David,David Fletcher,LAA,664058,2021,-1.217987409,4.482304704,0.728492673,0.513306769,-0.584902006,3
Haggerty, Sam,Sam Haggerty,SEA,664059,2021,0.816687118,-0.401543183,4.768188617,-0.641006175,0.747534268,5
Gonsolin, Tony,Tony Gonsolin,LAD,664062,2021,4.530678952,0.586595472,-0.227654918,-1.970091411,-0.025357679,6
Kingery, Scott,Scott Kingery,PHI,664068,2021,5.915528229,-4.106602669,0.522856893,1.487195832,-1.363406962,4
Brubaker, JT,JT Brubaker,PIT,664141,2021,5.46570021,2.04008116,-0.571398395,-1.175733861,-0.877969807,6
Lucchesi, Joey,Joey Lucchesi,NYM,664192,2021,7.302485382,-2.343136546,-0.304872953,-3.907759339,-1.574309367,6
Moore, Dylan,Dylan Moore,SEA,664238,2021,-1.847618736,-0.362365441,3.695746403,0.758866339,-1.724808824,2
Garlick, Kyle,Kyle Garlick,MIN,664247,2021,-1.357577758,-1.468659969,-0.269383266,0.251765281,0.296592229,4
Florial, Estevan,Estevan Florial,NYY,664314,2021,-1.714506145,-2.310323809,1.332424393,-2.168879794,2.160258881,4
Lopez, Alejo,Alejo Lopez,CIN,664670,2021,1.60827925,3.148022383,-0.717478495,-0.081763211,2.072359748,3
Straw, Myles,Myles Straw,HOU,664702,2021,-3.165474148,2.98827527,2.064444081,-0.193309147,-0.106484051,2
Isbel, Kyle,Kyle Isbel,KC,664728,2021,-1.0050685,-0.042706448,1.128917129,2.220831417,0.889687768,3
Higgins, P.J.,P.J. Higgins,CHC,664731,2021,3.658168368,0.974898683,-0.240202041,2.529074558,-1.826955228,4
Bohm, Alec,Alec Bohm,PHI,664761,2021,-1.948849352,0.879886519,-0.494257019,-1.637943933,0.278222435,3
Wade Jr., LaMonte,LaMonte Wade Jr.,SF,664774,2021,-2.355531228,-0.187669343,-0.037704449,0.616486623,0.396441906,3
Tom, Ka'ai,Ka'ai Tom,PIT,664789,2021,0.375719264,-1.11887748,0.330964711,0.519086347,-0.641683387,2
Mazeika, Patrick,Patrick Mazeika,NYM,664850,2021,0.175113646,0.866285136,-0.691171191,2.489481167,-0.660585415,3
Zavala, Seby,Seby Zavala,CWS,664874,2021,2.155797039,-2.498217647,-0.489134428,-0.734414857,0.720991863,4
Mendick, Danny,Danny Mendick,CWS,664901,2021,0.061406781,0.573636435,-0.524299006,1.698677103,0.128868655,3
Brown, Seth,Seth Brown,OAK,664913,2021,-1.855838742,-1.914225358,0.329042014,0.240535409,-1.235894222,4
McCarthy, Jake,Jake McCarthy,ARI,664983,2021,1.940715098,-0.995078278,4.010487902,-0.671185728,0.076891698,5
Walsh, Jared,Jared Walsh,LAA,665120,2021,-2.749767546,0.761069134,-1.161750827,-1.716175881,-0.749254807,3
Maton, Nick,Nick Maton,PHI,665155,2021,-0.778724909,-0.724676812,0.404239006,0.646005607,1.481491414,3
Celestino, Gilberto,Gilberto Celestino,MIN,665482,2021,1.064075021,-0.023525656,-0.109203898,1.984143628,-0.811391343,4
Tatis Jr., Fernando,Fernando Tatis Jr.,SD,665487,2021,-3.751823754,-1.833630338,1.675007446,-2.739024721,-1.35408433,2
Guerrero Jr., Vladimir,Vladimir Guerrero Jr.,TOR,665489,2021,-4.116516728,-0.59289964,-1.275054322,-2.482193741,-1.076681469,2
Pache, Cristian,Cristian Pache,ATL,665506,2021,3.62965451,-1.468311537,0.471023838,0.785746034,-1.191349715,4
Marchan, Rafael,Rafael Marchan,PHI,665561,2021,-0.276640894,2.291282522,-0.463402729,3.04271199,1.23720949,3
Soto, Juan,Juan Soto,WSH,665742,2021,-4.305236522,0.813277357,-0.944264718,-2.330262598,-0.887383537,2
Taveras, Leody,Leody Taveras,TEX,665750,2021,0.995088847,1.346095089,5.33239139,-0.967893433,0.162011516,5
Rivero, Sebastian,Sebastian Rivero,KC,665861,2021,1.255448108,-0.313425115,-0.654806669,2.022274643,0.699398172,4
Chisholm Jr., Jazz,Jazz Chisholm Jr.,MIA,665862,2021,-1.74585428,0.546570542,2.755365972,-1.923528259,-0.685568357,2
Gimenez, Andres,Andres Gimenez,CLE,665926,2021,-0.310758806,0.088820034,3.545563672,-0.219014142,-0.459485479,2
Anderson, Ian,Ian Anderson,ATL,666120,2021,7.993259709,-1.1411676,-0.911304722,-3.111879101,-0.308817857,6
Garrett, Braxton,Braxton Garrett,MIA,666129,2021,2.898079475,2.61549241,-0.478957437,-0.073599882,1.241004628,3
Kirilloff, Alex,Alex Kirilloff,MIN,666135,2021,-1.721463739,0.425282786,-0.725701709,-1.59818157,1.058513961,3
Lee, Khalil,Khalil Lee,NYM,666137,2021,3.402343166,-4.983007661,-0.045696448,-1.690171365,1.609082554,4
Lux, Gavin,Gavin Lux,LAD,666158,2021,-1.94570369,0.602909368,0.132257997,-0.30317376,-0.383030141,2
Moniak, Mickey,Mickey Moniak,PHI,666160,2021,3.28707901,-1.131727305,-0.004631134,-0.51928885,0.235777264,6
Rortvedt, Ben,Ben Rortvedt,MIN,666163,2021,2.034791472,-0.272971105,-0.354041169,0.628178829,0.289508828,4
Adell, Jo,Jo Adell,LAA,666176,2021,0.296760429,0.299017583,1.277102995,-0.135444626,0.626685636,2
Beer, Seth,Seth Beer,ARI,666179,2021,-6.105958507,-2.771327712,-1.083348069,-0.174494647,8.893479586,1
Bichette, Bo,Bo Bichette,TOR,666182,2021,-3.567042582,1.561777358,0.812305214,-1.892972646,-0.954041487,2
Carlson, Dylan,Dylan Carlson,STL,666185,2021,-2.758134253,-0.080291731,-0.622490283,-0.72324657,-0.182467679,2
Kieboom, Carter,Carter Kieboom,WSH,666198,2021,-0.560532633,0.012848746,-0.710740007,-0.432614419,0.052997861,3
Luzardo, Jesus,Jesus Luzardo,MIA,666200,2021,5.803218401,3.018589969,-1.10359527,0.342446475,-1.850763953,6
Muller, Kyle,Kyle Muller,ATL,666205,2021,6.883463436,-1.825329004,0.152804453,-2.647342471,-0.49771881,6
Trammell, Taylor,Taylor Trammell,SEA,666211,2021,1.176652318,-3.087892239,1.519741225,0.360406883,-0.447109838,4
Welker, Colton,Colton Welker,COL,666213,2021,-0.753480838,-0.693602773,-0.877841783,2.60199746,3.188042266,4
Castro, Rodolfo,Rodolfo Castro,PIT,666801,2021,0.363553848,-0.192054101,-0.499509276,-0.062691962,0.290996821,2
